cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,validation_label,notes
2019,CAPITAL PROJECTS,44,FINANCE,City Council - ITEF CD4-FY19,FIN.20A,,2020,2020,See description under line item 20.,See description under line item 20.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,45,FINANCE,City Council - ITEF CD4-FY16,FIN.20D,,2020,2020,See description under line item 20.,See description under line item 20.,,47.0,47.0,,,,,,,
2019,CAPITAL PROJECTS,45,FINANCE,City Council - ITEF CD4-FY14,FIN.20F,,2020,2020,See description under line item 20.,See description under line item 20.,,273.0,273.0,,,,,,,
2019,CAPITAL PROJECTS,45,FINANCE,City Council - ITEF CD4-FY13,FIN.20G,,2020,2020,See description under line item 20.,See description under line item 20.,,27.0,27.0,,,,,,,
2019,CAPITAL PROJECTS,45,FINANCE,City Council - ITEF CD4-FY00,FIN.20H,,2020,2020,See description under line item 20.,See description under line item 20.,,70.0,70.0,,,,,,,
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5,FIN.21.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,510.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5-FY18,FIN.21B,,2020,2020,See description under line item 21.,See description under line item 21.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,46,FINANCE,City Council - ITEF CD5-FY16,FIN.21D,,2020,2020,See description under line item 21.,See description under line item 21.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY14,FIN.21F,,2020,2020,See description under line item 21.,See description under line item 21.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY12,FIN.21H,,2020,2020,See description under line item 21.,See description under line item 21.,,210.0,210.0,,,,,,,
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY11,FIN.21I,,2020,2020,See description under line item 21.,See description under line item 21.,,56.0,56.0,,,,,,,
2019,CAPITAL PROJECTS,47,FINANCE,City Council - ITEF CD5-FY10,FIN.21J,,2020,2020,See description under line item 21.,See description under line item 21.,,1.0,1.0,,,,,,,
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6,FIN.22.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,510.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6-FY18,FIN.22B,,2020,2020,See description under line item 22.,See description under line item 22.,,429.0,429.0,,,,,,,
2019,CAPITAL PROJECTS,48,FINANCE,City Council - ITEF CD6-FY16,FIN.22D,,2020,2020,See description under line item 22.,See description under line item 22.,,127.0,127.0,,,,,,,
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY14,FIN.22F,,2020,2020,See description under line item 22.,See description under line item 22.,,100.0,100.0,,,,,,,
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY12,FIN.22H,,2020,2020,See description under line item 22.,See description under line item 22.,,45.0,45.0,,,,,,,
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY10,FIN.22I,,2020,2020,See description under line item 22.,See description under line item 22.,,765.0,765.0,,,,,,,
2019,CAPITAL PROJECTS,49,FINANCE,City Council - ITEF CD6-FY09,FIN.22J,,2020,2020,See description under line item 22.,See description under line item 22.,,15.0,15.0,,,,,,,
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7,FIN.23.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,510.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7-FY18,FIN.23B,,2020,2020,See description under line item 23.,See description under line item 23.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,50,FINANCE,City Council - ITEF CD7-FY16,FIN.23D,,2020,2020,See description under line item 23.,See description under line item 23.,,26.0,26.0,,,,,,,
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY14,FIN.23F,,2020,2020,See description under line item 23.,See description under line item 23.,,367.0,367.0,,,,,,,
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY12,FIN.23H,,2020,2020,See description under line item 23.,See description under line item 23.,,106.0,106.0,,,,,,,
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY11,FIN.23I,,2020,2020,See description under line item 23.,See description under line item 23.,,18.0,18.0,,,,,,,
2019,CAPITAL PROJECTS,51,FINANCE,City Council - ITEF CD7-FY09,FIN.23J,,2020,2020,See description under line item 23.,See description under line item 23.,,1.0,1.0,,,,,,,
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8,FIN.24.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3134.0,584.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8-FY18,FIN.24B,,2020,2020,See description under line item 24.,See description under line item 24.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,52,FINANCE,City Council - ITEF CD8-FY16,FIN.24D,,2020,2020,See description under line item 24.,See description under line item 24.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY14,FIN.24F,,2020,2020,See description under line item 24.,See description under line item 24.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY12,FIN.24H,,2020,2020,See description under line item 24.,See description under line item 24.,,127.0,127.0,,,,,,,
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY11,FIN.24I,,2020,2020,See description under line item 24.,See description under line item 24.,,143.0,143.0,,,,,,,
2019,CAPITAL PROJECTS,53,FINANCE,City Council - ITEF CD8-FY10,FIN.24J,,2020,2020,See description under line item 24.,See description under line item 24.,,20.0,20.0,,,,,,,
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD8-FY06,FIN.24L,,2020,2020,See description under line item 24.,See description under line item 24.,,2.0,2.0,,,,,,,
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9,FIN.25.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3160.0,610.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,54,FINANCE,City Council - ITEF CD9-FY18,FIN.25B,,2020,2020,See description under line item 25.,See description under line item 25.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY16,FIN.25D,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY14,FIN.25F,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY13,FIN.25G,,2020,2020,See description under line item 25.,See description under line item 25.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,55,FINANCE,City Council - ITEF CD9-FY12,FIN.25H,,2020,2020,See description under line item 25.,See description under line item 25.,,210.0,210.0,,,,,,,
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10,FIN.26.1,,2020,2025,Fund critical renovations and other improvements to City-owned sites as needed.,Fund critical renovations and other improvements to City-owned sites as needed.,,3060.0,510.0,510.0,510.0,510.0,510.0,510.0,,
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10-FY19,FIN.26A,,2020,2020,See description under line item 26.,See description under line item 26.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10-FY18,FIN.26B,,2020,2020,See description under line item 26.,See description under line item 26.,,510.0,510.0,,,,,,,
2019,CAPITAL PROJECTS,56,FINANCE,City Council - ITEF CD10-FY17,FIN.26C,,2020,2020,See description under line item 26.,See description under line item 26.,,410.0,410.0,,,,,,,
2019,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD10-FY15,FIN.26E,,2020,2020,See description under line item 26.,See description under line item 26.,,62.0,62.0,,,,,,,
2019,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD10-FY12,FIN.26G,,2020,2020,See description under line item 26.,See description under line item 26.,,2.0,2.0,,,,,,,
2019,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD10-FY11,FIN.26H,,2020,2020,See description under line item 26.,See description under line item 26.,,71.0,71.0,,,,,,validated,
2019,CAPITAL PROJECTS,57,FINANCE,City Council - ITEF CD10-FY06,FIN.26I,,2020,2020,See description under line item 26.,See description under line item 26.,,45.0,45.0,,,,,,,
2019,FIRE FACILITIES,61,FIRE,Fire Engine 37 Facility Improvements,FIRE.27.1,,2020,2020,Design and construct major improvements to Engine 37.,Design and construct major improvements to Engine 37.,,1650.0,1650.0,,,,,,,
2019,FIRE FACILITIES,61,FIRE,Fire Academy Training Complex- Replacement and,FIRE.27.2,,2024,2025,Design and construct a new Fire Academy complex.,Design and construct a new Fire Academy complex.,,21500.0,,,,,1500.0,20000.0,,
2019,FIRE FACILITIES,61,FIRE,Modernization: Health and Safety,FIRE.27.3,,2020,2025,Make health and safety improvements to fire facilities.,Make health and safety improvements to fire facilities.,,6000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
2019,FIRE FACILITIES,61,FIRE,"Fire Station Renovations - Ramps, Sidewalks, Paving",FIRE.27.4,,2021,2025,Design and construct concrete site work.,Design and construct concrete site work.,,500.0,,100.0,100.0,100.0,100.0,100.0,validated,
2019,FIRE FACILITIES,61,FIRE,Fire Facility Exterior Window and Door Improvements,FIRE.27.5,,2020,2025,Design and construct Fire Facility exterior improvements.,Design and construct Fire Facility exterior improvements.,,1800.0,300.0,300.0,300.0,300.0,300.0,300.0,,
2019,FIRE FACILITIES,61,FIRE,Roof Replacements,FIRE.27.6,,2020,2025,Design and construct roof replacements.,Design and construct roof replacements.,,1800.0,300.0,300.0,300.0,300.0,300.0,300.0,,
2019,FIRE FACILITIES,61,FIRE,Fire Facilities Kitchens/Bathroom Restoration,FIRE.27.7,,2021,2025,Renovate kitchen and bathroom facilities at various fire,Renovate kitchen and bathroom facilities at various fire,,1500.0,,300.0,300.0,300.0,300.0,300.0,,
2019,FIRE FACILITIES,62,FIRE,Fire Facilities - Mechanical/Electrical/Plumbing,FIRE.27.8,,2020,2025,"Design and construct restoration of mechanical, electrical plumbing systems at Fire Department facilities.","Design and construct restoration of mechanical, electrical plumbing systems at Fire Department facilities.",,16578.0,1578.0,3000.0,3000.0,3000.0,3000.0,3000.0,,
2019,FIRE FACILITIES,62,FIRE,Fire Department Interior and Exterior Renovations-FY19,FIRE.27A,,2020,2020,See description under line item 27.,See description under line item 27.,,3195.0,3195.0,,,,,,,
2019,FIRE FACILITIES,62,FIRE,Fire Department Interior and Exterior Renovations-FY18,FIRE.27B,,2020,2020,See description under line item 27.,See description under line item 27.,,5408.0,5408.0,,,,,,,
2019,FIRE FACILITIES,62,FIRE,Fire Department Interior and Exterior Renovations-FY17,FIRE.27C,,2020,2020,See description under line item 27.,See description under line item 27.,,4126.0,4126.0,,,,,,,
2019,FIRE FACILITIES,62,FIRE,Fire Department Interior and Exterior Renovations-FY16,FIRE.27D,,2020,2020,See description under line item 27.,See description under line item 27.,,570.0,570.0,,,,,,,
2019,FIRE FACILITIES,63,FIRE,Fire Department Interior and Exterior Renovations-FY14,FIRE.27F,,2020,2020,See description under line item 27.,See description under line item 27.,,12.0,12.0,,,,,,,
2019,FIRE FACILITIES,63,FIRE,Fire Department Interior and Exterior Renovations-FY12,FIRE.27H,,2020,2020,See description under line item 27.,See description under line item 27.,,37.0,37.0,,,,,,,
2019,CAPITAL PROJECTS,66,FIRE,Interior and Exterior Improvements,FIRE.28.1,,2020,2025,"Perform various interior and exterior improvements, including CNG repair facility and HVAC and equipment improvements various Fleet Management garages.","Perform various interior and exterior improvements, including CNG repair facility and HVAC and equipment improvements various Fleet Management garages.",,5034.0,34.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
2019,CAPITAL PROJECTS,66,FIRE,Fleet Management Facilities-FY19,FIRE.28A,,2020,2020,See description under line item 28.,See description under line item 28.,,550.0,550.0,,,,,,,
2019,CAPITAL PROJECTS,66,FIRE,Fleet Management Facilities-FY18,FIRE.28B,,2020,2020,See description under line item 28.,See description under line item 28.,,2822.0,2822.0,,,,,,,
2019,CAPITAL PROJECTS,66,FIRE,Fuel Tank Replacement,FIRE.29.1,,2020,2025,Replace automotive fuel tanks and piping.,Replace automotive fuel tanks and piping.,,6500.0,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,,
2019,CAPITAL PROJECTS,67,FIRE,Fuel Site Environmental Remediation,FIRE.29.2,,2021,2025,Remediate contaminated sites including testing and clean groundwater and disposal of contaminated soil.,Remediate contaminated sites including testing and clean groundwater and disposal of contaminated soil.,,2250.0,,450.0,450.0,450.0,450.0,450.0,,
2019,CAPITAL PROJECTS,67,FIRE,Fuel Dispensing & Monitoring,FIRE.29.3,,2023,2025,Replace fuel dispensing systems with more efficient and improved monitoring technology.,Replace fuel dispensing systems with more efficient and improved monitoring technology.,,1500.0,,,,500.0,500.0,500.0,,
2019,CAPITAL PROJECTS,67,FIRE,Fuel Tank Replacement-FY19,FIRE.29A,,2020,2020,See description under line item 29.,See description under line item 29.,,250.0,250.0,,,,,,,
2019,CAPITAL PROJECTS,67,FIRE,Fuel Tank Replacement-FY18,FIRE.29B,,2020,2020,See description under line item 29.,See description under line item 29.,,203.0,203.0,,,,,,,
2019,CAPITAL PROJECTS,67,FIRE,Fuel Tank Replacement-FY17,FIRE.29C,,2020,2020,See description under line item 29.,See description under line item 29.,,221.0,221.0,,,,,,,
2019,CAPITAL PROJECTS,68,FIRE,Vehicles: Fire Department,FIRE.30.1,,2020,2025,Purchase specialty vehicles used as equipment by the Department.,Purchase specialty vehicles used as equipment by the Department.,,52800.0,6800.0,10000.0,10000.0,10000.0,8000.0,8000.0,,
2019,CAPITAL PROJECTS,68,FIRE,Vehicles: Streets Department,FIRE.30.2,,2020,2025,Purchase specialty vehicles used as equipment for the Department.,Purchase specialty vehicles used as equipment for the Department.,,41700.0,8700.0,7000.0,7000.0,7000.0,6000.0,6000.0,validated,
