cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029
2024,_,214,STREETS,Bridge Reconstruction & Improvements-FY22,STR.65B,,2024,2024,See description under line item 65. 500,,,500.0,500.0,,,,,
2024,_,214,STREETS,Bridge Reconstruction & Improvements-FY21,STR.65C,,2024,2024,"See description under line item 65. 1,400",,,1400.0,1400.0,,,,,
2024,GRADING & PAVING,217,STREETS,Reconstruction/Resurfacing and ADA Ramp Reconstruction,STR.66.1,,2024,2029,"Resurface and reconstruct neighborhood streets and Fairmount 30,000 Park roads; design, reconstruct and verify ADA ramps. 30,000",,,195000.0,60000.0,,,40000.0,45000.0,50000.0
2024,GRADING & PAVING,217,STREETS,Historic Streets,STR.66.2,,2026,2029,Restore and reconstruct historic streets throughout the City. S00,,,2000.0,,,500.0,500.0,500.0,500.0
2024,GRADING & PAVING,217,STREETS,Reconstruction/Resurfacing of Streets-FY23,STR.66A,,2024,2024,"See description under line item 66. 2,250",,,2250.0,2250.0,,,,,
2024,GRADING & PAVING,218,STREETS,Reconstruction/Resurfacing of Streets-FY22,STR.66B,,2024,2024,"See description under line item 66. 2,250",,,2250.0,2250.0,,,,,
2024,GRADING & PAVING,218,STREETS,Reconstruction/Resurfacing of Streets-FY21,STR.66C,,2024,2024,"See description under line item 66. 14,000 66D. Reconstruction/Resurfacing of Streets-FY20 See description under line item 66. 1,500 66E. Reconstruction/Resurfacing of Streets-FY19 See description under line item 66. 1,000",,,16500.0,16500.0,,,,,
2024,GRADING & PAVING,219,STREETS,Rehabilitation of Public Stairways Citywide,STR.68.1,,2024,2028,"Analysis, design and rehabilitation of existing public stairways 500 and retaining walls throughout the City.",,,2000.0,500.0,,500.0,500.0,500.0,
2024,GRADING & PAVING,219,STREETS,Highways Citywide-FY23,STR.68A,,2024,2024,See description under line item 68. 500 S00,,,500.0,500.0,,,,,
2024,GRADING & PAVING,219,STREETS,Highways Citywide-FY22,STR.68B,,2024,2024,"See description under line item 68. 1,000",,,1000.0,1000.0,,,,,
2024,GRADING & PAVING,219,STREETS,Highways Citywide-FY21,STR.68C,,2024,2024,See description under line item 68. 150,,,150.0,150.0,,,,,
2024,IMPROVEMENTS TO CITY HIGHWAYS:,221,STREETS,Citywide 3R,STR.69.1,,2024,2029,"Resurface, and highways that are eligible 26,400 reconstruct restore city for federal funds; modernize and facilities and 2,700 preserve infrastructure.",,,79700.0,29100.0,,3000.0,3000.0,23800.0,20800.0
2024,IMPROVEMENTS TO CITY HIGHWAYS:,221,STREETS,County Fee for Local Capital Projects,STR.69.2,,2024,2029,"For citywide state-funded highway, bridge and transportation 2,000 projects, including traffic calming, roadway and bridge rehabilitation & traffic safety improvement consistent with Vision Zero objectives.",,,4000.0,2000.0,,,,,2000.0
2024,IMPROVEMENTS TO CITY HIGHWAYS:,221,STREETS,Transportation Engineering and Restoration Fund (TERF),STR.69.3,,2024,2029,"Improve federally-funded highway and transportation networks 500 citywide. 6,000",,,21500.0,6500.0,3000.0,3000.0,3000.0,3000.0,3000.0
2024,IMPROVEMENTS TO CITY HIGHWAYS:,221,STREETS,Roosevelt Boulevard Improvement,STR.69.4,,2028,2029,Improve Roosevelt Boulevard to accommodate all modes of transportation,,,4500.0,,,,,2500.0,2000.0
2024,IMPROVEMENTS TO CITY HIGHWAYS:,222,STREETS,Pennsylvania Avenue,STR.5,,2025,2028,Pedestrian and Traffic flow improvements adjacent to the Philadelphia Museum of Art.,,,8000.0,,2000.0,2000.0,2000.0,2000.0,
2024,IMPROVEMENTS TO CITY HIGHWAYS:,222,STREETS,Federal Aid Highway Program-FY23,STR.69A,,2024,2024,"See description under line item 69. 6,500",,,6500.0,6500.0,,,,,
2024,IMPROVEMENTS TO CITY HIGHWAYS:,222,STREETS,Federal Aid Highway Program-FY22,STR.69B,,2024,2024,"See description under line item 69, 3,465",,,3465.0,3465.0,,,,,
2024,IMPROVEMENTS TO CITY HIGHWAYS:,223,STREETS,Federal Aid Highway Program-FY21,STR.69C,,2024,2024,"See description under line item 69. 2,179 69D. Federal Aid Highway Program-FY20 See description under line item 69. 13 69E. Federal Aid Highway Program-FY19 See description under line item 69. 1,016 69F. Federal Aid Highway Program-FY18 See description under line item 69. 32",,,3240.0,3240.0,,,,,
2024,IMPROVEMENTS TO CITY HIGHWAYS:,224,STREETS,TB,STR.500.500,,,,"1,500 TT",,,,,,,,,
2024,SANITATION,225,STREETS,Northwest Transfer Top Load Conversion,STR.70.1,,2024,2024,"Modemize the Sanitation Division's Northwest Transfer Station 4,500 crane and packer waste processing system.",,,4500.0,4500.0,,,,,
2024,SANITATION,225,STREETS,Area 6 Service Building HVAC and Electrical Improvements,STR.70.2,,2024,2024,To determine the optimal solution to replace the existing heating 250 system at the Sanitation Area 6 Service Building and Fleet Shop.,,,250.0,250.0,,,,,
2024,SANITATION,225,STREETS,Roof Replacement at 26th and Glenwood,STR.70.3,,2024,2025,Replacement of the roof at the Sanitation Facility/Fleet Tire Shop 200 at 26th and Glenwood and associated rehab work. The project will also rehab the building skin and plumbing associated the boiler.,,,400.0,200.0,200.0,,,,
2024,SANITATION,225,STREETS,Sanitation Area 5 Service Building Improvements and Paving,STR.70.4,,2024,2024,Replacement of Area 5 facility's pavement throughout the site 200 as well as floor reconstruction on the first floor due to significant settlement.,,,200.0,200.0,,,,,
2024,SANITATION,225,STREETS,Modernization of Sanitation Facilities-FY23,STR.70A,,2024,2024,"See description under line item 70. 4,200",,,4200.0,4200.0,,,,,
2024,SANITATION,225,STREETS,Modernization of Sanitation Facilities-FY22,STR.70B,,2024,2024,"See description under line item 70. 1,700",,,1700.0,1700.0,,,,,
2024,SANITATION,226,STREETS,Modernization of Sanitation Facilities-FY21,STR.70C,,2024,2024,"See description under line item 70. 3,950 70D. Modernization of Sanitation Facilities-FY20 See description under line item 70. 2,200 70E. Modernization of Sanitation Facilities-FY18 See description under line item 70. 7CT",,,3950.0,3950.0,,,,,
2024,STREET LIGHTING,227,STREETS,Street Lighting Improvements,STR.71.1,,2024,2028,Purchase new fiberglass poles and energy-efficient LED 450 luminaires to replace obsolete luminaires and aluminum poles,,,3450.0,450.0,750.0,750.0,750.0,750.0,
2024,STREET LIGHTING,227,STREETS,Street Alley Lighting Improvements,STR.71.2,,2024,2027,Purchase fiberglass poles and efficient LED 250 new energy luminaires to replace obsolete luminaires and aluminum poles that have reached the end of their life cycle.,,,950.0,250.0,,350.0,350.0,,
2024,STREET LIGHTING,227,STREETS,Martin Luther King Drive - Street Lighting Improvements,STR.71.3,,2028,2028,Replace direct burial street light poles with foundations and new poles.,,,550.0,,,,,550.0,
2024,STREET LIGHTING,227,STREETS,Street Lighting Improvements-FY23,STR.71A,,2024,2024,See description under line item 71 500,,,500.0,500.0,,,,,
2024,STREET LIGHTING,227,STREETS,Street Lighting Improvements-FY22,STR.71B,,2024,2024,See description under line item 71 500,,,500.0,500.0,,,,,
2024,STREET LIGHTING,228,STREETS,Street Lighting Improvements-FY21,STR.71C,,2024,2024,See description under line item 71 388 71D. Street Lighting Improvements-FY16 See description under line item 71 59 71E. Alley Lighting Improvements-FY12 See description under line item 71,,,448.0,448.0,,,,,
2024,STREETS DEPARTMENT FACILITIES,229,STREETS,Street Lighting Shop Renovation or Replacement,STR.72.1,,2024,2024,"Reconstruction and Replacement of Street Lighting Shop roof, 250 flooring, foundation and related infrastructure.",,,250.0,250.0,,,,,
2024,STREETS DEPARTMENT FACILITIES,229,STREETS,Salt & Brine Facilities,STR.72.2,,2024,2029,Improvements to Streets Department Facilities 500,,,1500.0,500.0,200.0,200.0,200.0,200.0,200.0
2024,STREETS DEPARTMENT FACILITIES,229,STREETS,Upgrade Facility Storm/Sewer Site Drain Systems,STR.72.3,,2025,2029,Conduct a field study of all storm and drain systems for sewer all Streets Facilities; upgrade and or replace systems to bring up to current environmental standards.,,,500.0,,100.0,100.0,100.0,100.0,100.0
2024,STREETS DEPARTMENT FACILITIES,229,STREETS,Streets Department Facilities-FY23,STR.72A,,2024,2024,"See description under line item 72. 1,200",,,1200.0,1200.0,,,,,
2024,STREETS DEPARTMENT FACILITIES,229,STREETS,Streets Department Facilities-FY22,STR.72B,,2024,2024,See description under line item 72. 100,,,100.0,100.0,,,,,
2024,STREETS DEPARTMENT FACILITIES,230,STREETS,Streets Department Facilities-FY20,STR.72C,,2024,2024,See description under line item 72. 350 72D. Streets Department Facilities-FY19 See description under line item 72. 356,,,706.0,706.0,,,,,
2024,TRAFFIC ENGINEERING IMPS,231,STREETS,Vision Zero,STR.73.1,,2024,2029,"Make ongoing citywide traffic safety improvements consistent 14,400 with Vision Zero objectives. 2,500",,,44900.0,16900.0,,2500.0,8500.0,8500.0,8500.0
2024,TRAFFIC ENGINEERING IMPS,231,STREETS,Signal Synchronization/Modernization,STR.73.2,,2024,2029,Install and modernize signals at existing and new intersections 100 and replace signal support. 200,,,2200.0,300.0,200.0,200.0,500.0,500.0,500.0
2024,TRAFFIC ENGINEERING IMPS,231,STREETS,Material Requisition,STR.73.3,,2024,2028,Improve traffic control equipment streets recently resurfaced 350 on in the city; upgrade existing traffic signals and signs to PennDOT and FHWA standards.,,,2550.0,350.0,600.0,600.0,500.0,500.0,
2024,TRAFFIC ENGINEERING IMPS,231,STREETS,Traffic Control Equipment Replacement,STR.73.4,,2024,2028,"Remove/replace electromechanical controllers with 300 aging solid-state equipment, and replace all traffic control signage citywide with new State and Federally mandated high reflectivity materials.",,,1800.0,300.0,,500.0,500.0,500.0,
2024,TRAFFIC ENGINEERING IMPS,232,STREETS,Signal Synchronization - Transit Improvements.,STR.5-2,,2024,2029,"Philadelphia's strategic transportation plan, CONNECT, laid out 1,000 goals of a City Transit Plan and Implementing transit 6,400 improvements on five high priority corridors. 6,400",,,79800.0,13800.0,10000.0,12000.0,10000.0,22000.0,12000.0
2024,TRAFFIC ENGINEERING IMPS,232,STREETS,City Automated Speed Enforcement,STR.5.6,,2024,2029,"For citywide safety improvements consistent with Vision 5,000 ongoing Zero objectives.",,,30000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2024,TRAFFIC ENGINEERING IMPS,232,STREETS,Automated Red Light Enforcement Project (ARLE),STR.5.7,,2024,2029,"For ongoing citywide safety improvements consistent with Vision 3,000 Zero objectives.",,,18000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
2024,TRAFFIC ENGINEERING IMPS,232,STREETS,Traffic Control-FY23,STR.73A,,2024,2024,"See description under line item 73. 5,000",,,5000.0,5000.0,,,,,
2024,TRAFFIC ENGINEERING IMPS,233,STREETS,Traffic Control-FY22,STR.73B,,2024,2024,"See description under line item 73. 1,701",,,1701.0,1701.0,,,,,
2024,TRAFFIC ENGINEERING IMPS,233,STREETS,Traffic Control-FY21,STR.73C,,2024,2024,"See description under line item 73. 300 73D. Traffic Control-FY20 See description under line item 73. 1,396 73E. Traffic Control-FY19 See description under line item 73.",,,1696.0,1696.0,,,,,
2024,TRAFFIC ENGINEERING IMPS,235,STREETS,A,STR.267,,,,"49,350 CN 47,500 CN 46,300 CN 56,800 CN 63,350 CN 67,950 CN 50,850 CR 220,575 CT 96,000 FB 92,400 FB 92,400 FB 92,400 FB 94,400 FB 92,800 FB 390,403 FT",,,,,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,239,TRANSIT,Infrastructure Safety Renewal Program (ISRP) (ALL),TRN.74.1,,2024,2029,"Provide for restoration of SEPTA's transit and railroad 1,255 infrastructure to state of good a repair.",,,9802.0,1255.0,1742.0,1774.0,1806.0,1838.0,1387.0
2024,COLLECTOR SYSTEMS - CAPITAL,239,TRANSIT,State of Good Repair Program (ALL),TRN.74.2,,2024,2029,Fund a group of capital improvements designed to bring facilities and systems to state of good and/or enhance 785 a repair system capabilities and safety. 553,,,46211.0,1338.0,18113.0,387.0,22712.0,3241.0,420.0
2024,COLLECTOR SYSTEMS - CAPITAL,239,TRANSIT,Maintenance & Transportation Facilities and Roofs,TRN.74.3,,2024,2029,"Improve SEPTA’s bus and rail maintenance shops, facilities 12,411 maintenance shops and office buildings to bring facilities and 629 systems to a state of good repair.",,,25629.0,13040.0,2150.0,2718.0,761.0,6083.0,877.0
2024,COLLECTOR SYSTEMS - CAPITAL,240,TRANSIT,Regional Rail Substation Improvements (RRD),TRN.4,,2024,2029,"Replace components of the traction supply system for 401 power SEPTA's Regional Rail 186 service. 17,601SO",,,3093034.0,18188.0,1760166.0,1313718.0,327.0,394.0,241.0
2024,COLLECTOR SYSTEMS - CAPITAL,240,TRANSIT,Regional Rail Signal System Modernization (RRD),TRN.4.5,,2024,2029,"Provide for modernization of the signal for 6,981 train systems Regional Rail lines, including installation of Automatic Train Control, Positive Train Control and signal power reinforcements.",,,14765.0,7087.0,326.0,156.0,133.0,2362.0,4701.0
2024,COLLECTOR SYSTEMS - CAPITAL,240,TRANSIT,Regional Rail Division Bridge Improvement Program (RRD),TRN.4.6,,2024,2029,"Provide for the rehabilitation replacement of bridges, 28,597 or restoring bridges to a state of good repair. 3,050SO",,,2100793.0,31725.0,960104.0,1052525.0,31556.0,24499.0,384.0
2024,COLLECTOR SYSTEMS - CAPITAL,240,TRANSIT,"SEPTA Bridge, Track, Signal, and Infrastructure Improvements-FY23",TRN.74A,,2024,2024,"See description under line item 74. 3,342",,,3342.0,3342.0,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,241,TRANSIT,"SEPTA Bridge, Track, Signal, and Infrastructure Improvements-FY19",TRN.74B,,2024,2024,See description under line item 74. 28,,,28.0,28.0,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,241,TRANSIT,"SEPTA Bridge, Track, Signal, and Infrastructure Improvements-FY15",TRN.74C,,2024,2024,See description under line item 74,,,1.0,1.0,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,241,TRANSIT,Railroad and Transit Stations and Parking Improvements,TRN.75.1,,2024,2029,"Renovate various railroad and transit stations, including improvements to parking facilities. 656",,,2699.0,656.0,91.0,530.0,431.0,335.0,656.0
2024,COLLECTOR SYSTEMS - CAPITAL,241,TRANSIT,Station Accessibility Program (CTD),TRN.75.2,,2024,2029,"Make ADA accessibility improvements to 40th Street, Arrott 22,619 Transportation Center (Margaret-Orthodox), 31,945 Susquehanna-Dauphin, Tasker-Morris, and Erie Stations. 1,047",,,189356.0,55637.0,1486.0,28941.0,22510.0,37672.0,43110.0
2024,COLLECTOR SYSTEMS - CAPITAL,242,TRANSIT,City Transit Division Loop Improvements (CTD),TRN.3,,2025,2028,Provide for improvements to SEPTA bus loops in Philadelphia,,,1523.0,,22.0,12.0,1470.0,19.0,
2024,COLLECTOR SYSTEMS - CAPITAL,242,TRANSIT,City Hall Station and 15th Street Renovations (CTD),TRN.3.4,,2024,2029,Rehabilitate City Hall Station the Broad Street Line and on renovations to 15th Street Station on the Market-Frankford Line. 140SO,,,26749.0,145.0,44.0,10001.0,16000.0,511.0,48.0
2024,COLLECTOR SYSTEMS - CAPITAL,242,TRANSIT,SEPTA Station and Parking Improvements-FY23,TRN.75A,,2024,2024,"See description under line item 75, 2,022",,,2022.0,2022.0,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,242,TRANSIT,SEPTA Key (New Payment Technologies) (ALL),TRN.76.1,,2024,2029,"Design and implement fare collection that will 6,467 a new system replace and/or enhance the entire array of current revenue collection equipment.",,,23530.0,6511.0,28.0,10.0,8044.0,68.0,8869.0
2024,COLLECTOR SYSTEMS - CAPITAL,243,TRANSIT,"SEPTA Passenger Information, Communications, and System Controls-FY23",TRN.76A,,2024,2024,See description under line item 76. 95,,,95.0,95.0,,,,,
2024,COLLECTOR SYSTEMS - CAPITAL,243,TRANSIT,Rail Transit Vehicle Replacement,TRN.77.1,,2024,2029,Acquisition of rail transit vehicles to replace vehicles that have 127 reached the end of useful life.,,,57525.0,127.0,21890.0,223.0,261.0,258.0,34766.0
2024,COLLECTOR SYSTEMS - CAPITAL,243,TRANSIT,Locomotives and Regional Rail Cars,TRN.77.2,,2024,2029,"Acquire locomotives, multi-level coach cars, and electric multiple unit (EMU) railcars to replace vehicles that have reached the end of their useful life and accommodate ridership growth.",,,999126.0,82750.0,131850.0,173233.0,200597.0,199169.0,211527.0
2024,COLLECTOR SYSTEMS - CAPITAL,248,TRANSIT,Collector System Improvements,TRN.78.4,,2024,2029,"Reconstruct and rehabilitate the public collection system 7,000 citywide and construction of storm flood relief sewers to mitigate 100 flooding in sections of the city that flood during major storms. 100",,,33200.0,7200.0,200.0,200.0,200.0,25200.0,200.0
2024,COLLECTOR SYSTEMS - CAPITAL,248,TRANSIT,Expansion of Collector System,TRN.78.2,,2024,2029,Extend the public collection system citywide.,,,60.0,10.0,10.0,10.0,10.0,10.0,10.0
2024,COLLECTOR SYSTEMS - CAPITAL,248,TRANSIT,Improvements to Collector System-FY23,TRN.78A,,2024,2024,"See description under line item 78. 25,916",,,25916.0,25916.0,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,249,WATER,Improvements to Collector System-FY22,WAT.78B,,2029,2029,See description under line item 78. 16 XR,,,16.0,,,,,,16.0
2024,PHILADELPHIA ZOO - CAPITAL,249,WATER,Improvements to Collector System-FY21,WAT.78C,,2029,2029,"See description under line item 78. 23,087 XT 78D. Improvements to Collector System-FY17 See description under line item 78. 19 XR TO 78E. Improvements to Collector System-FY16 See description under line item 78. 96 XR",,,23087.0,,,,,,23087.0
2024,PHILADELPHIA ZOO - CAPITAL,249,WATER,TB 100 TB 100 TB 100 TB 100 TB 100,WAT.78C.100,,,,"177,690 XN 177,690 XN 260,534 XN 260,690 XN 261,690 XN 261,690 33,047 XR 13,000 XR_—15,156XR XR_—-25,000 XR_—-25,000 115,845 XT",,,,,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,250,WATER,Reconstruction of Conveyance Systems,WAT.79.1,,2024,2029,Reconstruct water mains throughout the city. 100,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0
2024,PHILADELPHIA ZOO - CAPITAL,250,WATER,Meter Replacement,WAT.79.2,,2024,2029,"Purchase water meters to replace obsolete meters. 5,000",,,15000.0,5000.0,,,,5000.0,5000.0
2024,PHILADELPHIA ZOO - CAPITAL,250,WATER,Expansion of Conveyance Systems,WAT.79.3,,2024,2029,Expand citywide the of the city water mains to service areas not currently supplied by public water mains.,,,600.0,100.0,100.0,100.0,100.0,100.0,100.0
2024,PHILADELPHIA ZOO - CAPITAL,250,WATER,Improvements to Conveyance System-FY23,WAT.79A,,2024,2024,"See description under line item 79. 14,319",,,14319.0,14319.0,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,251,WATER,Improvements to Conveyance System-FY22,WAT.79B,,2024,2024,See description under line item 79. 50,,,50.0,50.0,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,251,WATER,Improvements to Conveyance System-FY21,WAT.79C,,2024,2027,"See description under line item 79. 12,346 79D. Improvements to Conveyance System-FY20 See description under line item 79. 35,000 Totals CONVEYANCE SYSTEMS - CAPITAL - 51,319XR",,,146821.0,98665.0,13000.0,15156.0,20000.0,,
2024,GENERAL - CAPITAL,252,WATER,Engineering and Administration,WAT.80.1,,2024,2029,"Provide staffing for Construction, Design and Survey Units. 12,806",,,76836.0,12806.0,12806.0,12806.0,12806.0,12806.0,12806.0
2024,GENERAL - CAPITAL,252,WATER,Vehicles,WAT.80.8,,2024,2027,"Replace Water Department vehicles that have exceeded their 12,000 useful life.",,,24000.0,12000.0,,,12000.0,,
2024,GENERAL - CAPITAL,252,WATER,Engineering and Material Support-FY23,WAT.80A,,2024,2024,"See description under line item 80. 3,010",,,3010.0,3010.0,,,,,
2024,TREATMENT FACILITIES - CAPITAL,253,WATER,Improvements to Treatment Facilities,WAT.81.1,,2024,2029,"Improve the water and wastewater treatment plants, pump stations, and related Water Department facilities.",,,550.0,100.0,50.0,100.0,100.0,100.0,100.0
2024,TREATMENT FACILITIES - CAPITAL,253,WATER,Improvements to Treatment Facilities-FY23,WAT.81A,,2024,2024,"See description under line item 81 221,064",,,221064.0,221064.0,,,,,
2024,TREATMENT FACILITIES - CAPITAL,253,WATER,Improvements to Treatment Facilities-FY22,WAT.81B,,2024,2024,"See description under line item 81 70,437",,,70437.0,70437.0,,,,,
2024,TREATMENT FACILITIES - CAPITAL,253,WATER,Improvements to Treatment Facilities-FY21,WAT.81C,,2024,2024,"See description under line item 81 23,858",,,23858.0,23858.0,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,255,WATER,City-owned Building Renovation Roofs and Building Envelope,WAT.82.1,,2024,2028,Renovate multiple infrastructure systems City-owned 500 in buildings.,,,2000.0,500.0,,500.0,500.0,500.0,
2024,PHILADELPHIA ZOO - CAPITAL,255,WATER,City Owned Building Renovations HVAC.,WAT.82.2,,,,Lifecycle replacement of HVAC and mechanical systems in City-owned buildings.,,,,,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,255,WATER,City Owned Building Renovation- Electrical Infrastructure,WAT.82.3,,2024,2028,Renovations to multiple electrical and safety infrastructure 500 systems in City-owned buildings.,,,2000.0,500.0,,500.0,500.0,500.0,
2024,PHILADELPHIA ZOO - CAPITAL,255,WATER,City-owned Building Renovation Interior Renovations,WAT.82.4,,2024,2029,Renovations to multiple infrastructure systems in City-owned 500 buildings.,,,3000.0,500.0,500.0,500.0,500.0,500.0,500.0
2024,PHILADELPHIA ZOO - CAPITAL,255,WATER,Philadelphia Zoo Improvements: Infrastructure of in support of th,WAT.82.5,,2024,2029,"Make improvements to infrastructure in support the Zoo 5,000 Master Plan.",,,19000.0,5000.0,10000.0,1000.0,1000.0,1000.0,1000.0
2024,PHILADELPHIA ZOO - CAPITAL,258,ZOO,Philadelphia Zoo Facility and Infrastructure Improvements-FY23,ZOO.82A,,2024,2024,"See description under line item 82. 4,000",,,4000.0,4000.0,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,258,ZOO,Philadelphia Zoo Facility and Infrastructure Improvements-FY22,ZOO.82B,,2024,2024,See description under line item 82. 2.416,,,2.416,2.416,,,,,
2024,PHILADELPHIA ZOO - CAPITAL,258,ZOO,Philadelphia Zoo Facility and Infrastructure Improvements-FY21,ZOO.82C,,2024,2024,See description under line item 82. 221,,,221.0,221.0,,,,,
