cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,year_2014,year_2015,year_2016,year_2017
2013,Flood Management,74,Flood Protection And Storm Drainage,Levee Drainage System- Sump A (Able Pump Station),ROW197.5,,,2000000,2000000,0,0,0,0
2013,Flood Management,74,Flood Protection And Storm Drainage,Levee Drainage System- Sump A (Able Pump Station),ROW197.6,2014,2014,0,91700000,91700000,0,0,0
2013,Flood Management,74,Flood Protection And Storm Drainage,Levee Peer Review,ROW198.1,,,1184993,1184993,0,0,0,0
2013,Erosion Control,74,Flood Protection And Storm Drainage,Lyre Lane 6909 and Chantilly Court,ROW199.1,2016,2016,0,68600,0,0,10290,58310
2013,Flood Management,75,Flood Protection And Storm Drainage,Major Debris Removal,ROW200.1,,,2000000,2000000,0,0,0,0
2013,Flood Management,75,Flood Protection And Storm Drainage,Major Maintenance- Design and Construction,ROW201.1,,,2200000,2200000,0,0,0,0
2013,Erosion Control,75,Flood Protection And Storm Drainage,Martin Weiss Park Site 1- Pavilion,ROW202.1,2016,2016,0,68600,0,0,10290,58310
2013,Erosion Control,75,Flood Protection And Storm Drainage,Martin Weiss Park Site 3- Pedestrian Bridge,ROW202.2,2016,2016,0,34900,0,0,5235,29665
2013,Flood Management,75,Flood Protection And Storm Drainage,McCree Branch - White Rock Trail Bridge,ROW203.1,,,238844,238844,0,0,0,0
2013,Flood Management,75,Flood Protection And Storm Drainage,McKamy Swale from Mapleshade Ln to Villa Rd,ROW204.1,2015,2015,0,1309800,0,1309800,0,0
2013,Erosion Control,75,Flood Protection And Storm Drainage,"Mercedes 6607, 6615, 6621",ROW205.1,2016,2016,0,114300,0,0,17145,97155
2013,Storm Drainage Relief System,75,Flood Protection And Storm Drainage,Mercedes Ave. 5500 Blk at Worcola,ROW205.2,2015,2015,15316,102104,0,86788,0,0
2013,Storm Drainage Relief System,75,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase I - to Fair Park,ROW206.1,2015,2015,4259863,22340355,0,18080492,0,0
2013,Storm Drainage Relief System,75,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase II - Fair Park to Haskell,ROW206.2,2015,2015,2978777,12566450,0,9587673,0,0
2013,Storm Drainage Relief System,75,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,ROW207.1,2015,2015,9774448,43106620,0,33332172,0,0
2013,Flood Management,75,Flood Protection And Storm Drainage,"Mill Creek, Peaks Branch and State Thomas",ROW207.2,2015,2015,0,218600000,0,218600000,0,0
2013,Flood Management,76,Flood Protection And Storm Drainage,Mockingbird Ln from Maple Ave to Forest Park Blvd,ROW208.1,,,2300000,2300000,0,0,0,0
2013,Storm Drainage Relief System,76,Flood Protection And Storm Drainage,Northwest Hwy. at Tulane (Engineering),ROW209.1,,,1083061,1083061,0,0,0,0
2013,Erosion Control,76,Flood Protection And Storm Drainage,Pagewood 10553,ROW210.1,2016,2016,0,29700,0,0,4455,25245
2013,Flood Management,76,Flood Protection And Storm Drainage,Pavaho Wetlands,ROW211.1,,,2200000,2200000,0,0,0,0
2013,Storm Drainage Relief System,76,Flood Protection And Storm Drainage,Peavy at Galway - Fuller,ROW212.1,,,238777,238777,0,0,0,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW212.17,2016,2016,203087,406174,0,0,203087,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW212.18,,,37500,37500,0,0,0,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW212.19,,,14257,14257,0,0,0,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW212.20,,,53557,53557,0,0,0,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW212.21,2016,2016,812348,1624696,0,0,812348,0
2013,Public Art,76,Flood Protection And Storm Drainage,Public Art Projects - Flood Protections and Storm Drainage,ROW212.22,,,150000,150000,0,0,0,0
2013,Flood Management,76,Flood Protection And Storm Drainage,Reserve 1998 TRCP Projects,ROW213.1,,,327348,327348,0,0,0,0
2013,Flood Management,77,Flood Protection And Storm Drainage,Ricketts Branch - Detention Basin,ROW214.1,,,736514,736514,0,0,0,0
2013,Flood Management,77,Flood Protection And Storm Drainage,Ricketts Branch - Detention Basin,ROW214.2,,,1578750,1578750,0,0,0,0
2013,Erosion Control,77,Flood Protection And Storm Drainage,"Rocky Branch @ Middle Downs Sites 1, 2, 3, 4",ROW215.1,2016,2016,0,666300,0,0,99945,566355
2013,Erosion Control,77,Flood Protection And Storm Drainage,Rosemont Rd. 7322,ROW216.1,2016,2016,0,114300,0,0,17145,97155
2013,Erosion Control,77,Flood Protection And Storm Drainage,Royal Lane 7832 and 7920,ROW217.1,2016,2016,0,493600,0,0,74040,419560
2013,Erosion Control,77,Flood Protection And Storm Drainage,Royal Lane 9750 (Jackson Branch- E. Bank downstream of Royal Bridge),ROW217.2,2016,2016,0,259400,0,0,38910,220490
2013,Storm Drainage Relief System,77,Flood Protection And Storm Drainage,Rush Creek - Relief/Diversion System,ROW218.1,,,1095851,1095851,0,0,0,0
2013,Storm Drainage Relief System,77,Flood Protection And Storm Drainage,Rush Creek - Relief/Diversion System,ROW218.2,,,8688123,8688123,0,0,0,0
2013,Fleet Replacement,77,Flood Protection And Storm Drainage,SDM Fleet/Equipment Replacement,ROW219.1,2014,2014,0,1734483,1734483,0,0,0
2013,Storm Drainage Relief System,77,Flood Protection And Storm Drainage,Shorecrest 3852,ROW220.1,,,55854,55854,0,0,0,0
2013,Flood Management,77,Flood Protection And Storm Drainage,Simpkins Remediation,ROW221.1,,,5850000,5850000,0,0,0,0
2013,Erosion Control,77,Flood Protection And Storm Drainage,Skillman 7920 (Jackson Branch- E. Bank downstream of Skillman Br),ROW221.3,2016,2016,0,518900,0,0,77835,441065
2013,Erosion Control,78,Flood Protection And Storm Drainage,Skillman 8109,ROW221.4,2016,2016,0,163400,0,0,24510,138890
2013,Erosion Control,78,Flood Protection And Storm Drainage,Sperry St. 3220,ROW222.1,2016,2016,0,84000,0,0,12600,71400
2013,Erosion Control,78,Flood Protection And Storm Drainage,Spring Grove 13316,ROW223.1,2016,2016,0,74000,0,0,11100,62900
2013,Erosion Control,78,Flood Protection And Storm Drainage,Spring Valley 8444,ROW224.1,2016,2016,0,297100,0,0,44565,252535
2013,Erosion Control,78,Flood Protection And Storm Drainage,"Springwater 9204, 9210, 9216",ROW225.1,2016,2016,0,297100,0,0,44565,252535
2013,Erosion Control,78,Flood Protection And Storm Drainage,Squaw Valley 17628,ROW226.1,2016,2016,0,91400,0,0,13710,77690
2013,Storm Drainage Relief System,78,Flood Protection And Storm Drainage,State-Thomas - Antique District (Fairmount and Routh),ROW226.3,,,1076719,1076719,0,0,0,0
2013,Storm Drainage Relief System,78,Flood Protection And Storm Drainage,State-Thomas - McKinney Ave.,ROW226.4,,,3900485,3900485,0,0,0,0
2013,Storm Drainage Relief System,78,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers,ROW226.5,2015,2015,15878191,25792328,0,9914137,0,0
2013,Flood Management,78,Flood Protection And Storm Drainage,Storm Water Management Capital Improvement Project,ROW227.1,2014,2014,9250000,16543452,7293452,0,0,0
2013,Erosion Control,78,Flood Protection And Storm Drainage,"Summer Creek Circle 6121, 6123, 6125, 6127, 6139, 6141",ROW228.1,2016,2016,0,434200,0,0,65130,369070
2013,Erosion Control,78,Flood Protection And Storm Drainage,Sunland Street 11825,ROW229.1,2016,2016,0,45700,0,0,6855,38845
2013,Storm Drainage Relief System,79,Flood Protection And Storm Drainage,Sylvan Ave. 1667,ROW230.1,,,258306,258306,0,0,0,0
2013,Erosion Control,79,Flood Protection And Storm Drainage,"Tamarack 1745, 1739, 1751",ROW231.1,2014,2014,46275,308500,262225,0,0,0
2013,Erosion Control,79,Flood Protection And Storm Drainage,Tranquilla Dr. 1251,ROW232.1,2016,2016,0,109700,0,0,16455,93245
2013,Professional Services and Debt Issuance,79,Flood Protection And Storm Drainage,Transfer to Debt Service Fund - Flood Protection and Storm Drainage,ROW232.2,2016,2016,0,200000,0,0,200000,0
2013,Erosion Control,79,Flood Protection And Storm Drainage,Turtle Creek Greenbelt Site 1- Bike Trail,ROW233.1,2016,2016,0,222800,0,0,33420,189380
2013,Erosion Control,79,Flood Protection And Storm Drainage,Twin Creek 9726,ROW234.1,2016,2016,0,123500,0,0,18525,104975
2013,Erosion Control,79,Flood Protection And Storm Drainage,Twin Falls Park Trail,ROW235.1,2016,2016,0,257100,0,0,38565,218535
2013,Storm Drainage Relief System,79,Flood Protection And Storm Drainage,West Dallas - Eagle Ford Sump Basin,ROW236.1,,,2820896,2820896,0,0,0,0
2013,Storm Drainage Relief System,79,Flood Protection And Storm Drainage,West Dallas - Westmoreland Hampton Sump Basin,ROW236.2,,,7189037,7189037,0,0,0,0
2013,Erosion Control,79,Flood Protection And Storm Drainage,Whitehurst 9727 (Jackson Branch- E. Bank upstream of Whitehurst Br),ROW237.1,2016,2016,0,345900,0,0,51885,294015
2013,Erosion Control,79,Flood Protection And Storm Drainage,Whitehurst 9730 (Audelia Branch- W. Bank downstream of Whitehurst),ROW237.2,2016,2016,0,444800,0,0,66720,378080
2013,Erosion Control,79,Flood Protection And Storm Drainage,Wild Oak 2488,ROW238.1,2016,2016,0,148300,0,0,22245,126055
2013,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,ROW239.1,,,103888,103888,0,0,0,0
2013,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Yewpon- Kingsley Area,ROW240.1,,,2196008,2196008,0,0,0,0
2013,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Yewpon- Kingsley Area,ROW240.2,,,81960,81960,0,0,0,0
2013,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Zang to Illinois Drainage Relief System,ROW241.1,,,4000001,4000001,0,0,0,0
2013,Flood Management,80,Flood Protection And Storm Drainage,Zoo Wetlands,ROW242.1,,,1500000,1500000,0,0,0,0
2013,"Code Compliance, Safety and Security - Park Facilities",87,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,ROW243.1,,,444624,444624,0,0,0,0
2013,"Code Compliance, Safety and Security",87,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,ROW243.2,,,86489,86489,0,0,0,0
2013,"Code Compliance, Safety and Security",87,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,ROW243.3,2015,2016,923110,1173110,0,125000,125000,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Anita Martinez Recreation Center Interior ADA/Gym Floor/HVAC Improvements,ROW244.1,,,200000,200000,0,0,0,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Anita Martinez Recreation Center Interior ADA/Gym Floor/HVAC Improvements,ROW244.2,,,1528500,1528500,0,0,0,0
2013,Recreation Facilities and Site Development,87,Park And Recreation,Anita Martinez Recreation Center Interior Renovations,ROW244.3,,,190000,190000,0,0,0,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Arlington Recreation Center - Electrical Upgrades,ROW245.1,,,37750,37750,0,0,0,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Arlington Recreation Center - Foundation Repair,ROW245.2,,,191769,191769,0,0,0,0
2013,Major Park Facilities,87,Park And Recreation,Athletic Field Lighting- Various Locations,ROW246.1,2015,2016,1195136,1395136,0,100000,100000,0
2013,Recreation Facilities and Site Development,87,Park And Recreation,Bachman Lake Site Development,ROW247.1,2015,2015,1212474,1409351,0,196877,0,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Bachman Recreation Center,ROW247.2,,,185024,185024,0,0,0,0
2013,Major Maintenance - Park Facilities,87,Park And Recreation,Bachman Recreation Center,ROW247.3,2014,2014,101440,1601626,1500186,0,0,0
2013,Major Maintenance - Park Facilities,88,Park And Recreation,Beckley Saner Recreation Center - HVAC Improvements,ROW248.1,,,486005,486005,0,0,0,0
2013,Recreation Facilities and Site Development,88,Park And Recreation,Beckley Saner Recreation Center - Renovation and Expansion,ROW248.2,,,1712812,1712812,0,0,0,0
2013,Major Maintenance - Park Facilities,88,Park And Recreation,Beckley Saner Recreation Center - Roof Replacement,ROW248.3,,,373248,373248,0,0,0,0
2013,Neighborhood Park Facilities,88,Park And Recreation,Beckley Saner- Sprayground,ROW248.4,2015,2016,1182629,1382629,0,100000,100000,0
2013,Community Parks,88,Park And Recreation,Buckner Site Acquisition,ROW249.1,2015,2015,77392,1119707,0,1042315,0,0
2013,Community Parks,88,Park And Recreation,Buckner Site Acquisition,ROW249.2,,,334420,334420,0,0,0,0
2013,Community Parks,88,Park And Recreation,Buckner Site Acquisition,ROW249.3,,,21672,21672,0,0,0,0
2013,Recreation Facilities and Site Development,88,Park And Recreation,Campbell Green Recreation Center - Renovations,ROW250.1,2015,2016,668000,850857,0,57000,125857,0
2013,Major Maintenance - Park Facilities,88,Park And Recreation,Campbell Green Recreation Center - Renovations,ROW250.2,2015,2015,347400,440400,0,93000,0,0
2013,Recreation Facilities and Site Development,88,Park And Recreation,Campbell Green Recreation Center - Renovations,ROW250.3,,,190000,190000,0,0,0,0
2013,Recreation Facilities and Site Development,88,Park And Recreation,Casa Linda Playground,ROW251.1,,,259629,259629,0,0,0,0
2013,Playground Improvement,88,Park And Recreation,Cedar Run Playground,ROW252.1,,,23010,23010,0,0,0,0
2013,Playground Improvement,89,Park And Recreation,Cedar Run Playground,ROW252.2,,,75454,75454,0,0,0,0
2013,Park Land Acquisition,89,Park And Recreation,Chalk Hill Trail Land Acquisition,ROW253.1,2015,2015,2134369,2884369,0,750000,0,0
2013,Playground Improvement,89,Park And Recreation,Cherrywood Loop Trail,ROW254.1,,,18385,18385,0,0,0,0
2013,Recreation Facilities and Site Development,89,Park And Recreation,Cherrywood Site Improvements,ROW254.2,,,131697,131697,0,0,0,0
2013,Recreation Facilities and Site Development,89,Park And Recreation,Churchill Recreation Center - Expansion and Parking,ROW255.1,,,173896,173896,0,0,0,0
2013,Recreation Facilities and Site Development,89,Park And Recreation,Churchill Recreation Center - Expansion and Parking,ROW255.2,2015,2016,2005664,2205664,0,100000,100000,0
2013,"Code Compliance, Safety and Security",89,Park And Recreation,Citywide Security Lighting,ROW256.1,2015,2016,897159,1297159,0,200000,200000,0
2013,"Code Compliance, Safety and Security",89,Park And Recreation,Citywide Security Lighting,ROW256.2,,,12162,12162,0,0,0,0
2013,Recreation Facilities and Site Development,89,Park And Recreation,College Park Parking Security Lighting,ROW257.1,,,14250,14250,0,0,0,0
2013,Community Parks,89,Park And Recreation,College Park Site Improvements,ROW257.2,,,498200,498200,0,0,0,0
2013,Aquatic Facilities,89,Park And Recreation,Community Pool Enhancements,ROW258.1,,,1285742,1285742,0,0,0,0
2013,Recreation Facilities and Site Development,89,Park And Recreation,Continental Pedestrian Bridge Construction,ROW259.1,,,1906000,1906000,0,0,0,0
2013,Neighborhood Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.7,,,79305,79305,0,0,0,0
2013,Major Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.8,,,1762974,1762974,0,0,0,0
2013,Major Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.9,,,49853,49853,0,0,0,0
2013,Neighborhood Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.10,,,105867,105867,0,0,0,0
2013,Neighborhood Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.11,,,68451,68451,0,0,0,0
2013,Citywide Parks,90,Park And Recreation,Contingency Reserve,ROW259.12,,,81199,81199,0,0,0,0
2013,Neighborhood Park Facilities,90,Park And Recreation,Contingency Reserve,ROW259.13,,,66537,66537,0,0,0,0
2013,Fair Park,90,Park And Recreation,Contingency Reserve,ROW259.14,,,162617,162617,0,0,0,0
2013,Citywide Parks,90,Park And Recreation,Contract Management Assessment,ROW260.1,2015,2016,2061220,3645596,0,792188,792188,0
2013,Recreation Facilities and Site Development,90,Park And Recreation,Crawford Memorial Master Plan and Design,ROW261.1,2015,2015,438677,1138160,0,699483,0,0
2013,Major Maintenance - Park Facilities,90,Park And Recreation,Cummings Recreation Center - Renovations,ROW262.1,,,482500,482500,0,0,0,0
2013,Recreation Facilities and Site Development,90,Park And Recreation,Cummings Recreation Center- Renovations,ROW262.2,,,1294053,1294053,0,0,0,0
2013,Dallas Arboretum,91,Park And Recreation,Dallas Arboretum Parking,ROW263.1,,,7600001,7600001,0,0,0,0
2013,Special Use Areas,91,Park And Recreation,Dallas Arboretum Site Development,ROW263.2,,,1522134,1522134,0,0,0,0
2013,Major Maintenance - Park Facilities,91,Park And Recreation,Dallas Zoo - Bird and Reptile Building Roof Replacement,ROW264.1,,,98250,98250,0,0,0,0
2013,Major Maintenance - Park Facilities,91,Park And Recreation,Dallas Zoo - Bird and Reptile Roof Replacement,ROW264.2,,,29475,29475,0,0,0,0
2013,Special Use Areas,91,Park And Recreation,Dallas Zoo - Storm Drainage Improvements,ROW264.3,,,8050,8050,0,0,0,0
2013,Special Use Areas,91,Park And Recreation,Dallas Zoo - Storm Drainage Improvements,ROW264.4,,,4625000,4625000,0,0,0,0
2013,Dallas Zoo,91,Park And Recreation,Dallas Zoo Improvement,ROW264.5,,,1000000,1000000,0,0,0,0
2013,Dallas Zoo,91,Park And Recreation,Dallas Zoo Improvement,ROW264.6,,,93502,93502,0,0,0,0
2013,Historic Preservation,91,Park And Recreation,Dealey Plaza Restoration,ROW265.1,,,495000,495000,0,0,0,0
2013,Historic Preservation,91,Park And Recreation,Dealey Plaza Restoration,ROW265.2,,,122262,122262,0,0,0,0
2013,Historic Preservation,91,Park And Recreation,Dealey Plaza Restoration,ROW265.3,,,20620,20620,0,0,0,0
2013,Recreation Facilities and Site Development,91,Park And Recreation,Dickerson Street Development,ROW266.1,2014,2014,736449,1035110,298661,0,0,0
2013,Major Park Facilities,92,Park And Recreation,Downtown Parks Development,ROW266.4,2014,2014,1744801,2383600,638799,0,0,0
2013,Citywide Parks,92,Park And Recreation,Downtown Parks Site Development,ROW266.5,,,6344601,6344601,0,0,0,0
2013,Citywide Parks,92,Park And Recreation,Downtown Parks Site Development,ROW266.6,,,195139,195139,0,0,0,0
2013,Regional Parks,92,Park And Recreation,Elm Fork Athletic Complex - Land Acquisition & Development,ROW267.1,,,2856905,2856905,0,0,0,0
2013,Major Park Facilities,92,Park And Recreation,Elm Fork Greenbelt,ROW267.2,,,140000,140000,0,0,0,0
2013,Major Park Facilities,92,Park And Recreation,Elm Fork Soccer Complex Phase I Construction,ROW267.3,,,10644948,10644948,0,0,0,0
2013,Major Park Facilities,92,Park And Recreation,Elm Fork Soccer Complex Site Development,ROW267.4,,,3040000,3040000,0,0,0,0
2013,Hike and Bike Trails,92,Park And Recreation,Elm Fork Soccer Complex Site Development,ROW267.5,,,191586,191586,0,0,0,0
2013,Major Maintenance - Park Facilities,92,Park And Recreation,Eloise Lundy Recreation Center - Renovations,ROW268.1,,,48250,48250,0,0,0,0
2013,Major Maintenance - Park Facilities,92,Park And Recreation,Eloise Lundy Recreation Center - Renovations,ROW268.2,,,482500,482500,0,0,0,0
2013,Major Maintenance - Park Facilities,92,Park And Recreation,Eloise Lundy Recreation Center - Renovations,ROW268.3,,,246560,246560,0,0,0,0
2013,Environmental,92,Park And Recreation,Environmental Conservation,ROW268.3,2014,2016,1596220,2096368,100148,200000,200000,0
2013,Recreation Facilities and Site Development,93,Park And Recreation,Exposition Plaza Renovation,ROW269.1,,,94302,94302,0,0,0,0
2013,Major Park Facilities,93,Park And Recreation,Fair Park - Cotton Bowl Renovations,ROW270.1,,,14587854,14587854,0,0,0,0
2013,Major Park Facilities,93,Park And Recreation,Fair Park - Cotton Bowl Renovations,ROW270.2,,,5149116,5149116,0,0,0,0
2013,Fair Park,93,Park And Recreation,Fair Park - Livestock Building Renovation,ROW270.3,2015,2015,1066958,4555000,0,3488042,0,0
2013,Fair Park,93,Park And Recreation,Fair Park Aquarium Expansion,ROW270.4,,,9439792,9439792,0,0,0,0
2013,Fair Park,93,Park And Recreation,Fair Park Cotton Bowl Renovation (2013),ROW270.5,,,25150417,25150417,0,0,0,0
2013,Major Maintenance - Park Facilities,93,Park And Recreation,Fireside Recreation Center - ADA Improvements,ROW271.1,,,32924,32924,0,0,0,0
2013,Major Maintenance - Park Facilities,93,Park And Recreation,Fireside Recreation Center - HVAC Improvements,ROW271.2,,,300000,300000,0,0,0,0
2013,Trail Development,93,Park And Recreation,Five Mile Creek Trail - Glendale to Arden Terrace,ROW271.2,,,1247900,1247900,0,0,0,0
2013,Hike and Bike Trails,93,Park And Recreation,Five Mile Creek Trail - Glendale to College,ROW271.3,,,746850,746850,0,0,0,0
2013,Hike and Bike Trails,93,Park And Recreation,Five Mile Creek Trail - Kiest to Kiest Valley,ROW271.4,,,200500,200500,0,0,0,0
2013,Playground Improvement,93,Park And Recreation,Fox Hollow Playground,ROW272.1,,,175313,175313,0,0,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Freedman's Memorial Cemetery Improvements,ROW273.1,,,127019,127019,0,0,0,0
2013,Major Maintenance - Park Facilities,94,Park And Recreation,Fretz Park Recreation Center - HVAC Improvements,ROW273.2,2016,2016,243358,380961,0,0,137603,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Fretz Park Recreation Center - Reconstruct Parking Lot,ROW273.3,2015,2015,348520,673863,0,325343,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Fretz Park Recreation Center - Renovation,ROW273.4,2016,2016,1045632,1108029,0,0,62397,0
2013,Playground Improvement,94,Park And Recreation,Friendship Playground,ROW274.1,,,174621,174621,0,0,0,0
2013,Playground Improvement,94,Park And Recreation,Fruitdale Playground,ROW275.1,,,153121,153121,0,0,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Garrett Site Improvements,ROW276.1,2015,2015,400000,800000,0,400000,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Glencoe Pavillion,ROW277.1,,,260742,260742,0,0,0,0
2013,Playground Improvement,94,Park And Recreation,Glencoe Playground,ROW277.2,,,163237,163237,0,0,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Glencoe Site Improvements,ROW277.3,,,48393,48393,0,0,0,0
2013,Citywide Parks,94,Park And Recreation,Grant Matching Funds,ROW278.1,,,868330,868330,0,0,0,0
2013,Recreation Facilities and Site Development,94,Park And Recreation,Griggs Site Development,ROW279.1,,,10941,10941,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Griggs Site Development,ROW279.2,,,285000,285000,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Hamilton Open-air Gym/Parking/Pavillion,ROW280.1,,,334673,334673,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Harry Stone Recreation Center,ROW281.1,,,129336,129336,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Harry Stone Recreation Center - Interior Renovation,ROW281.2,,,952432,952432,0,0,0,0
2013,Major Maintenance - Park Facilities,95,Park And Recreation,Harry Stone Recreation Center - Interior Renovation,ROW281.3,,,289320,289320,0,0,0,0
2013,Major Maintenance - Park Facilities,95,Park And Recreation,Harry Stone Recreation Center - Interior Renovation,ROW281.4,,,588703,588703,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Hillcrest Loop Trail,ROW282.1,,,648248,648248,0,0,0,0
2013,Playground Improvement,95,Park And Recreation,Holcomb Playground,ROW283.1,,,164621,164621,0,0,0,0
2013,Recreation Facilities and Site Development,95,Park And Recreation,Hulcy Drainage Improvements,ROW284.1,,,58192,58192,0,0,0,0
2013,Playground Improvement,95,Park And Recreation,J. J. Lemon Playground,ROW285.1,,,99709,99709,0,0,0,0
2013,Playground Improvement,95,Park And Recreation,J. P. Hawn Playground,ROW286.1,,,164621,164621,0,0,0,0
2013,Structural,95,Park And Recreation,Janie C. Turner Recreation Center - Structural Remediation,ROW287.1,,,95820,95820,0,0,0,0
2013,Major Maintenance - Park Facilities,96,Park And Recreation,Jaycee Zaragoza Recreation Center - Roof Replacement,ROW288.1,,,316567,316567,0,0,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,Jaycee Zaragoza Recreation Center Expansion,ROW288.2,2015,2015,1231807,1731807,0,500000,0,0
2013,Major Maintenance - Park Facilities,96,Park And Recreation,Jaycee Zaragoza Recreation Center- HVAC Improvements,ROW288.3,,,38880,38880,0,0,0,0
2013,Major Maintenance - Park Facilities,96,Park And Recreation,John C. Phelps Recreation Center - HVAC Improvements,ROW289.1,,,200000,200000,0,0,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,K. B. Polk Land Acquisition and Parking Improvements,ROW290.1,2015,2015,531986,838902,0,306916,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,Katie Jackson Off-Leash Development and Parking,ROW291.1,,,164880,164880,0,0,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,Katie Jackson Off-Leash Development and Parking,ROW291.2,,,1754541,1754541,0,0,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,Katie Jackson Off-Leash Development and Parking,ROW291.3,,,19855,19855,0,0,0,0
2013,Recreation Facilities and Site Development,96,Park And Recreation,"Katy Trail - ADA, Ramp and Staircase Improvements",ROW292.1,2014,2014,88780,456780,368000,0,0,0
2013,Trail Development,96,Park And Recreation,Katy Trail - McKinney and McCommas,ROW292.2,,,19150,19150,0,0,0,0
2013,Trail Development,96,Park And Recreation,Katy Trail Matching Funds,ROW292.3,,,239375,239375,0,0,0,0
2013,Major Park Facilities,96,Park And Recreation,Keeton Golf Course - Drainage Improvements,ROW293.1,,,143383,143383,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kidd Springs Pavilion and Walkways,ROW294.1,,,320541,320541,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kidd Springs Recreation Center - Expansion and Parking Improvements,ROW294.2,,,39500,39500,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kidd Springs Recreation Center - Expansion and Parking Improvements,ROW294.3,,,2088059,2088059,0,0,0,0
2013,Major Maintenance - Park Facilities,97,Park And Recreation,Kidd Springs Recreation Center - Expansion and Parking Improvements,ROW294.4,,,527400,527400,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kidd Springs Walkways,ROW294.5,,,117606,117606,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kiest Master Plan and Implementation,ROW295.1,,,580500,580500,0,0,0,0
2013,Major Maintenance - Park Facilities,97,Park And Recreation,Kiest Recreation Center - Roof Replacement,ROW296.1,,,300502,300502,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Kiest Trail - Pergola and Fountain,ROW297.1,,,178628,178628,0,0,0,0
2013,Trail Development,97,Park And Recreation,Kiestwood Trail Amenities,ROW298.1,,,222804,222804,0,0,0,0
2013,Major Maintenance - Park Facilities,97,Park And Recreation,L. B. Houston Golf Course - Club House HVAC Improvements,ROW299.1,,,72855,72855,0,0,0,0
2013,Recreation Facilities and Site Development,97,Park And Recreation,Lake Cliff Baseball Field Replacement,ROW299.2,,,300404,300404,0,0,0,0
2013,Playground Improvement,97,Park And Recreation,Lake Highlands North Playground Expansion,ROW299.2,,,118941,118941,0,0,0,0
2013,Trail Development,98,Park And Recreation,Lake Highlands Trail (Ferndale to Lake Highlands High School),ROW299.3,,,15000,15000,0,0,0,0
2013,Trail Development,98,Park And Recreation,Lake Highlands Trail (Ferndale to Lake Highlands High School),ROW299.4,,,1054262,1054262,0,0,0,0
