cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2013,year_2014,year_2015,future_cost,project_total,start_year,end_year
2012,62,Economic Development Programs And Initiatives,Public Art Administration - Economic Development,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,33351,977,32375,0,0,0,0,33351,,
2012,62,Economic Development Programs And Initiatives,Public Art Projects - Economic Development,Public Art,06 Bond Program / 03 Bond Program,Citywide,Various,131793,0,131793,0,0,0,0,131793,,
2012,62,Economic Development Programs And Initiatives,Public Private Economic Development Infrastructure (PILOT),Public Private Partnership,Public Private,Citywide,N/A,12429873,4848826,7581047,10600000,0,0,0,23029873,2013,2013
2012,62,Economic Development Programs And Initiatives,Public Private Infrastructure Cost Participation,Public Private Partnership,Public Private,Citywide,Various,2276388,2276388,0,0,0,0,0,2276388,,
2012,62,Economic Development Programs And Initiatives,Retail Recruitment Initiative / Parking Initiative,Public Private Partnership,Public Private,14,Various,2963812,2832632,131180,0,0,0,0,2963812,,
2012,62,Economic Development Programs And Initiatives,Skillman Development,Infrastructure Support,06 Bond Program,10,4th/12,4680669,4680669,0,0,0,0,0,4680669,,
2012,63,Economic Development Programs And Initiatives,Skillman Corridor TIF - Administration,Skillman Corridor Tax Increment Financing District,Tax Incr Finance,"09,10,13,14",Various,158635,158635,0,0,0,0,0,158635,,
2012,63,Economic Development Programs And Initiatives,Skillman Corridor TIF - Repayment of Advances,Skillman Corridor Tax Increment Financing District,Tax Incr Finance,"09,10,13,14",Various,1149714,25000,1124714,939757,0,0,0,2089471,2013,2013
2012,63,Economic Development Programs And Initiatives,Southern Dallas Development - Kleberg Trail & Union Pacific Row,Public Private Partnership,Public Private,08,4th/12,285366,285366,0,0,0,0,0,285366,,
2012,63,Economic Development Programs And Initiatives,Southern Sector - Action Plan,Public Private Partnership,Public Private,"01,02,03,04 05,06,07,08",Various,200000,200000,0,0,0,0,0,200000,,
2012,63,Economic Development Programs And Initiatives,Southport Business Park,Public Private Partnership,98 Bond Program,08,Various,8300000,7523884,776116,0,0,0,0,8300000,,
2012,63,Economic Development Programs And Initiatives,Southwestern Medical TIF - Administration,Southwestern Medical Tax Increment Financing District,Tax Incr Finance,02,Various,155514,123725,31789,0,0,0,0,155514,,
2012,63,Economic Development Programs And Initiatives,Southwestern Medical TIF - Repayment of Advances,Southwestern Medical Tax Increment Financing District,Tax Incr Finance,02,Various,1344069,0,1344069,553678,0,0,0,1897747,2013,2013
2012,63,Economic Development Programs And Initiatives,Sports Arena TIF - Administration,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,Various,392000,334017,57983,0,0,0,0,392000,,
2012,63,Economic Development Programs And Initiatives,Sports Arena TIF - Miscellaneous/Professional Services,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,Various,48000,25000,23000,0,0,0,0,48000,,
2012,63,Economic Development Programs And Initiatives,Sports Arena TIF - Repayment of Advances,Sports Arena Tax Increment Financing District,Tax Incr Finance,"02,14",Various,4430932,1324015,3106917,0,0,0,0,4430932,,
2012,63,Economic Development Programs And Initiatives,Sports Arena TIF - Tax Increment,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,Various,3154397,703984,2450413,5661901,0,0,0,8816298,2013,2013
2012,63,Economic Development Programs And Initiatives,State-Thomas TIF - Administration,State-Thomas Tax Increment Financing District,Tax Incr Finance,14,Various,749018,723072,25946,167881,0,0,0,916899,2013,2013
2012,63,Economic Development Programs And Initiatives,State-Thomas TIF - Public Improvements,State-Thomas Tax Increment Financing District,Tax Incr Finance,"02,14",4th/13,9428778,8644056,784722,0,0,0,0,9428778,,
2012,64,Economic Development Programs And Initiatives,Tranist Oriented TIF - Administration,TOD Tax Increment Financing District,Tax Incr Finance,"02, 04, 05, 07, 08, 14",Various,4503,0,4503,118563,0,0,0,123066,2013,2013
2012,64,Economic Development Programs And Initiatives,Transfer to South Dallas / Fair Park Trust Fund,Public Private Partnership,Public Private,Citywide,Various,1200000,1200000,0,0,0,0,0,1200000,,
2012,64,Economic Development Programs And Initiatives,Transfer to the Debt Service Fund - Economic Development,Professional Services and Debt Issuance,98 Bond Program,Citywide,Various,350513,348245,2268,0,0,0,0,350513,,
2012,64,Economic Development Programs And Initiatives,Vickery Meadow TIF - Repayment of Advances,Vickery Meadow Tax Increment Financing District,Tax Incr Finance,"09,13",Various,2524427,1451796,1072631,1392936,0,0,0,3917363,2013,2013
2012,68,Equipment Acquisition,9-1-1 Computer Aided Dispatch Upgrade,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,3000000,2931668,68332,0,0,0,0,3000000,,
2012,68,Equipment Acquisition,AMS Financial System Upgrade,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,2200000,0,0,0,2200000,2013,2013
2012,68,Equipment Acquisition,Bond Sale Expense - Certficates of Obligation,Professional Services and Debt Issuance,Certificates of Obligation,Citywide,N/A,77462,0,77462,0,0,0,0,77462,,
2012,68,Equipment Acquisition,CNG/Hybrid EBS Grant Match,General,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,750000,699586,50414,0,0,0,0,750000,,
2012,68,Equipment Acquisition,Communication and Information Services (CIS) - CAD Upgrade,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,3rd/11,15638921,15496694,142227,0,0,0,0,15638921,,
2012,68,Equipment Acquisition,Communication and Information Services (CIS)- Enterprise Virtual Tape Library,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,1580304,0,1580304,0,0,0,0,1580304,,
2012,68,Equipment Acquisition,Communication and Inforrmation Services (CIS)- IT Improvements (Various Systems),Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,3120822,0,0,0,3120822,2013,2013
2012,68,Equipment Acquisition,Computer Server Refresh Program II,Technology,Certificates of Obligation,Citywide,1st/11,4935000,4930482,4518,0,0,0,0,4935000,,
2012,68,Equipment Acquisition,Court and Detention Services - eCitation,Technology,Certificates of Obligation,Citywide,Various,1605000,527602,1077398,0,0,0,0,1605000,,
2012,68,Equipment Acquisition,Court and Detention Services- Case Management System Replacement,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,3879178,0,3879178,0,0,0,0,3879178,,
2012,68,Equipment Acquisition,Dallas Fire Department - Apparatus Replacement,Fleet Replacement - Public Safety,Certificates of Obligation,Citywide,Various,8370000,8358033,11967,0,0,0,0,8370000,,
2012,68,Equipment Acquisition,Dallas Fire Department- Ambulances,Fleet Replacement - Public Safety,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,2529478,0,0,0,2529478,2013,2013
2012,"68, 69",Equipment Acquisition,Dallas Fire Department- Apparatus Replacement,Fleet Replacement - Public Safety,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,14738054,8224643,6513411,5776750,0,0,0,20514804,2013,2013
2012,69,Equipment Acquisition,Dallas Fire Department/Dallas Police Department- CAD Server and Workstation,Technology - Public Safety,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,2018825,595824,1423001,0,0,0,0,2018825,,
2012,69,Equipment Acquisition,Dallas Police Department- DVR In-Car Video,Technology - Public Safety,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,1292592,1134300,158292,1292592,0,0,0,2585184,2013,2013
2012,69,Equipment Acquisition,Equipment and Building Services- Fleet Replacement,Fleet Replacement,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,5120822,1921858,3198964,2792587,0,0,0,7913409,2013,2013
2012,69,Equipment Acquisition,Equipment and Building Services- M5 Fuel Focus Acquisition,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,1920627,1202491,718136,0,0,0,0,1920627,,
2012,69,Equipment Acquisition,Financial Development Software,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,1864000,0,0,0,1864000,2013,2013
2012,69,Equipment Acquisition,General Fleet Replacement,Fleet Replacement,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,4248380,3770074,478306,0,0,0,0,4248380,,
2012,69,Equipment Acquisition,HRIS Upgrade,Technology,Equipment Acquisition Notes / Master Lease Program,Citywide,1st/11,1717481,1651907,65574,0,0,0,0,1717481,,
2012,70,Equipment Acquisition,Sanitation - Fleet Replacement,Fleet Replacement,Equipment Acquisition Notes / Master Lease Program / Certificates of Obligation,Citywide,Various,22021240,21645153,376087,0,0,0,0,22021240,,
2012,70,Equipment Acquisition,Sanitation- Fleet Replacement,Fleet Replacement - Sanitation,Equipment Acquisition Notes / Master Lease Program,Citywide,N/A,8874282,6265625,2608657,4971325,0,0,0,13845607,2013,2013
2012,70,Equipment Acquisition,Storm Drainage Manaagement- Fleet Replacement,Fleet Replacement,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,1193078,0,0,0,1193078,2013,2013
2012,70,Equipment Acquisition,Street Department - Operational Equipment,Operational Equipment,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,630000,626948,3052,0,0,0,0,630000,,
2012,70,Equipment Acquisition,Street Services- Equipment,Operational Equipment,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,0,0,0,797637,0,0,0,797637,2013,2013
2012,70,Equipment Acquisition,Streets Services - Operational Equipment,Operational Equipment,Certificates of Obligation,Citywide,Various,1360000,328718,1031282,0,0,0,0,1360000,,
2012,70,Equipment Acquisition,Structural Analysis Equipment for Pavement Management,Operational Equipment,Equipment Acquisition Notes / Master Lease Program,Citywide,Various,173000,0,173000,0,0,0,0,173000,,
2012,75,Flood Protection And Storm Drainage,Altadena at Alley,Erosion Control,06 Bond Program,05,3rd/12,43907,43907,0,0,0,0,0,43907,,
2012,75,Flood Protection And Storm Drainage,Ash Creek - S. Fork - Bridges at Lakeland,Flood Management,03 Bond Program / 06 Bond Program,07,3rd/13,3943169,274711,3668458,0,0,0,0,3943169,,
2012,75,Flood Protection And Storm Drainage,Ash Creek Estates at Meadow Way,Storm Drainage Relief System,06 Bond Program,07,1st/13,415540,51006,364534,0,0,0,0,415540,,
2012,75,Flood Protection And Storm Drainage,Ash Creek Tributary at Kiltartan,Erosion Control,06 Bond Program,09,4th/11,195115,195115,0,0,0,0,0,195115,,
2012,75,Flood Protection And Storm Drainage,Auto Trash Cleaners at Pump Stations,Flood Management,06 Bond Program,Citywide,Various,2040993,732958,1308035,0,0,0,0,2040993,,
2012,75,Flood Protection And Storm Drainage,Beckley Club Branch at 122 South Shore,Erosion Control,06 Bond Program,04,2nd/11,142946,17046,125900,0,0,0,0,142946,,
2012,75,Flood Protection And Storm Drainage,Claremont 8022,Erosion Control,06 Bond Program,07,2nd/12,103202,72094,31108,0,0,0,0,103202,,
2012,75,Flood Protection And Storm Drainage,Clarksdale 2132 and 2126,Erosion Control,06 Bond Program,09,2nd/12,347154,263122,84032,0,0,0,0,347154,,
2012,75,Flood Protection And Storm Drainage,Cliffwood 6707 and Blackstone 2617,Flood Management,03 Bond Program,08,2nd/12,199817,198499,1318,0,0,0,0,199817,,
2012,75,Flood Protection And Storm Drainage,Conrad 216 - 221,Storm Drainage Relief System,06 Bond Program,04,N/A,94633,14650,79983,0,0,0,0,94633,,
2012,75,Flood Protection And Storm Drainage,Contingency Reserve - 2003 Bond Program Flood and Storm Drainage Proposition,Flood Management,03 Bond Program,Citywide,N/A,2270,0,2270,0,0,0,0,2270,,
2012,75,Flood Protection And Storm Drainage,Contingency Reserve - 2006 Bond Program - Flood,Flood Management,06 Bond Program,Citywide,N/A,378807,0,378807,0,0,0,0,378807,,
2012,76,Flood Protection And Storm Drainage,Coolgreene 8220,Erosion Control,06 Bond Program,07,2nd/12,385329,98460,286869,0,0,0,0,385329,,
2012,76,Flood Protection And Storm Drainage,Coombs Creek Culvert at Irwindell,Flood Management,03 Bond Program,01,4th/12,330822,227067,103755,0,0,0,0,330822,,
2012,76,Flood Protection And Storm Drainage,Dallas Floodway Levee Land Acquisition,Land Acquisition,06 Bond Program,Citywide,N/A,524600,202760,321840,0,0,0,0,524600,,
2012,76,Flood Protection And Storm Drainage,Dove Creek Way 4518,Erosion Control,06 Bond Program,05,4th/12,139556,137515,2041,0,0,0,0,139556,,
2012,76,Flood Protection And Storm Drainage,Elam Creek Channel - Lake June to Seco (Phase I),Flood Management,03 Bond Program,"04,05",2nd/12,4058882,3860293,198589,0,0,0,0,4058882,,
2012,76,Flood Protection And Storm Drainage,Elam Creek Channel - Seco to Umphress (Phase II),Flood Management,06 Bond Program,04,1st/13,9083383,3908889,5174494,0,0,0,0,9083383,,
2012,76,Flood Protection And Storm Drainage,Elmwood Branch Bridge at Franklin,Flood Management,06 Bond Program,01,4th/12,108432,52414,56019,0,0,0,0,108432,,
2012,76,Flood Protection And Storm Drainage,Erosion Control Group 06-808,Erosion Control,06 Bond Program,Citywide,2nd/12,277709,653,277056,0,0,0,0,277709,,
2012,76,Flood Protection And Storm Drainage,Fernwood 1827 and 1835,Erosion Control,03 Bond Program,04,3rd/12,144202,127773,16429,0,0,0,0,144202,,
2012,76,Flood Protection And Storm Drainage,Glen Oaks 326,Flood Management,06 Bond Program,04,N/A,193998,4451,189547,0,0,0,0,193998,,
2012,76,Flood Protection And Storm Drainage,Hampton Rd. (S) 3223,Erosion Control,06 Bond Program,03,3rd/12,221584,21858,199726,0,0,0,0,221584,,
2012,76,Flood Protection And Storm Drainage,Hawthorne - Bowser Area,Storm Drainage Relief System,03 Bond Program,14,1st/13,172029,61930,110099,0,0,0,0,172029,,
2012,76,Flood Protection And Storm Drainage,Healey 2102 and 2103,Erosion Control,06 Bond Program,09,2nd/12,319075,230926,88149,0,0,0,0,319075,,
2012,77,Flood Protection And Storm Drainage,Holliday 3417,Erosion Control,06 Bond Program,03,4th/12,165207,164865,342,0,0,0,0,165207,,
2012,77,Flood Protection And Storm Drainage,Holliday 3429,Erosion Control,06 Bond Program,03,4th/12,170274,169772,502,0,0,0,0,170274,,
2012,77,Flood Protection And Storm Drainage,Holliday 3509,Erosion Control,06 Bond Program,03,4th/12,226029,225316,713,0,0,0,0,226029,,
2012,77,Flood Protection And Storm Drainage,Holliday 3529,Erosion Control,06 Bond Program,03,4th/12,252412,252250,162,0,0,0,0,252412,,
2012,77,Flood Protection And Storm Drainage,Hunnicut 8165 and 8171,Erosion Control,06 Bond Program,07,2nd/12,178139,177808,331,0,0,0,0,178139,,
2012,77,Flood Protection And Storm Drainage,Indian Ridge 7209,Storm Drainage Relief System,06 Bond Program,05,3rd/12,416318,194926,221392,0,0,0,0,416318,,
2012,77,Flood Protection And Storm Drainage,Inland Port Area - Regional Detention,Flood Management,06 Bond Program,08,N/A,2694090,303825,2390265,0,0,0,0,2694090,,
2012,77,Flood Protection And Storm Drainage,Kiest Meadow Dr. 3900,Storm Drainage Relief System,06 Bond Program,03,3rd/12,286528,164363,122165,0,0,0,0,286528,,
2012,77,Flood Protection And Storm Drainage,Kleberg Rd. 11700,Storm Drainage Relief System,06 Bond Program,08,3rd/12,457346,237691,219655,0,0,0,0,457346,,
2012,77,Flood Protection And Storm Drainage,Levee Drainage System - Hampton- Oak Lawn Sump,Flood Management,06 Bond Program,06,4th/14,52256993,12098660,40158333,0,0,0,0,52256993,,
2012,77,Flood Protection And Storm Drainage,Levee Drainage System - Pavaho Sump,Flood Management,06 Bond Program,06,3rd/12,38141721,37810955,330766,0,0,0,0,38141721,,
2012,77,Flood Protection And Storm Drainage,Levee Drainage System - Pressure Sewers,Flood Management,06 Bond Program,14,1st/15,8762920,642239,8120681,0,0,0,0,8762920,,
2012,77,Flood Protection And Storm Drainage,Levee Drainage System - Sump A,Flood Management,06 Bond Program,02,N/A,9885751,9434110,451641,0,0,0,0,9885751,,
2012,78,Flood Protection And Storm Drainage,Levee Peer Review,Flood Management,06 Bond Program,Citywide,N/A,1184993,1184993,0,0,0,0,0,1184993,,
2012,78,Flood Protection And Storm Drainage,Levee Remediation,Flood Management,06 Bond Program,Citywide,N/A,10088289,0,10088289,0,0,0,0,10088289,,
2012,78,Flood Protection And Storm Drainage,McCree Branch - White Rock Trail Bridge,Flood Management,06 Bond Program,10,3rd/13,238844,123361,115483,0,0,60136,0,298980,2015,2015
2012,78,Flood Protection And Storm Drainage,McKamy Branch (Upper) - Purchase and Swale,Flood Management,03 Bond Program,12,4th/12,2410549,1886101,524448,0,0,0,0,2410549,,
2012,78,Flood Protection And Storm Drainage,Mercedes Ave. 5500 Blk at Worcola,Storm Drainage Relief System,06 Bond Program,14,2nd/18,15316,0,15316,0,0,86788,0,102104,2015,2015
2012,78,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase I - to Fair Park,Storm Drainage Relief System,06 Bond Program,"02,07,14",2nd/18,4259863,4259863,0,0,0,18080492,0,22340355,2015,2015
2012,78,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase II - Fair Park to Haskell,Storm Drainage Relief System,06 Bond Program,"02,07,14",2nd/18,2978777,2978777,0,0,0,9587673,0,12566450,2015,2015
2012,78,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,Storm Drainage Relief System,06 Bond Program,"02,14",2nd/18,8607448,8606973,475,10000000,0,39081312,0,57688760,2013,2015
2012,78,Flood Protection And Storm Drainage,Northwest Hwy. at Tulane (Engineering),Storm Drainage Relief System,03 Bond Program / 06 Bond Program,13,2nd/12,1258941,189724,1069217,0,0,0,0,1258941,,
2012,78,Flood Protection And Storm Drainage,Peavy at Galway - Fuller,Storm Drainage Relief System,06 Bond Program,09,1st/13,218717,37539,181178,0,0,0,0,218717,,
2012,"78, 79",Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,Public Art,95 Bond Program / 03 Bond Program / 06 Bond Program,Citywide,Various,254844,13660,241184,0,0,17233,0,272077,2015,2015
2012,79,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,Public Art,03 Bond Program / 06 Bond Program / 95 Bond Program,Citywide,Various,1015905,119835,896070,0,0,68931,0,1084836,2015,2015
2012,79,Flood Protection And Storm Drainage,Reserve 1998 TRCP Projects,Flood Management,06 Bond Program,Citywide,N/A,782634,0,782634,0,0,0,0,782634,,
2012,79,Flood Protection And Storm Drainage,Reserve Bond Projects,Flood Management,06 Bond Program,Citywide,N/A,0,0,0,0,8440433,0,0,8440433,2014,2014
2012,79,Flood Protection And Storm Drainage,Ricketts Branch - Detention Basin,Flood Management,03 Bond Program / 06 Bond Program,05,1st/13,6271794,2138382,4133412,0,0,0,0,6271794,,
2012,79,Flood Protection And Storm Drainage,Ripplewood 2828,Erosion Control,06 Bond Program,07,4th/11,199636,199636,0,0,0,0,0,199636,,
2012,79,Flood Protection And Storm Drainage,Rugged Branch - Culvert Improvement at Elmwood,Flood Management,03 Bond Program,01,4th/12,118243,116487,1756,0,0,0,0,118243,,
2012,79,Flood Protection And Storm Drainage,Rush Creek - Culvert at Dalgreen,Flood Management,03 Bond Program,09,2nd/13,70254,70254,0,0,0,0,0,70254,,
2012,79,Flood Protection And Storm Drainage,Rush Creek - Culvert at Patrick,Flood Management,03 Bond Program,09,2nd/13,268608,268608,0,0,0,0,0,268608,,
2012,79,Flood Protection And Storm Drainage,Rush Creek - Culvert at Trammel,Flood Management,03 Bond Program,09,2nd/13,306240,306240,0,0,0,0,0,306240,,
2012,80,Flood Protection And Storm Drainage,Rush Creek - Relief/Diversion System,Storm Drainage Relief System,03 Bond Program / 06 Bond Program,09,3rd/13,9749736,9461025,288711,0,0,0,0,9749736,,
2012,80,Flood Protection And Storm Drainage,Shorecrest 3852,Storm Drainage Relief System,03 Bond Program / 95 Bond Program,14,2nd/13,63357,14503,48854,0,0,0,0,63357,,
2012,80,Flood Protection And Storm Drainage,State-Thomas - Antique District (Fairmount and Routh),Storm Drainage Relief System,06 Bond Program,14,3rd/13,1076719,123407,953312,0,0,0,0,1076719,,
2012,80,Flood Protection And Storm Drainage,State-Thomas - McKinney Ave.,Storm Drainage Relief System,06 Bond Program,14,3rd/13,3901521,396093,3505428,0,0,0,0,3901521,,
2012,80,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers,Storm Drainage Relief System,06 Bond Program,"02,06,14",2nd/18,15878191,5964054,9914137,0,0,0,0,15878191,,
2012,80,Flood Protection And Storm Drainage,Storm Water Management Capital Improvement Project,Flood Management,Storm Water Management Capital Construction,Citywide,N/A,9500000,6500000,3000000,15500000,0,0,0,25000000,2013,2013
2012,80,Flood Protection And Storm Drainage,Summer Creek 6129,Erosion Control,06 Bond Program,09,4th/11,128740,106002,22738,0,0,0,0,128740,,
2012,80,Flood Protection And Storm Drainage,Sylvan Ave. 1667,Storm Drainage Relief System,06 Bond Program,03,1st/13,258306,30942,227364,0,0,0,0,258306,,
2012,80,Flood Protection And Storm Drainage,West Dallas - Eagle Ford Sump Basin,Storm Drainage Relief System,06 Bond Program,06,1st/14,2820896,0,2820896,0,0,0,0,2820896,,
2012,80,Flood Protection And Storm Drainage,West Dallas - Westmoreland Hampton Sump Basin,Storm Drainage Relief System,06 Bond Program,06,2nd/13,7167037,702814,6464223,0,0,0,0,7167037,,
2012,"80, 81",Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,Storm Drainage Relief System,03 Bond Program / 95 Bond Program,03,2nd/13,112223,21335,90888,0,0,0,0,112223,,
2012,81,Flood Protection And Storm Drainage,Yewpon - Kingsley Area,Storm Drainage Relief System,06 Bond Program / 98 Bond Program,04,4th/13,2277968,233664,2044304,0,0,0,0,2277968,,
2012,81,Flood Protection And Storm Drainage,Zang to Illinois Drainage Relief System,Storm Drainage Relief System,06 Bond Program,03,2nd/14,4000001,359526,3640475,0,0,0,0,4000001,,
2012,88,Park And Recreation,2006 Program Management - Phase II,Recreation Facilities and Site Development,06 Bond Program,Citywide,N/A,8731078,8731077,0,250025,0,0,0,8981103,2013,2013
2012,88,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,"Code Compliance, Safety and Security",03 Bond Program / 06 Bond Program,Citywide,Various,1304446,821021,483425,60574,50000,0,0,1415020,2013,2014
2012,88,Park And Recreation,Acquatics Master Plan,Aquatic Facilities,03 Bond Program / 98 Bond Program,Citywide,N/A,23900,23900,0,0,0,0,0,23900,,
2012,88,Park And Recreation,Anita Martinez Interior ADA/Gym Floor/HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program / 03 Bond Program,Citywide,3rd/12,1695462,1221928,473535,133038,0,0,0,1828500,2013,2013
2012,88,Park And Recreation,Anita Martinez Recreation Center Interior Renovations,Recreation Facilities and Site Development,06 Bond Program,Citywide,3rd/12,190000,178631,11369,0,0,0,0,190000,,
2012,88,Park And Recreation,Apache Playground,Playground Improvement,06 Bond Program,08,2nd/12,164621,136083,28538,0,0,0,0,164621,,
2012,88,Park And Recreation,Arboretum Parking,Dallas Arboretum,06 Bond Program,Citywide,2nd/13,5302760,4190784,1111976,2297240,0,0,0,7600000,2013,2013
2012,88,Park And Recreation,Arlington Recreation Center - Electrical Upgrades,Major Maintenance - Park Facilities,06 Bond Program,02,4th/11,0,0,0,343875,0,0,0,343875,2013,2013
2012,88,Park And Recreation,Arlington Recreation Center - Foundation Repair,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/13,200000,133954,66046,374488,0,0,0,574488,2013,2013
2012,88,Park And Recreation,Athletic Field Lighting,Major Park Facilities,06 Bond Program,Citywide,Various,1195136,862406,332730,0,0,0,0,1195136,,
2012,89,Park And Recreation,Bachman Lake Site Development,Recreation Facilities and Site Development,06 Bond Program,Citywide,4th/11,1025772,1012474,13298,186702,0,0,0,1212474,2013,2013
2012,89,Park And Recreation,Bachman Recreation Center,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/14,400000,1160,398840,0,1500186,0,0,1900186,2014,2014
2012,89,Park And Recreation,Beckley Saner Recreation Center - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/12,486005,486005,0,0,0,0,0,486005,,
2012,89,Park And Recreation,Beckley Saner Recreation Center - Renovation and Expansion,Recreation Facilities and Site Development,06 Bond Program,Citywide,4th/12,1703812,1586769,117043,0,0,0,0,1703812,,
2012,89,Park And Recreation,Beckley Saner Recreation Center - Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/12,373248,373248,0,0,0,0,0,373248,,
2012,89,Park And Recreation,Beckley Saner- Sprayground,Neighborhood Park Facilities,06 Bond Program,Citywide,N/A,0,0,0,1147758,0,0,0,1147758,2013,2013
2012,89,Park And Recreation,Bellview and McKee to Trinity (Design Only),Trail Development,06 Bond Program,02,N/A,187344,187344,0,0,0,0,0,187344,,
2012,89,Park And Recreation,Buckner Land Acquistion,Playground Improvement,06 Bond Program,02,N/A,32924,0,32924,0,0,130503,0,163427,2015,2015
2012,89,Park And Recreation,Buckner Site Acquisition,Community Parks,03 Bond Program / 06 Bond Program / Donation,02,N/A,900560,21672,878888,0,0,0,0,900560,,
2012,"89, 90",Park And Recreation,Campbell Green Recreation Center - Renovations,Recreation Facilities and Site Development,06 Bond Program,Citywide,2nd/12,858000,617331,240669,193000,0,0,0,1051000,2013,2013
2012,90,Park And Recreation,Casa Linda Playground,Recreation Facilities and Site Development,06 Bond Program,09,4th/13,259629,34249,225380,0,0,0,0,259629,,
2012,90,Park And Recreation,Cedar Run Playground,Playground Improvement,06 Bond Program,05,3rd/12,0,0,0,75454,0,0,0,75454,2013,2013
2012,90,Park And Recreation,Chalk Hill Trail Land Acquisition,Park Land Acquisition,06 Bond Program,Citywide,N/A,1436869,1334246,102623,697500,750000,0,0,2884369,2013,2014
2012,90,Park And Recreation,Cherrywood Loop Trail,Playground Improvement,06 Bond Program,02,4th/12,18385,18385,0,0,0,0,0,18385,,
2012,90,Park And Recreation,Cherrywood Site Improvements,Recreation Facilities and Site Development,06 Bond Program,02,4th/12,131697,1574,130123,0,0,0,0,131697,,
2012,90,Park And Recreation,Churchill Recreation Center - Expansion and Parking,Recreation Facilities and Site Development,06 Bond Program,Citywide,2nd/12,2127960,1830916,297044,0,0,0,0,2127960,,
2012,90,Park And Recreation,Citywide Security Lighting,"Code Compliance, Safety and Security",06 Bond Program,Citywide,Various,385799,385799,0,94451,100000,0,0,580250,2013,2014
2012,90,Park And Recreation,Cochran Playground,Playground Improvement,06 Bond Program,02,1st/12,81777,71363,10414,0,0,0,0,81777,,
2012,90,Park And Recreation,Cole Site Improvements,Community Parks,03 Bond Program / 06 Bond Program,14,2nd/10,841520,840516,1004,0,0,0,0,841520,,
2012,90,Park And Recreation,College Parking Security Lighting,Recreation Facilities and Site Development,06 Bond Program,08,4th/12,14250,0,14250,0,0,0,0,14250,,
2012,90,Park And Recreation,College Site Improvements,Community Parks,03 Bond Program,08,4th/12,498200,486129,12071,0,0,0,0,498200,,
2012,91,Park And Recreation,Community Pool Enhancements,Aquatic Facilities,06 Bond Program,Citywide,Various,1285742,1285742,0,0,0,0,0,1285742,,
2012,91,Park And Recreation,Continental Pedestrian Bridge Construction,Recreation Facilities and Site Development,06 Bond Program,Citywide,1st/15,0,0,0,1900000,0,0,0,1900000,2013,2013
2012,"91, 92",Park And Recreation,Contingency Reserve,Neighborhood Park Facilities,03 Bond Program / 06 Bond Program / 98 Bond Program / 95 Bond Program,09,N/A,3574606,7819,3566787,0,0,0,0,3574606,,
2012,92,Park And Recreation,Contingency Reserve - Fair Park,Fair Park,03 Bond Program / 06 Bond Program,Citywide,N/A,40664,1270,39394,0,0,0,0,40664,,
2012,92,Park And Recreation,Contingency Reserve - Trinity,Trinity River Projects,06 Bond Program,Citywide,N/A,269496,0,269496,0,0,0,0,269496,,
2012,93,Park And Recreation,Contract Management Assessment,Citywide Parks,03 Bond Program / 06 Bond Program / 95 Bond Program / 98 Bond Program,Citywide,N/A,400001,0,400001,2110996,735057,250000,0,3496054,2013,2015
