cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2018,year_2019,year_2020,future_cost,project_total,start_year,end_year
2017,21,Aviation Facilities,Rehab TWY B - Phase 3: RWY 31R - TWY B1,Love Field Major Maintenance,Capital Construction,Citywide,10/18,0,0,0,0,7350000,0,0,7350000,2019,2019
2017,21,Aviation Facilities,Rehab TWY B - Phase 4: RWY 18- 36 - TWY B3,Love Field Major Maintenance,Capital Construction,Citywide,10/18,0,0,0,1695000,1900000,0,0,3595000,2018,2019
2017,22,Aviation Facilities,Rehabilitate Taxiway B from B1 to B3 and Connectors B3 & B4,Love Field Major Maintenance,Capital Construction / AIP,Citywide,05/19,13073951,9926866,3147085,0,0,0,0,13073951,,
2017,22,Aviation Facilities,Rehabilitate Taxiway B from Runway 13L to Runway 18-36,Love Field Major Maintenance,PFC / AIP,Citywide,09/19,0,0,0,0,0,0,0,0,,
2017,22,Aviation Facilities,Rehabilitate Taxiway C from Taxiway D to Taxiway C2,Love Field Major Maintenance,Capital Construction,Citywide,09/21,0,0,0,0,2441610,0,0,2441610,2019,2019
2017,22,Aviation Facilities,Relocate Runway 31R Glideslope,Safety/Security,Capital Construction,Citywide,09/19,634100,634100,0,3719606,0,0,0,4353706,2018,2018
2017,22,Aviation Facilities,Runway 18-36 Conversion Phase 1,Love Field Major Maintenance,Capital Construction,Citywide,12/17,5723708,5477930,245778,4843830,0,0,0,10567538,2018,2018
2017,22,Aviation Facilities,Runway Hold Position Relocation,Safety/Security,Capital Construction,Citywide,09/17,1933225,96457,1836768,0,0,0,0,1933225,,
2017,22,Aviation Facilities,Security Control Enhancement (Perimeter Fence Cable),Safety/Security,Capital Construction,Citywide,09/18,999712,999712,0,915887,0,0,0,1915599,2018,2018
2017,22,Aviation Facilities,Security Gates and Overlay Runways - Dallas Executive Airport,Pavement Maintenance / Construction,Capital Construction,Citywide,09/18,5025750,108894,4916856,0,0,0,0,5025750,,
2017,22,Aviation Facilities,Signage Improvements - Love Field,Safety/Security,Capital Construction,Citywide,Various,325613,0,325613,0,0,0,0,325613,,
2017,22,Aviation Facilities,Taxiway A 18/36 Runway Incursion Mitigation Project,Love Field Major Maintenance,Capital Construction / AIP,2,10/18,2848981,2662999,185982,0,0,0,0,2848981,,
2017,22,Aviation Facilities,Taxiway B Reconstruction and Rehabilitation,Pavement Maintenance / Construction,Capital Construction,Citywide,05/19,851161,95600,755561,0,0,0,0,851161,,
2017,22,Aviation Facilities,Taxiway M Extension,Love Field Major Maintenance,Capital Construction,Citywide,Various,0,0,0,0,0,0,0,0,,
2017,22,Aviation Facilities,Taxiway M Extension - Rwy 13L to D Design,Love Field Major Maintenance,PFC,2,09/18,698488,0,698488,0,0,0,0,698488,,
2017,22,Aviation Facilities,Terminal Improvements - Love Field,Terminal,Capital Construction,Citywide,Various,14506585,0,14506585,0,0,0,0,14506585,,
2017,22,Aviation Facilities,Tom Braniff Channel Cover Project,Love Field Major Maintenance,Capital Construction,Citywide,05/19,158708,34053,124655,0,0,0,0,158708,,
2017,22,Aviation Facilities,Wildlife Cameras,Safety/Security,Capital Construction,Citywide,09/18,1000000,0,1000000,0,0,0,0,1000000,,
2017,23,Aviation Facilities,DEA - DWU Water Line Relocation,Love Field Major Maintenance,Capital Construction,Citywide,09/20,0,0,0,0,1800000,0,0,1800000,2019,2019
2017,23,Aviation Facilities,DEA - Taxiway Apron Infill,Love Field Major Maintenance,Capital Construction,Citywide,09/20,0,0,0,0,850000,0,0,850000,2019,2019
2017,23,Aviation Facilities,DEA - Paving and Fuel System,Pavement Maintenance / Construction,Capital Construction,Citywide,09/21,0,0,0,0,600000,0,0,600000,2019,2019
2017,23,Aviation Facilities,Entry Road Enhancements,Pavement Maintenance / Construction,Capital Construction,Citywide,09/22,0,0,0,0,3712544,0,0,3712544,2019,2019
2017,30,City Facilities,Animal Shelter Major Maintenance,City Facilities,03 Bond Program,Citywide,09/17,70660,0,70660,0,0,0,0,70660,,
2017,30,City Facilities,Cadillac Heights Land Acquisition,Land Acquisition,06 Bond Program,Citywide,09/20,10194414,8610580,2266763,12549000,0,0,0,22743414,2018,2018
2017,30,City Facilities,Central Library - 7th Floor Renovation,Library Facilities,06 Bond Program,Citywide,07/19,3034363,2652440,381923,0,0,0,0,3034363,,
2017,30,City Facilities,City Facilities - Major Maintenance,City Facilities,General Capital Reserve Fund,Citywide,Various,9959571,3894875,6064696,5000000,6000000,0,0,20959571,2018,2019
2017,30,City Facilities,City Hall - Electrical System Renovations,City Facilities,06 Bond Program,Citywide,09/19,5234653,635197,4599457,0,0,0,0,5234653,,
2017,30,City Facilities,City Hall - Install Automatic Fire Alarm,City Facilities,06 Bond Program,Citywide,07/18,1693540,1035911,657629,0,0,0,0,1693540,,
2017,30,City Facilities,City Hall - Tank Replacement,City Facilities,06 Bond Program,Citywide,09/20,1000000,481405,518595,0,0,0,0,1000000,,
2017,30,City Facilities,Contingency,City Facilities,06 Bond Program,Citywide,Various,1753426,70706,1682720,0,0,0,0,1753426,,
2017,30,City Facilities,Facilities Condition Assessment,City Facilities,06 Bond Program,Citywide,09/20,1942862,1290254,652608,0,0,0,0,1942862,,
2017,30,City Facilities,Farmer's Market,City Facilities,06 Bond Program,Citywide,09/20,6624027,4909123,35819,0,0,0,0,6624027,,
2017,30,City Facilities,Farmers Market Shed #2,City Facilities,03 Bond Program,Citywide,04/13,3154400,2114745,39655,0,0,0,0,3154400,,
2017,30,City Facilities,Fire Museum Slab - 3801 Parry Ave,City Facilities,06 Bond Program,Citywide,08/14,64623,0,64623,0,0,0,0,64623,,
2017,30,City Facilities,Fire Station #05 - Window Improvements,Fire Protection Facilities,06 Bond Program,Citywide,08/14,60000,0,60000,0,0,0,0,60000,,
2017,30,City Facilities,"Fire Station #06 Replacement - Harwood, 2808 S",Fire Protection Facilities,06 Bond Program,Citywide,07/14,7276704,6875128,401576,0,0,0,0,7276704,,
2017,30,City Facilities,Fire Station #07 (Davenport Rd. At Preston Rd.) - Parking Improvement,Fire Protection Facilities,06 Bond Program,Citywide,08/14,65000,0,65000,0,0,0,0,65000,,
2017,31,City Facilities,Fire Station #49 (S. Hampton Rd At Challenger) - Window Impr,Fire Protection Facilities,06 Bond Program,Citywide,09/18,50000,0,50000,0,0,0,0,50000,,
2017,31,City Facilities,Fire Station Abatement - (Various Locations),Fire Protection Facilities,06 Bond Program,Citywide,09/18,1120000,46519,1073481,0,0,0,0,1120000,,
2017,31,City Facilities,Fire Station N. 4 - Kitchen Roof Area Repair,Fire Protection Facilities,06 Bond Program,Citywide,09/18,60000,0,60000,0,0,0,0,60000,,
2017,31,City Facilities,Fire Stations - Storm Water Modifications,Fire Protection Facilities,06 Bond Program,Citywide,09/20,2452230,1306901,1145329,0,0,0,0,2452230,,
2017,31,City Facilities,Fretz Park Branch Library,Library Facilities,06 Bond Program,Citywide,11/17,6032269,5566671,465598,0,0,0,0,6032269,,
2017,31,City Facilities,Jack Evans DPD Headquarters - Masonry Repairs,Police Facilities,06 Bond Program,Citywide,07/19,230000,138068,91932,0,0,0,0,230000,,
2017,31,City Facilities,Jack Evans DPD Headquarters - Physical Security Enhancements,Police Facilities,06 Bond Program,Citywide,09/18,173118,124338,48780,0,0,0,0,173118,,
2017,31,City Facilities,Jack Evans DPD Hq - Ped Bridge Stair Replacement,Police Facilities,06 Bond Program,Citywide,03/07,51628,23628,28000,0,0,0,0,51628,,
2017,31,City Facilities,Northwest Police Substation - Emergency Generator,Police Facilities,06 Bond Program,Citywide,09/18,124270,0,124270,0,0,0,0,124270,,
2017,31,City Facilities,Police Academy Building - Phase I-Design,Police Facilities,03 Bond Program,Citywide,Various,1404920,711905,693015,0,0,0,0,1404920,,
2017,31,City Facilities,Science Place,City Facilities,General Capital Reserve Fund,Citywide,09/17,740466,370233,370233,0,0,0,0,740466,,
2017,31,City Facilities,South Central Police Substation Parking Expansion,Police Facilities,06 Bond Program,Citywide,09/19,690193,0,690193,0,0,0,0,690193,,
2017,31,City Facilities,Southeast Police - Emergency Generator And Hvac Improvements,Police Facilities,06 Bond Program,Citywide,09/18,338366,0,338366,0,0,0,0,338366,,
2017,31,City Facilities,Southeast Service Center - Construction,City Facilities,06 Bond Program,Citywide,09/20,8071776,1455059,6616717,0,0,0,0,8071776,,
2017,31,City Facilities,Underground Storage Tank Removal,City Facilities,Capital Construction,Citywide,09/18,600000,489873,110127,0,0,0,0,600000,,
2017,37,Convention And Event Services,Ballroom A Electrical Upgrade Project,Convention Center Improvements,Capital Construction,2,11/18,2000000,0,2000000,0,0,0,0,2000000,,
2017,37,Convention And Event Services,Civic Center Convention Complex Improvements,Convention Center Improvements,Capital Construction,2,Various,3865432,1186119,2679313,0,0,0,0,3865432,,
2017,37,Convention And Event Services,Convention Center Facility Improvements,Convention Center Improvements,Capital Construction,2,01/21,7300000,0,7300000,4062329,10186026,0,0,21548355,2018,2019
2017,37,Convention And Event Services,Convention Facility Audio System Upgrade Project,Convention Center Improvements,Capital Construction,2,Various,1200000,0,1200000,0,10,0,0,1200010,2019,2019
2017,37,Convention And Event Services,Convention Facility Elevator/Escalator Improvement,Convention Center Improvements,Capital Construction,2,01/22,1125000,0,1125000,0,0,0,0,1125000,,
2017,37,Convention And Event Services,PConjvetntion Facility Operable Wall Replacement,Major Maintenance,Capital Construction,2,10/17,0,436904,0,0,0,0,0,0,,
2017,37,Convention And Event Services,Convention Facility Security System Upgrade Project,Convention Center Improvements,Capital Construction,2,07/18,1450000,0,1450000,0,0,0,0,1450000,,
2017,37,Convention And Event Services,Convention Facility Wayfinding Project,Convention Center Improvements,Capital Construction,2,"42,995",725000,0,725000,0,0,0,0,725000,,
2017,37,Convention And Event Services,Kitchen Improvement Project,Convention Center Improvements,Capital Construction,2,09/18,2388238,2388152,86,1300000,0,0,0,3688238,2018,2018
2017,37,Convention And Event Services,Retrofit and Equipment,Convention Center Improvements,Capital Construction,2,Various,17655805,15580805,2075000,0,0,0,0,17655805,,
2017,37,Convention And Event Services,KBHCCD Water Infiltration Project,Convention Center Improvements,Capital Construction,2,"42,755",0,0,0,3600000,1100000,1000000,0,5700000,2018,2020
2017,37,Convention And Event Services,KBHCCD Interior/Exterior Door Replacement Project,Convention Center Improvements,Capital Construction,2,"44,104",0,0,0,1250000,1000000,250000,0,2500000,2018,2020
2017,37,Convention And Event Services,Electronic/Mechanical Lock Replacement,Convention Center Improvements,Capital Construction,2,"44,104",0,0,0,1250000,500000,250000,0,2000000,2018,2020
2017,43,Cultural Facilities,Arts Incubator ~,Cultural Facilities,03 Bond Program,Citywide,Various,539401,505874,33527,0,0,0,0,539401,,
2017,43,Cultural Facilities,City Performance Hall ~,Cultural Facilities,06 Bond Program,Citywide,06/14,30403096,30334994,68102,0,0,0,0,30403096,,
2017,43,Cultural Facilities,Cultural Arts Facilities,Cultural Facilities,Cultural Facilities,Citywide,Various,600000,0,600000,1000000,1000000,1000000,0,3600000,2018,2020
2017,43,Cultural Facilities,Dallas Black Dance Theater,Cultural Facilities,03 Bond Program,Citywide,04/07,3385900,3360696,25204,0,0,0,0,3385900,,
2017,43,Cultural Facilities,Dallas Museum Of Art - Repair Paving@Sculpture Garden,Cultural Facilities,06 Bond Program,Citywide,09/19,1884431,303765,1580666,0,0,0,0,1884431,,
2017,43,Cultural Facilities,Dallas Museum Of Natural History - Waterproofing,Cultural Facilities,06 Bond Program,Citywide,09/18,290104,49067,241037,0,0,0,0,290104,,
2017,43,Cultural Facilities,Latin Cultural Center,Cultural Facilities,98 Bond Program,Citywide,09/17,500000,487968,12032,0,0,0,0,500000,,
2017,43,Cultural Facilities,Latino Cultural Center - Phase II - Design,Cultural Facilities,06 Bond Program,Citywide,12/20,957225,75307,881918,0,0,0,0,957225,,
2017,43,Cultural Facilities,Latino Cultural Center - Phase Ii - Priority 1 - Black Box T,Cultural Facilities,06 Bond Program,Citywide,12/20,3440875,0,3440875,0,0,0,0,3440875,,
2017,43,Cultural Facilities,Latino Cultural Center Phase II (Design),Cultural Facilities,03 Bond Program,Citywide,12/20,245307,15681,229626,0,0,0,0,245307,,
2017,43,Cultural Facilities,Morton H Meyerson Symphony Center - Extend Existing Stage,Cultural Facilities,06 Bond Program,Citywide,09/18,850006,0,850006,0,0,0,0,850006,,
2017,43,Cultural Facilities,Non-City Owned Cultural Facilities,Cultural Facilities,Cultural Facilities,Citywide,Various,400000,0,400000,0,0,0,0,400000,,
2017,43,Cultural Facilities,Performing Arts Theater Advance Fund,Cultural Facilities,03 Bond Program,Citywide,Various,8936539,8934009,2530,0,0,0,0,8936539,,
2017,43,Cultural Facilities,Public Art Admin - Homeless,Public Art,05 Bond Program,Citywide,10/19,42239,21953,20286,0,0,0,0,42239,,
2017,43,Cultural Facilities,Public Art Administration,Public Art,98 Bond Program,Citywide,05/17,53430,0,53430,0,0,0,0,53430,,
2017,43,Cultural Facilities,Public Art Program,Public Art,98 Bond Program,Citywide,06/09,647350,591722,55628,0,0,0,0,647350,,
2017,43,Cultural Facilities,Public Art Project-Homeless,Public Art,05 Bond Program,Citywide,Various,168955,155000,13955,0,0,0,0,168955,,
2017,43,Cultural Facilities,Public Art Projects,Public Art,98 Bond Program,Citywide,05/17,213720,23964,189756,0,0,0,0,213720,,
2017,55,Economic Development Programs And,1525 Turtle Creek At The District,Economic and Business Development,Tax Increment Finance,6,Various,4460045,4435566,24479,0,0,0,0,4460045,,
2017,55,Economic Development Programs And,1530 Main St. - Façade Improvements,City Center Tax Increment Financing District,Tax Increment Finance,14,09/08,5035959,4850472,185487,0,0,0,0,5035959,,
2017,55,Economic Development Programs And,1600 Fire Access Corridor,Economic and Business Development,Tax Increment Finance,14,Various,198000,63000,135000,0,0,0,0,198000,,
2017,55,Economic Development Programs And,1712 Commerce Street Building,Downtown Connection Tax Increment Financing District,Tax Increment Finance,14,12/17,0,0,0,176428,176428,176428,9970714,529284,2018,2020
2017,55,Economic Development Programs And,2101 Taylor St Development,Public Private Partnership,Tax Increment Finance,2,12/19,0,0,0,0,0,100000,3453480,100000,2020,2020
2017,55,Economic Development Programs And,24000 Blk Hooper,Housing Infrastructure Improvements,12 Bond Program,Citywide,Various,499272,405040,94232,0,0,0,0,499272,,
2017,55,Economic Development Programs And,411 N Akard Building Redevelopment,Public Private Partnership,Tax Increment Finance,14,06/17,0,0,0,142892,142892,142892,8571322,428676,2018,2020
2017,55,Economic Development Programs And,Alamo Drafthouse Cinema,Public Private Partnership,Tax Increment Finance,"02, 04, 05, 07, 08, 14",03/16,0,0,0,301640,220000,235000,648360,756640,2018,2020
2017,55,Economic Development Programs And,Alexan Riveredge Development,Public Private Partnership,Tax Increment Finance,6,09/18,0,0,0,0,0,0,7799999,0,,
2017,55,Economic Development Programs And,Alexan Trinity Project,Oak Cliff Gateway Tax Increment Financing District,Tax Increment Finance,1,12/14,231119,231119,0,786536,1060000,1060000,863322,3137655,2018,2020
2017,55,Economic Development Programs And,Argos Relocation Project,Downtown Connection Tax Increment Financing District,12 Bond Program,6,06/19,2500000,0,2500000,0,0,0,0,2500000,,
2017,55,Economic Development Programs And,Atmos Complex Phase I,Downtown Connection Tax Increment Financing District,Tax Increment Finance,14,09/14,4256965,4256965,0,9425707,4363339,0,0,18046011,2018,2019
2017,55,Economic Development Programs And,Better Block Streetcar Pavilion,Intergovernmental Partnership Projects,General Capital Reserve,14,09/17,90000,50000,40000,0,0,0,0,90000,,
2017,55,Economic Development Programs And,Bexar Street Redevelopment Investment Center,Housing Infrastructure Improvements,Certificates of Obligation,Citywide,03/14,2000000,1994132,5868,0,0,0,0,2000000,,
2017,55,Economic Development Programs And,Bishop Arts Project Phase I,Public Private Partnership,Tax Increment Finance,"01, 03",06/18,0,0,0,25000,690000,769573,3515427,1484573,2018,2020
2017,55,Economic Development Programs And,Bishop Arts Station Project,Oak Cliff Gateway Tax Increment Financing District,Tax Increment Finance,1,12/19,0,0,0,0,690000,769573,9765427,1459573,2019,2020
2017,55,Economic Development Programs And,Cedars Branch Bridge,Public Private Partnership,Tax Increment Finance,2,TBD,0,0,0,0,0,0,826500,0,,
2017,55,Economic Development Programs And,Cedars Branch Town Homes,Public Private Partnership,Tax Increment Finance,2,TBD,0,0,0,0,0,0,7898366,0,,
2017,56,Economic Development Programs And,Cedars TIF Public Improvements,Cedars Tax Increment Financing District,Tax Increment Finance,2,Various,3465088,1344047,2121041,0,0,0,0,3465088,,
2017,56,Economic Development Programs And,Chapter 380 Grants- Various Projects,Economic and Business Development,Public Private,Citywide,05/18,100000,72695,27305,0,0,0,0,100000,,
2017,56,Economic Development Programs And,City Center TIF - Miscellaneous And Professional Services,City Center Tax Increment Financing District,Tax Increment Finance,"2, 14",Various,165000,133588,31412,0,0,0,0,165000,,
2017,56,Economic Development Programs And,City Center TIF - Parking Improvements,City Center Tax Increment Financing District,Tax Increment Finance,"2, 14",07/20,14153356,13812342,341014,0,180000,180000,0,14513356,2019,2020
2017,56,Economic Development Programs And,City Center TIF - Repayment Of Advances,City Center Tax Increment Financing District,Tax Increment Finance,"2, 14",02/08,12652152,8700507,3951645,0,0,0,0,12652152,,
2017,56,Economic Development Programs And,City Center TIF - Streetscaping,City Center Tax Increment Financing District,Tax Increment Finance,"2, 14",Various,3369130,3170304,198826,0,0,0,0,3369130,,
2017,56,Economic Development Programs And,City Center TIF - Tax Increment,City Center Tax Increment Financing District,Tax Increment Finance,"2,14",Various,12309332,5395763,6913569,3000000,3000000,0,0,18309332,2018,2019
2017,56,Economic Development Programs And,Cityplace TIF - Administration,Cityplace Tax Increment Financing District,Tax Increment Finance,"2,14",Various,1287267,1030881,256386,0,0,0,0,1287267,,
2017,56,Economic Development Programs And,Cityplace TIF - Miscellaneous/Professional Services,Cityplace Tax Increment Financing District,Tax Increment Finance,"2,14",Various,200000,108000,92000,0,0,0,0,200000,,
2017,56,Economic Development Programs And,Cityplace TIF 2004 Bonds,Cityplace Tax Increment Financing District,Tax Increment Finance,"2,14",Various,1244142,1240559,3583,0,0,0,0,1244142,,
2017,56,Economic Development Programs And,Community Garden & Futsal Field,Public Private Partnership,Tax Increment Finance,2,12/17,0,0,0,0,0,20000,569888,20000,2020,2020
2017,56,Economic Development Programs And,Continental Building Redevelopment Project,Downtown Connection Tax Increment Financing District,Tax Increment Finance,14,03/13,3700000,3700000,0,188424,188424,188424,3321773,4265272,2018,2020
2017,56,Economic Development Programs And,Criterion Cityplace Urban Resort,Cityplace Tax Increment Financing District,Tax Increment Finance,14,Various,108530,18918,89612,0,0,0,0,108530,,
2017,56,Economic Development Programs And,Cypress Waters - Repayment Of Advances,Cypress Waters Tax Increment Financing District,Tax Increment Finance,6,Various,1659011,0,1659011,0,0,0,12121688,1659011,,
2017,56,Economic Development Programs And,Cypress Waters - TIF,Cypress Waters Tax Increment Financing District,Tax Increment Finance,6,Various,146437,110505,35933,0,0,0,0,146437,,
2017,56,Economic Development Programs And,Cypress Waters Phase I Development,Cypress Waters Tax Increment Financing District,Tax Increment Finance,6,11/15,1659682,1659682,0,1409340,1250345,1281581,6205090,5600948,2018,2020
2017,56,Economic Development Programs And,Dallas Eco-Business Park (McCommas),Public Private Partnership,Public Private,Citywide,12/18,2175230,1859029,316201,0,0,0,0,2175230,,
2017,56,Economic Development Programs And,Davis Garden TIF - Administration,Davis Garden Tax Increment Financing District,Tax Increment Finance,"01, 3",Various,300000,236379,63621,0,0,0,0,300000,,
2017,57,Economic Development Programs And,Davis Garden TIF - Repayment Of Advances,Davis Garden Tax Increment Financing District,Tax Increment Finance,"01, 3",Various,1831796,70,1831726,0,0,0,0,1831796,,
2017,57,Economic Development Programs And,Deep Ellum TIF - Repayment Of Advances,Deep Ellum Tax Increment Financing District,Tax Increment Finance,"2, 7",Various,4314095,596598,3717497,0,0,0,0,4314095,,
2017,57,Economic Development Programs And,Deep Elm Crossroads,Public Private Partnership,Tax Increment Finance,"2, 7",12/18,0,0,0,1600000,0,0,0,1600000,2018,2018
2017,57,Economic Development Programs And,Design District TIF - Repayment Of Advances,Design District Tax Increment Financing District,Tax Increment Finance,6,Various,10456549,0,10456549,0,0,0,0,10456549,,
2017,57,Economic Development Programs And,Downtown Connection TIF - Increment,Downtown Connection Tax Increment Financing District,Tax Increment Finance,"2, 14",Various,4412569,3577781,834788,0,0,0,0,4412569,,
2017,57,Economic Development Programs And,Downtown Connection TIF - Repayment Of Advances,Downtown Connection Tax Increment Financing District,Tax Increment Finance,"2, 14",Various,17709470,0,17709470,0,0,0,17709470,17709470,,
2017,57,Economic Development Programs And,Downtown Retail Program - Phase Iii,Public Private Partnership,Public Private,8,09/19,1212008,678074,533934,0,533934,0,0,1745942,2019,2019
2017,57,Economic Development Programs And,Economic Development - Infrastructure Improvements,Infrastructure Support,06 Bond Program,Citywide,11/19,16156082,14262591,1893491,0,0,0,0,16156082,,
2017,57,Economic Development Programs And,Economic Development And Housing Demand Driven Projects,Economic and Business Development,12 Bond Program,Citywide,12/18,24486952,10808118,13678834,0,0,0,0,24486952,,
2017,57,Economic Development Programs And,Economic Redevelopment,Public Private Partnership,Public Private,Citywide,12/18,2556194,2456637,99557,0,0,0,0,2556194,,
2017,57,Economic Development Programs And,Factory Six03 Project,City Center Tax Increment Financing District,Tax Increment Finance,"2, 14",12/18,0,0,0,80717,81842,82978,4411637,245537,2018,2020
2017,57,Economic Development Programs And,Fairfield At Ross Redevelopment,Economic and Business Development,Tax Increment Finance,14,09/16,156000,156000,0,1598129,1617285,1559063,570407,4930477,2018,2020
2017,57,Economic Development Programs And,Farmers Market Tax Increment,Farmers Market Tax Increment Financing District,Tax Increment Finance,2,Various,588383,0,588383,0,0,0,0,588383,,
2017,57,Economic Development Programs And,Farmers Market TIF Administration,Farmers Market Tax Increment Financing District,Tax Increment Finance,2,Various,773890,741395,32495,0,0,0,0,773890,,
2017,57,Economic Development Programs And,Farmers Market TIF Miscellaneous/Professional Services,Farmers Market Tax Increment Financing District,Tax Increment Finance,2,Various,50000,4000,46000,0,0,0,0,50000,,
2017,57,Economic Development Programs And,Farmers Market TIF Public Improvement,Farmers Market Tax Increment Financing District,Tax Increment Finance,2,Various,2980250,319698,2660553,0,0,0,0,2980250,,
