cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2023,2024,2025
2023,Cypress Waters Tax Increment Financing District,62,Other GO CIP - Non- Debt,Cypress Waters Repayment of Advances - P634,P634.1,2023,2025,0,48341456,538836,"7 ,641,415","8 ,643,899"
2023,Cypress Waters Tax Increment Financing District,62,Other GO CIP - Non- Debt,Cypress Waters TIF Admin. - P633,P633.1,2023,2025,175462,624435,98973,"7 0,000","7 0,000"
2023,Cedars Tax Increment Financing District,62,Other GO CIP - Non- Debt,Dallas Heritage Village - W438,W438.1,2023,2023,0,650000,650000,0,0
2023,Davis Garden Tax Increment Financing District,62,Other GO CIP - Non- Debt,Davis Garden - Repayment of Advances - P563,P563.1,2023,2025,70,16604685,2417185,"2 ,444,333","2 ,714,824"
2023,Davis Garden Tax Increment Financing District,62,Other GO CIP - Non- Debt,Davis Garden Admin - P409,P409.1,2023,2025,351988,1250500,223512,"1 35,000","1 35,000"
2023,Davis Garden Tax Increment Financing District,62,Other GO CIP - Non- Debt,Davis Street Infrastructure Improvements - P754,P754.1,2023,2024,795441,1601179,5738,"8 00,000",0
2023,Farmers Market Tax Increment Financing District,62,Other GO CIP - Non- Debt,Debt Service Transfer to other Departments - W891,W891.1,2023,2025,0,15460657,1922709,0,"8 85,186"
2023,Mall Area Redevelopment Tax Increment Financing District,63,Other GO CIP - Non- Debt,Debt Service Transfer to PPPF (Red Bird Mall Redev Project) - Q008,Q008.1,2023,2025,202070,810677,158607,"9 0,000","9 0,000"
2023,Deep Ellum Tax Increment Financing District,63,Other GO CIP - Non- Debt,Deep Ellum Admin - P407,P407.1,2023,2025,374794,1080527,205732,0,"1 25,000"
2023,Deep Ellum Tax Increment Financing District,63,Other GO CIP - Non- Debt,Deep Ellum Repay Dev Adv - P406,P406.1,2023,2025,595424,40914911,19844775,0,"9 ,514,401"
2023,Design District Tax Increment Financing District,63,Other GO CIP - Non- Debt,Design District Admin -P404,P404.1,2023,2025,358183,1002804,184620,0,"1 15,000"
2023,Design District Tax Increment Financing District,63,Other GO CIP - Non- Debt,Design District TIF - Repayment of Advances - P471,P471.1,2023,2025,0,58137214,16164447,0,"7 ,169,649"
2023,Public-Private Partnership Program,63,Other GO CIP - Non- Debt,Digital Realty Expansion and Renovation - W675,W675.1,2023,2023,0,200000,200000,0,0
2023,Economic Development Bonds,63,2017 Bonds,Disc Eco Dev CD6 SDMIF - VI09,VI09.1,2023,2023,180000,2405000,2225000,0,0
2023,Oak Cliff Gateway Tax Increment Financing District,63,Other GO CIP - Non- Debt,DISD – Hogg Elementary - W300,W300.1,2023,2023,0,1287222,1287222,0,0
2023,Downtown Connection Tax Increment Financing District,63,Other GO CIP - Non- Debt,Downtown Connection TIF - Increment - P305,P305.1,2023,2025,3912359,212286034,407046,"1 3,596,513","4 0,932,788"
2023,Economic Development Bonds,64,2012 Bonds,Economic Development - Citywide - W513,W513.1,2023,2023,0,1035802,1035802,0,0
2023,Economic Development Bonds,64,2012 Bonds,Economic Development and Housing Demand - S801,S801.1,2023,2023,0,5642395,5642395,0,0
2023,Economic Development Bonds,64,2012 Bonds,Economic Development and Housing Demand - S801,S801.2,2023,2023,1845000,3643303,1798303,0,0
2023,Housing,64,2017 Bonds,Economic Development and Housing Demand - VI26,VI26.1,2023,2023,0,6751898,6751898,0,0
2023,Economic Development Bonds,64,2012 Bonds,Economic Development and Housing Demand Driven Projects - S801,S801.3,2023,2023,8141027,8147929,6902,0,0
2023,Economic Development Bonds,64,2017 Bonds,Economic Development-ECO Transfer Unit - VI01,VI01.1,2023,2023,0,12827061,12827061,0,0
2023,Economic Development Bonds,64,Other GO CIP - Non- Debt,Farmers Market GT Defeasance 2013 - 1737,1737.1,2023,2023,1213492,3230000,2016508,0,0
2023,Farmers Market Tax Increment Financing District,64,Other GO CIP - Non- Debt,Farmers Mkt Admin - 9576,9576.1,2023,2025,878354,1819219,215865,"1 45,000","1 45,000"
2023,Farmers Market Tax Increment Financing District,64,Other GO CIP - Non- Debt,Farmers Mkt Tax Increment - Q005,Q005.1,2023,2023,0,3055855,3055855,0,0
2023,Fort Worth Avenue Tax Increment Financing District,65,Other GO CIP - Non- Debt,Fort Worth Ave Admin - P408,P408.1,2023,2025,362610,1082062,169453,"1 10,000","1 10,000"
2023,Fort Worth Avenue Tax Increment Financing District,65,Other GO CIP - Non- Debt,Fort Worth Ave. - Repayment of Advances - P562,P562.1,2023,2025,8643,34968158,7300136,"4 ,426,795","5 ,143,439"
2023,Oak Cliff Gateway Tax Increment Financing District,65,Other GO CIP - Non- Debt,Gateway Oak Cliff Project - W681,W681.1,2023,2023,0,4245432,4245432,0,0
2023,Grand Park South Tax Increment Financing District,65,Other GO CIP - Non- Debt,Grand Park South - Repayment of Advances - P397,P397.1,2023,2025,0,3618682,549235,"5 18,504","5 82,855"
2023,Grand Park South Tax Increment Financing District,65,Other GO CIP - Non- Debt,Grand Park South - TIF Administration - P396,P396.1,2023,2025,265156,1085476,195321,"1 25,000","1 25,000"
2023,Public-Private Partnership Program,65,Other GO CIP - Non- Debt,H Mart - W998,W998.1,2023,2023,0,2500000,2500000,0,0
2023,City Center Tax Increment Financing District,65,Other GO CIP - Non- Debt,Harwood Park Project - W925,W925.1,2023,2023,0,2600000,2600000,0,0
2023,Oak Cliff Gateway Tax Increment Financing District,65,Other GO CIP - Non- Debt,"Homeowner Stabilization, Home Repair, and Displacement Mitigation - X004",X004.1,2024,2025,0,6439930,0,"1 ,080,021","1 ,157,278"
2023,Housing,66,2006 Bonds,Hou Prop 8 Acquisition & Demolition - T808,T808.1,2023,2023,5164692,5209692,45000,0,0
2023,Housing,66,2006 Bonds,Housing - Acquisition and Demolition - T807,T807.1,2023,2023,8691090,8703770,12680,0,0
2023,Housing,66,2006 Bonds,Housing - Land Bank - T802,T802.1,2023,2023,1324169,1350000,25831,0,0
2023,Housing,66,2012 Bonds,Housing Demand Driven Projects - S803,S803.1,2023,2023,2258967,2871313,612346,0,0
2023,Public-Private Partnership Program,66,Other GO CIP - Non- Debt,Housing Emergency Repairs Program - W678,W678.1,2023,2023,1407312,2000000,592688,0,0
2023,Housing,66,Other GO CIP - Non- Debt,Housing Purposes - P477,P477.1,2023,2023,1989780,2000000,10220,0,0
2023,Cedars Tax Increment Financing District,66,Other GO CIP - Non- Debt,I-30 Canyon Redesign Betterment Project - W952,W952.1,2023,2023,0,6482884,6482884,0,0
2023,Davis Garden Tax Increment Financing District,66,Other GO CIP - Non- Debt,I-30 Frontage Road Construction project - P621,P621.1,2023,2023,0,10089,10089,0,0
2023,Economic Development - Bonds,66,2017 Bonds,Integrated Community Development Project VI29,VI29.1,2023,2023,126551,141496,14945,0,0
2023,City Center Tax Increment Financing District,66,Other GO CIP - Non- Debt,Klyde Warren Park Project (KWP2) Phase II - W677,W677.1,2023,2023,0,3000000,3000000,0,0
2023,Skillman Corridor Tax Increment Financing District,67,Other GO CIP - Non- Debt,Lake Highlands Gateway Bridge Enhancemen - W187,W187.1,2023,2023,35000,70000,35000,0,0
2023,Skillman Corridor Tax Increment Financing District,67,Other GO CIP - Non- Debt,Lake Highlands Tower Center - P373,P373.1,2023,2023,8337751,11667950,3330199,0,0
2023,Economic Development Bonds,67,2012 Bonds,LED Conversion- Priority Zones - W655,W655.1,2023,2023,497712,500000,2288,0,0
2023,Maple Mockingbird Tax Increment Financing District,67,Other GO CIP - Non- Debt,LIHTC Oaklawn Place Project - W804,W804.1,2023,2023,0,4438154,4438154,0,0
2023,Economic Development Bonds,67,2012 Bonds,Longhorn Ballroom Project - W892,W892.1,2023,2023,0,1800000,1800000,0,0
2023,Transit-Oriented Development (TOD) Tax Increment Financing District,67,Other GO CIP - Non- Debt,Longhorn Ballroom Project - W892,W892.2,2023,2023,0,2100000,2100000,0,0
2023,Mall Area Redevelopment Tax Increment Financing District,67,Other GO CIP - Non- Debt,Mall Area Redevelopment TIF Admin - W008,W008.1,2023,2025,99963,1716755,1116791,"1 00,000","1 00,000"
2023,Mall Area Redevelopment Tax Increment Financing District,68,Other GO CIP - Non- Debt,Mall Area Redevelopment TIF Admin - W818,W818.1,2025,2025,0,1788126,0,0,"1 ,049,891"
2023,Mall Area Redevelopment Tax Increment Financing District,68,Other GO CIP - Non- Debt,Mall Area Redevelopment TIF Increment - W185,W185.1,2023,2024,0,5021859,878476,"9 37,174",0
2023,Maple Mockingbird Tax Increment Financing District,68,Other GO CIP - Non- Debt,Maple/Mockingbird - TIF - P560,P560.1,2023,2025,217706,773169,155463,0,"1 00,000"
2023,Maple Mockingbird Tax Increment Financing District,68,Other GO CIP - Non- Debt,Maple-Mockingbird - Repayment of Advances - P565,P565.1,2023,2025,0,36176142,13036837,0,"5 ,908,732"
2023,Transit-Oriented Development (TOD) Tax Increment Financing District,68,Other GO CIP - Non- Debt,Mockingbird Station East Project - W817,W817.1,2025,2025,0,23674877,0,0,"5 ,239,908"
2023,Housing,68,Other GO CIP - Non- Debt,Neighborhood Empowerment Zones - 5548,5548.1,2023,2023,0,1000000,1000000,0,0
2023,Downtown Connection Tax Increment Financing District,68,Other GO CIP - Non- Debt,Newpark Sub-District- TIF Admin - W970,W970.1,2024,2025,0,125000,0,"5 ,000","4 5,000"
2023,Downtown Connection Tax Increment Financing District,69,Other GO CIP - Non- Debt,Newpark Sub-District- TIF Increment - W921,W921.1,2023,2025,0,3506912,25000,0,"1 01,000"
2023,Sports Arena Tax Increment Financing District,69,Other GO CIP - Non- Debt,North Parking Garage Project - P729,P729.1,2023,2025,21350870,31316046,1993035,0,"3 ,986,070"
2023,Oak Cliff Gateway Tax Increment Financing District,69,Other GO CIP - Non- Debt,Oak Cliff Gateway Tax Increment - Q002,Q002.1,2023,2025,591189,77099774,6537050,"8 ,945,513","1 1,035,916"
2023,Oak Cliff Gateway Tax Increment Financing District,69,Other GO CIP - Non- Debt,Oak Cliff/Gateway Admin - 9915,9915.1,2023,2025,990150,2313689,323539,"2 00,000","2 00,000"
2023,Davis Garden Tax Increment Financing District,69,Other GO CIP - Non- Debt,Open Space Pubilic Improvements at 888 S - P575,P575.1,2023,2023,0,118820,118820,0,0
2023,Farmers Market Tax Increment Financing District,69,Other GO CIP - Non- Debt,Pearl Lofts Mixed-Use & Mixed Income Development Project - W819,W819.1,2024,2025,0,6544249,0,"3 ,620,578","2 ,923,671"
2023,Farmers Market Tax Increment Financing District,69,Other GO CIP - Non- Debt,Pearl Street Public Improvement Project - W820,W820.1,2023,2023,0,285650,285650,0,0
2023,Public-Private Partnership Program,69,Other GO CIP - Non- Debt,Predevelopment Assistance Program - W953,W953.1,2023,2023,0,100000,100000,0,0
2023,Public-Private Partnership Program,70,Other GO CIP - Non- Debt,Project Turnpike - W633,W633.1,2023,2023,0,250000,250000,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle - Grocery Store - W971,W971.1,2023,2023,0,137211,137211,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle - Grocery Store - W985,W985.1,2023,2023,0,1220000,1220000,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle - Grocery Store - W986,W986.1,2023,2023,0,80000,80000,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle - Grocery Store - W987,W987.1,2023,2023,0,30000,30000,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle - Grocery Store - W990,W990.1,2023,2023,0,1509,1509,0,0
2023,Economic Development Bonds,70,2017 Bonds,Project Turtle - Grocery Store CD3 - VI16,VI16.1,2023,2023,0,1000000,1000000,0,0
2023,Economic Development Bonds,70,2017 Bonds,Project Turtle - Grocery Store CD8 - VI17,VI17.1,2023,2023,0,1000000,1000000,0,0
2023,Public-Private Partnership Program,70,Other GO CIP - Non- Debt,Project Turtle- Grocery Store - W971,W971.2,2023,2023,0,1661280,1661280,0,0
2023,Economic Development Bonds,70,2006 Bonds,Project Turtle- Grocery Store - W988,W988.1,2023,2023,0,70000,70000,0,0
2023,Public-Private Partnership Program,70,Other GO CIP - Non- Debt,Public Private Partnership - 9992,9992.1,2023,2023,56042037,57387616,1345580,0,0
2023,Public-Private Partnership Program,70,Other GO CIP - Non- Debt,Public Private Partnership - P151,P151.1,2023,2025,18543597,70922313,7378715,"9 ,000,000","9 ,000,000"
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership - Retail Rehabilitation Demonstration - W018,W018.1,2023,2023,0,1000000,1000000,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership-Advisory Services for City's Housing Policy - W055,W055.1,2023,2023,115000,125000,10000,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership-BSHD Projects - P777,P777.1,2023,2023,72695,100000,27305,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership-Dallas Protocol and World Affairs Council Contract - P476,P476.1,2023,2023,2403005,2920505,517500,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership- Downtown Retail Program -Phase III - P435,P435.1,2023,2023,678074,1212008,533934,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership-Main Dist.Initiative - P102,P102.1,2023,2023,2725934,2963812,237878,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership- Public/Private Fee Rebate - 9990,9990.1,2023,2023,2442936,2556194,113258,0,0
2023,Public-Private Partnership Program,71,Other GO CIP - Non- Debt,Public Private Partnership- Public/Private Infrastructure - 9953,9953.1,2023,2023,3554656,3582988,28332,0,0
2023,Public-Private Partnership Program,72,Other GO CIP - Non- Debt,Public Private Partnership- Southwest Center Mall Redevelopment - P587,P587.1,2023,2023,109186,186200,77014,0,0
2023,Public-Private Partnership Program,72,Other GO CIP - Non- Debt,"Public Private Partnership- Workforce Readiness, Placement & Retention - W178",W178.1,2023,2023,1606867,1735521,128654,0,0
2023,Public-Private Partnership Program,72,Other GO CIP - Non- Debt,Redbird Hotel Project - W818,W818.2,,,1500000,1500000,0,0,0
2023,Skillman Corridor Tax Increment Financing District,72,Other GO CIP - Non- Debt,RISD Public Improvement Reimbursement - P684,P684.1,2023,2025,2765752,5701418,889238,0,"6 49,145"
2023,Downtown Connection Tax Increment Financing District,72,Other GO CIP - Non- Debt,Saint Elm Hotel & Corrigan Tower - P957,P957.1,2023,2024,719697,9704515,167455,"8 ,817,363",0
2023,Skillman Corridor Tax Increment Financing District,72,Other GO CIP - Non- Debt,Skillman Corridor Admin - P405,P405.1,2023,2025,455201,1060805,165604,0,"1 10,000"
2023,Skillman Corridor Tax Increment Financing District,72,Other GO CIP - Non- Debt,Skillman Corridor TIF - Repayment of Advances - P472,P472.1,2023,2025,25119,68383215,16702546,0,"1 0,906,871"
2023,Skillman Corridor Tax Increment Financing District,73,Other GO CIP - Non- Debt,Skillman Corridor TIF District Fund - W249,W249.1,2023,2023,601636,1570484,968848,0,0
2023,Southwestern Medical Tax Increment Financing District,73,Other GO CIP - Non- Debt,Southwestern Medical TIF - Administration - P468,P468.1,2023,2025,407277,941035,133758,0,"1 00,000"
2023,Southwestern Medical Tax Increment Financing District,73,Other GO CIP - Non- Debt,Southwestern Medical TIF - Repayment of Advances - P469,P469.1,2023,2025,0,20998879,15478067,0,"1 ,273,698"
2023,Sports Arena Tax Increment Financing District,73,Other GO CIP - Non- Debt,Sports Arena Admin - 9630,9630.1,2023,2025,1047152,2386270,599119,0,"1 85,000"
2023,Sports Arena Tax Increment Financing District,73,Other GO CIP - Non- Debt,Sports Arena Advances - Q030,Q030.1,2023,2023,1324015,1835562,511547,0,0
2023,Sports Arena Tax Increment Financing District,73,Other GO CIP - Non- Debt,Sports Arena Increment - Q003,Q003.1,2023,2023,1407935,45120483,32568589,0,0
2023,Sports Arena Tax Increment Financing District,73,Other GO CIP - Non- Debt,Sports Arena Misc/Prof Sv - Q026,Q026.1,2023,2023,25000,48000,23000,0,0
2023,Sports Arena Tax Increment Financing District,73,Other GO CIP - Non- Debt,Sports Arena TIF N.Parking Garage Mainte - 5094,5094.1,2023,2023,0,200000,200000,0,0
2023,Downtown Connection Tax Increment Financing District,74,Other GO CIP - Non- Debt,Statler/Library Jackson/ST Redev. - P884,P884.1,2023,2023,20032943,46763454,26730511,0,0
2023,Downtown Connection Tax Increment Financing District,74,Other GO CIP - Non- Debt,Stoneleigh Hotel (2927 Maple Ave) - P298,P298.1,2023,2024,2313569,2793854,434032,"4 6,252",0
2023,Davis Garden Tax Increment Financing District,74,Other GO CIP - Non- Debt,Streetcar Project- North Oak Cliff Streetcar System - P674,P674.1,2023,2023,2154207,3188629,1034422,0,0
2023,Transit-Oriented Development (TOD) Tax Increment Financing District,74,Other GO CIP - Non- Debt,TOD - TIF - P559,P559.1,2023,2025,254943,11946475,11191532,0,"1 25,000"
2023,Transit-Oriented Development (TOD) Tax Increment Financing District,74,Other GO CIP - Non- Debt,Transit Oriented - Repayment of Advances - P564,P564.1,2023,2023,0,2349221,2349221,0,0
2023,Sports Arena Tax Increment Financing District,74,Other GO CIP - Non- Debt,Trinity Groves Mixed- Use Project - P924,P924.1,2023,2025,6955305,14310232,6022556,0,"1 ,332,371"
2023,Sports Arena Tax Increment Financing District,74,Other GO CIP - Non- Debt,Trinity Groves Project - P878,P878.1,2023,2025,3505000,6076558,2571558,0,-
2023,Design District Tax Increment Financing District,75,Other GO CIP - Non- Debt,Trinity Strand Hi-Line Span Pedestrian Bridge/Connector - W642,W642.1,2023,2025,631225,6899775,3899775,0,"2 ,368,775"
2023,University Tax Increment Financing District,75,Other GO CIP - Non- Debt,University TIF District- Increment - W467,W467.1,2023,2025,50333,4983829,4433496,"1 00,000","1 00,000"
2023,University Tax Increment Financing District,75,Other GO CIP - Non- Debt,University TIF District- Increment - W467,W467.2,2024,2025,0,13646519,0,"2 ,433,624","2 ,560,305"
2023,Vickery Meadow Tax Increment Financing District,75,Other GO CIP - Non- Debt,Vickery Meadow Admin - P403,P403.1,2023,2025,346621,1183981,212360,"1 25,000","1 25,000"
2023,Vickery Meadow Tax Increment Financing District,75,Other GO CIP - Non- Debt,Vickery Meadow TIF - Repayment of Advances - P470,P470.1,2023,2025,22517287,46356920,3370811,"3 ,470,578","3 ,758,224"
2023,Sports Arena Tax Increment Financing District,75,Other GO CIP - Non- Debt,Victory North Hi Line Connector Trail Project - W697,W697.1,2025,2025,0,11562124,0,0,"8 ,013,049"
2023,Sports Arena Tax Increment Financing District,75,Other GO CIP - Non- Debt,Victory Park Lane Public Improvement Pro - P843,P843.1,2023,2023,1226500,4767656,3541156,0,0
2023,Sports Arena Tax Increment Financing District,75,Other GO CIP - Non- Debt,Victory South Parking Garage Improvements - P780,P780.1,2023,2025,6985001,11551001,1566000,0,"1 ,000,000"
2023,Sports Arena Tax Increment Financing District,76,Other GO CIP - Non- Debt,Victory Sub-District Placemaking Project - P947,P947.1,2023,2023,4969609,5974804,1005195,0,0
2023,Fort Worth Avenue Tax Increment Financing District,76,Other GO CIP - Non- Debt,Villas at Western Heights - W650,W650.1,2023,2023,2500000,7678874,5178874,0,0
2023,Design District Tax Increment Financing District,76,Other GO CIP - Non- Debt,Virgin Hotel Project - W301,W301.1,2023,2023,2842733,7689943,4847210,0,0
2023,Economic Development Bonds,76,2017 Bonds,Wastewater System Improvements-7th St & Beckley Ave - VI37,VI37.1,2023,2023,0,520347,520347,0,0
2023,Oak Cliff Gateway Tax Increment Financing District,76,Other GO CIP - Non- Debt,Zang Plaza Project - W821,W821.1,2025,2025,0,1500000,0,0,"9 00,000"
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,San Gabriel Drive 4300 Blk - W622,W622.1,2023,2023,77728,592000,514272,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,"""Betty Jane, 10225"" - VD27",VD27.1,2023,2023,0,269515,269515,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,"""El Cerrito Storm Drainage, 2470"" - VD11",VD11.1,2023,2023,0,373873,373873,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,"""Greendale 1721, 1716"" - VD67",VD67.1,2023,2023,0,95529,95529,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,"""Highland Road, 2447"" - VD68",VD68.1,2023,2023,0,321519,321519,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,1700 N Field Street Drainage Repair - W706,W706.1,,,0,575000,0,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,2133 Province - W707,W707.1,,,0,575000,0,0,0
2023,Stormwater Drainage Management,81,Other GO CIP - Non- Debt,2530 Blanton Outfall Repair - W834,W834.1,,,0,575000,0,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,408 Glen Oak - W356,W356.1,2023,2023,480227,143000,(337227),0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,4126 Maybeth Drainage Relief - W709,W709.1,,,0,115000,0,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,"4209 Rosa Ct, Drainage Relief System - W710",W710.1,2023,2024,0,1500000,225000,"1,275,000",0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,5th Street Drainage Relief System - W711,W711.1,,,0,3615000,0,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,6900 Royal Lane Drainage Relief System - W875,W875.1,2024,2024,0,1300000,0,"156,000",0
2023,Stormwater Drainage Management,82,2017 Bonds,Abshire Lane - VD62,VD62.1,2023,2023,127972,948500,820528,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,"Acres/Grady Detention Basins 1 & 2, Dredging - W398",W398.1,2023,2023,142936,1220262,1077326,0,0
2023,Stormwater Drainage Management,82,2017 Bonds,"Alderson, 3700 - VD42",VD42.1,2023,2023,208675,1211675,1003000,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,Alpha 6919 Drainage Relief System - W712,W712.1,,,0,480000,0,0,0
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,Alpha at Peyton (RL Area 3) - W833,W833.1,2025,2025,0,7000000,0,0,"1,050,000"
2023,Stormwater Drainage Management,82,Other GO CIP - Non- Debt,Anderson Ave @ Goodman - W399,W399.1,2023,2023,0,381965,381965,0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,Ash Creek - S Fork Channel Improvements at John West - W400,W400.1,2024,2025,294449,2485949,0,"500,000","1,691,500"
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,Ash Creek Trib 5B7 Bridge Improvement @ Peavy - W713,W713.1,,,0,1710000,0,0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,Ash Creek Trib 5B7 Bridge Improvement @ Province - W714,W714.1,2025,2025,0,5400000,0,0,"810,000"
2023,Erosion Control,83,2012 Bonds,Audelia 11601 (Audelia - E Bank) - S702,S702.1,2023,2023,526720,2500,(524220),0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,Beckley @ Coombs Creek Drinage Study - W401,W401.1,2023,2023,124000,125000,1000,0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,"Bent Creek Detention Basin, Dredging - W402",W402.1,2023,2023,37369,124169,86800,0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,"Bethany Dr (9908), Province Ln (2008, 2016), and Peavy Pl (2334, 2340, 2344) - X013",X013.1,2024,2025,0,2205000,0,"330,750","1,874,250"
2023,Erosion Control,83,2017 Bonds,"Betty Jane, 10225 - VD27",VD27.2,2023,2023,43485,354600,311115,0,0
2023,Stormwater Drainage Management,83,Other GO CIP - Non- Debt,Birchridge 14721 - W717,W717.1,,,0,295000,0,0,0
2023,Erosion Control,84,2012 Bonds,Burninglog 13156 - S709,S709.1,2023,2023,37939,68600,30661,0,0
2023,Stormwater Drainage Management,84,2012 Bonds,Cadiz and Riverfront Bridge - W914,W914.1,2023,2023,0,13169479,13169479,0,0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cadiz and Riverfront Bridge - W914,W914.2,2023,2023,0,2002998,2002998,0,0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Calcutta 616 (RL Area 40) - W273,W273.1,2023,2023,67397,440000,372603,0,0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Bridge @ Clarendon - W403,W403.1,2023,2024,23090,2800000,257910,"2,519,000",0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Bridge @ Clarendon (Sta 149+13) - W718,W718.1,,,0,2215000,0,0,0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Bridge @ Moore - W404,W404.1,2023,2024,16239,1476000,131361,"1,328,400",0
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Bridge @ Tyler - W719,W719.1,2025,2025,0,8300000,0,0,"1,245,000"
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Channel - ATSF RR to Ewing - W720,W720.1,2025,2025,0,1740000,0,0,"261,000"
2023,Stormwater Drainage Management,84,Other GO CIP - Non- Debt,Cedar Creek Channel Improvements (908 S Rosemont) - W721,W721.1,,,0,1725000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Cedar Creek Culvert @ Polk - W722,W722.1,2025,2025,0,1000000,0,0,"150,000"
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Cedar Creek Culvert @ Winnetka - W723,W723.1,,,0,2530000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Cedar Springs Branch - Lomo Alto Dr @ Lemmon Ave - W836,W836.1,2023,2023,0,450000,450000,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Cedar Springs Branch @ Denton - W725,W725.1,,,0,610000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Cedar Springs Branch @ Production - W835,W835.1,,,0,475000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Chalk Hill Branch Bridge @ N. Counts - W837,W837.1,,,0,825000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Chalk Hill Branch Bridge @ S. Counts -W728,W728.1,,,0,1375000,0,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Chalk Hill Branch Culvert @ Jefferson - W729,W729.1,,,0,625000,0,0,0
2023,Stormwater Drainage Management,85,2017 Bonds,Chalkhill Branch - I30/Loop 12 Interchange - VD33,VD33.1,2023,2023,95908,780000,684092,0,0
2023,Stormwater Drainage Management,85,Other GO CIP - Non- Debt,Channel - Major Maintenance - W195,W195.1,2024,2025,0,1200000,0,"250,000","250,000"
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Cherry Hill 8647 Storm Drainage Relief - W838,W838.1,,,0,1260000,0,0,0
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Cherrybrook Dam Spillway Rehabilitation - W839,W839.1,2024,2024,0,5800000,0,"696,000",0
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Clearbrook Lane 10837 - X015,X015.1,2024,2025,0,157500,0,"23,625","133,875"
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,"Cliffdale, 322 - W731",W731.1,,,0,635000,0,0,0
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Conrad - Louisiana Area Relief - W840,W840.1,,,0,812000,0,0,0
2023,Flood Management,86,Other GO CIP - Non- Debt,Contingency - W509,W509.1,2023,2023,0,2500000,2500000,0,0
