cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2025,2026,2027
2025,Fleet/ Equipment Replacement,28,Other GO CIP - Debt,DFD Apparatus/ Fleet - E602,E602.1,2025,2025,33955179,35600000,1644821,0,0
2025,Fleet/ Equipment Replacement,28,Other GO CIP - Debt,DFD-Ambulance & Equipment Replacement - E398,E398.1,2025,2025,1936412,2093443,157031,0,0
2025,Fleet/ Equipment Replacement,28,Other GO CIP - Debt,DFD-SCBA and Safety Equipment - E385,E385.1,2025,2025,3838089,3853067,14978,0,0
2025,Major Maintenance,28,Other GO CIP - Non-Debt,DFR Facilities Maintenance - X132,X132.1,2025,2025,1295013,7189523,5894510,0,0
2025,Major Maintenance,29,Other GO CIP - Non-Debt,DFR Improvement Projects FY23 - W932,W932.1,2025,2025,1593079,1750000,156921,0,0
2025,Public Art,29,2017 Bonds,DMA Elevator Modernization - VF11,VF11.1,,,249140,249140,0,0,0
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD Helicopter - E616,E616.1,2025,2027,0,15000000,7500000,0,"7,500,000"
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD In-Car DVR 1/5 Annual Replacement - E416,E416.1,2025,2025,0,1401600,1401600,0,0
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD In-Car DVR Replacement - E605,E605.1,2025,2025,0,1401600,1401600,0,0
2025,Technology,29,Other GO CIP - Debt,DPD In-Car DVR Replacement - E605,E605.2,2026,2027,0,7008000,0,"1,401,600","1,401,600"
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD Squad Cars - E617,E617.1,2025,2027,15505607,123584312,(5607),"27,901,356","31,882,956"
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD TAAG Surveillance Camera 1/5 Annual - E410,E410.1,2025,2025,1037973,1055611,17637,0,0
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD TAAG Surveillance Camera 1/5 Annual - E417,E417.1,2025,2025,2124548,3188048,1063500,0,0
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD TAAG Surveillance Camera Replacement - E606,E606.1,2025,2025,0,1063500,1063500,0,0
2025,Technology,29,Other GO CIP - Debt,DPD TAAG Surveillance Camera Replacement - E606,E606.2,2026,2027,0,6937500,0,"1,063,500","1,063,500"
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,DPD TAAG Surveillance Camera Replacement Phase 1 of 4 - E392,E392.1,2025,2025,1086281,1100000,13719,0,0
2025,Fleet/ Equipment Replacement,29,Other GO CIP - Debt,EAN - DPD Public Safety Radio Replacement - W933,W933.1,2025,2025,30391642,34800000,4408358,0,0
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,EFM - General Fleet & Equipment - E604,E604.1,2025,2027,116730,58859400,9693170,"9,809,900","9,809,900"
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,EFM- General Fleet - E394,E394.1,2025,2025,8554108,8912195,358087,0,0
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,EFM General Fleet Replacement - E613,E613.1,2025,2027,0,49200000,8200000,"8,200,000","8,200,000"
2025,Fleet/ Equipment Replacement,30,Internal Service Fund Capital,Electric Vehicle Charging Station Call - 106E,106E.1,2025,2025,0,166004,166004,0,0
2025,City and Municipal Court Facilities,30,2006 Bonds,Electrical Panel Replacement at 37 Facilities - VH07,VH07.1,,,270979,270979,0,0,0
2025,City and Municipal Court Facilities,30,2017 Bonds,Electrical Panel Replacement at 37 Facilities - VH07,VH07.2,2025,2025,224115,1010676,786562,0,0
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,Enterprise Electronic Document Management - E389,E389.1,2025,2025,0,725000,725000,0,0
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,Equipment Acquisition Notes - X034,X034.1,2025,2025,9879344,10000000,120656,0,0
2025,Fleet/ Equipment Replacement,30,Other GO CIP - Debt,Equipment Acquisition Notes - X035,X035.1,2025,2025,2082258,2500000,417742,0,0
2025,Fire Protection Facilities,30,2024 Bonds,Fire Maintenance C - YF04,YF04.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,30,2024 Bonds,Fire Rookie Bldg B - YF05,YF05.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,30,2024 Bonds,Fire Station #1 - Electrical - YF06,YF06.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,30,2024 Bonds,Fire Station #1 - HVAC - YF07,YF07.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,30,2024 Bonds,Fire Station #11 Renovation - 3828 Cedar Springs Rd - YF08,YF08.1,2025,2027,5682,10221284,(2397),"994,363","9,189,438"
2025,Police Facilities,30,2017 Bonds,Fire Station #11 Renovation - VG55,VG55.1,2025,2025,1353,7303,5950,0,0
2025,Fire Protection Facilities,30,2024 Bonds,Fire Station #14 - Electrical - YF09,YF09.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #14 - HVAC - YF10,YF10.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #15 - YF11,YF11.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #16 - Electrical - YF12,YF12.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #16 - HVAC - YF13,YF13.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #18 - YF14,YF14.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #20 - YF15,YF15.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #23 - Electrical - YF16,YF16.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #23 - HVAC - YF17,YF17.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #24 - YF18,YF18.1,2026,2027,0,655000,0,"65,500","589,500"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #25 - YF19,YF19.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #26 - Electrical - YF20,YF20.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #26 - HVAC - YF21,YF21.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #29 - Electrical - YF22,YF22.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #29 - HVAC - YF23,YF23.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #3 - YF24,YF24.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #30 - Electrical - YF25,YF25.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #30 - HVAC - YF26,YF26.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #31 - YF27,YF27.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #32 - YF28,YF28.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #34 - Electrical - YF29,YF29.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #34 - HVAC - YF30,YF30.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #36 - YF31,YF31.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,31,2024 Bonds,Fire Station #37 - YF32,YF32.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #39 - Electrical - YF33,YF33.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #39 - HVAC - YF34,YF34.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #4 - Electrical - YF35,YF35.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #4 - HVAC - YF36,YF36.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #43 Replacement - 2844 Lombardy Ln - YF37,YF37.1,2025,2027,17098,16769242,(2637),"3,659,189","1,676,800"
2025,Police Facilities,32,2017 Bonds,Fire Station #43 Replacement - VG54,VG54.1,2025,2025,3651,1117812,1114161,0,0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #44 - YF38,YF38.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #45 - YF39,YF39.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #46 - YF40,YF40.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #47 - YF41,YF41.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #49 - YF42,YF42.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #5 - Electrical - YF44,YF44.1,2026,2027,0,52400,0,"5,240","47,160"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #5 - Foundation - YF43,YF43.1,2025,2026,1172,590632,(40),"589,500",0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #5 - HVAC - YF45,YF45.1,2026,2026,0,16478,0,"16,478",0
2025,Fire Protection Facilities,32,2017 Bonds,Fire Station #5 - VG25,VG25.1,2025,2025,7565,85000,77435,0,0
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #50 - YF46,YF46.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #51 - YF47,YF47.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #52 - HVAC - YF49,YF49.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #52 - Structure - YF48,YF48.1,2026,2027,0,786000,0,"78,600","707,400"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #53 - YF50,YF50.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #54 - YF51,YF51.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,32,2024 Bonds,Fire Station #55 - YF52,YF52.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,33,2024 Bonds,Fire Station #56 - YF53,YF53.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,33,2024 Bonds,Fire Station #57 - YF54,YF54.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,33,2024 Bonds,Fire Station #6 - YF55,YF55.1,2027,2027,0,16478,0,0,"16,478"
2025,Fire Protection Facilities,33,2024 Bonds,Fire Station #8 - Electrical - YF56,YF56.1,2026,2026,0,52400,0,"52,400",0
2025,Fire Protection Facilities,33,2024 Bonds,Fire Station #8 - HVAC - YF57,YF57.1,2026,2026,0,16478,0,"16,478",0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,Fleet/Equipment Replacement - 8199,8199.1,2025,2025,24646327,25000000,353674,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,Fleet/Equipment Replacement - EBS - E323,E323.1,2025,2025,3786780,3862422,75642,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,Fleet/Equipment Replacement (FY20 Fleet Purchases) - E312,E312.1,2025,2025,6698601,6985000,286399,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,Fleet/Equipment Replacement (FY21 Fleet Purchases) - E445,E445.1,2025,2025,7439328,8000000,560672,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,FY10 CTS - eCitation - E305,E305.1,2025,2025,988915,1105000,116085,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,FY10 Sanitation - Fleet Replacement - E306,E306.1,2025,2025,4099400,4285000,185600,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,FY10 Street Services Operational Equipme - E309,E309.1,2025,2025,1299772,1360000,60228,0,0
2025,Fleet/ Equipment Replacement,33,Internal Service Fund Capital,FY18 DPD Fleet Purchases - W255,W255.1,2025,2025,(31290),0,31290,0,0
2025,Major Maintenance,33,Other GO CIP - Non-Debt,FY21-22 Mid- Year Projects - W701,W701.1,2025,2025,5384695,6151861,767166,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,FY22 EAN-DFD Apparatus Replacement - E447,E447.1,2025,2025,4804847,5147120,342273,0,0
2025,Fleet/ Equipment Replacement,33,Other GO CIP - Debt,FY22 EAN-EFM General Fleet Replacement - E446,E446.1,2025,2025,7894814,8200000,305186,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,FY22 EAN-SAN Fleet-Equipment Replacement - E448,E448.1,2025,2025,7985854,8000000,14146,0,0
2025,Major Maintenance,34,Other GO CIP - Non-Debt,FY22-23 Mid- Year Projects - W994,W994.1,2025,2025,2020733,3309137,1288404,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,FY23 EAN-EFM Fleet-Equipment Replacement - W906,W906.1,2025,2025,7895372,8200000,304628,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,FY23 EAN-SAN Fleet-Equipment Replacement - W903,W903.1,2025,2025,6505452,8000000,1494548,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,FY23 EAN-SDM Storm Drainage Management - W904,W904.1,2025,2025,1588494,2500000,911506,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,FY23 Equipment Notes DFR - W905,W905.1,2025,2025,13201880,13286880,85000,0,0
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,General - Fleet Replacement - E284,E284.1,2025,2025,4588571,4598741,10170,0,0
2025,Major Maintenance,34,Other GO CIP - Non-Debt,General Capital Reserve - 8888,8888.1,2025,2025,9425249,17425249,8000000,0,0
2025,Major Maintenance,34,Other GO CIP - Non-Debt,General Capital Reserve Transfer to Capital - P082,P082.1,2025,2027,51879000,55879000,(13500000),"7,500,000","10,000,000"
2025,Fleet/ Equipment Replacement,34,Other GO CIP - Debt,General Fleet - E381,E381.1,2025,2025,5536557,5637646,101089,0,0
2025,Homeless Housing Services,34,2024 Bonds,Homeless Assistance - CDSF Project- CD1 (Prop I) - YI01,YI01.1,2026,2026,0,1000000,0,"1,000,000",0
2025,Homeless Housing Services,34,2024 Bonds,Homeless Assistance - CDSF Project- CD10 (Prop I) - YI02,YI02.1,2026,2026,0,500000,0,"500,000",0
2025,Homeless Housing Services,34,2024 Bonds,Homeless Assistance - CDSF Project- CD13 (Prop I) - YI03,YI03.1,2026,2026,0,1000000,0,"1,000,000",0
2025,Homeless Housing Services,34,2024 Bonds,Homeless Assistance - CDSF Project- CD2 (Prop I) - YI04,YI04.1,2026,2026,0,1000000,0,"1,000,000",0
2025,Homeless Housing Services,35,2024 Bonds,Homeless Assistance - CDSF Project- CD7 (Prop I) - YI05,YI05.1,2026,2026,0,4500000,0,"4,500,000",0
2025,Homeless Housing Services,35,2024 Bonds,Homeless Assistance - CDSF Project- CD9 (Prop I) - YI06,YI06.1,2026,2026,0,2500000,0,"2,500,000",0
2025,Homeless Housing Services,35,2017 Bonds,Homeless Assistance Facilites - VJ01,VJ01.1,2025,2025,40300,197760,157460,0,0
2025,Homeless Housing Services,35,Other-Housing Department,"Homeowner Stabilization, Home Repair, and Displacement Miti - X004",X004.1,2025,2025,0,40023142,40023142,0,0
2025,Homeless Housing Services,35,2024 Bonds,HVAC and generator at The Bridge - YI08,YI08.1,2025,2025,0,1800000,1800000,0,0
2025,Fleet/ Equipment Replacement,35,Other GO CIP - Debt,Internal Computer Support - X164,X164.1,2025,2025,0,3181286,3181286,0,0
2025,Technology,35,Other GO CIP - Debt,IT Infrastructure - E611,E611.1,2025,2027,0,5850000,975000,"975,000","975,000"
2025,Fleet/ Equipment Replacement,35,Other GO CIP - Debt,IT Investments - X107,X107.1,2025,2025,8398602,24390100,15991498,0,0
2025,Technology,35,Other GO CIP - Debt,IT Network Equipment - E607,E607.1,2025,2027,0,12600000,2100000,"2,100,000","2,100,000"
2025,Fleet/ Equipment Replacement,35,Other GO CIP - Debt,IT Network Equipment 1/5 Annual Replacement - E418,E418.1,2025,2025,0,2100000,2100000,0,0
2025,Technology,35,Other GO CIP - Debt,IT Security Equipment - E608,E608.1,2025,2027,0,2400000,400000,"400,000","400,000"
2025,Fleet/ Equipment Replacement,35,Other GO CIP - Debt,IT Security Equipment 1/5 Annual Replacement - E420,E420.1,2025,2025,0,400000,400000,0,0
2025,Cultural Facilities,35,2024 Bonds,Kalita Humphreys Theater - YE06,YE06.1,,,0,8983794,0,0,0
2025,Library Facilities,35,2024 Bonds,Kleberg-Rylie Library - YD02,YD02.1,2025,2025,43190,262000,218810,0,0
2025,Library Facilities,35,2024 Bonds,Lakewood Library - YD03,YD03.1,2025,2025,46203,262000,215797,0,0
2025,Fleet/ Equipment Replacement,36,Other GO CIP - Debt,Laptop/Desktop 1/4 Annual Replacement - E393,E393.1,2025,2025,2851672,2866685,15013,0,0
2025,Technology,36,Other GO CIP - Debt,Laptop/Desktop Annual Replacement - E609,E609.1,2025,2027,0,13500000,2250000,"2,250,000","2,250,000"
2025,Cultural Facilities,36,Other Gifts and Donations,Latino Cultural Center - 9286,9286.1,2025,2025,0,97117,97117,0,0
2025,Cultural Facilities,36,2024 Bonds,Latino Cultural Center - YE07,YE07.1,2026,2026,0,4033356,0,"4,033,356",0
2025,Library Facilities,36,2024 Bonds,Library - 2024 Bond Projects Reserve - YD13,YD13.1,2025,2025,0,256824,256824,0,0
2025,Library Facilities,36,2024 Bonds,Library Signage - CDSF Project- CD4 (Prop D) - YD01,YD01.1,2025,2025,932,30000,29069,0,0
