cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,year_2008,year_2009,year_2010,year_2011
2007,Farmers Market Tax Increment Financing District,68,Cultural Facilities,The Parks at Farmers Market,ROW160.1,,,4919000,4919000,0,0,0,0
2007,State-Thomas Tax Increment Financing District,68,Cultural Facilities,The Westside at State Thomas,ROW161.1,,,710407,710407,0,0,0,0
2007,Public Private Partnership,68,Cultural Facilities,Transfer to South Dallas / Fair Park Redevelopment Fund,ROW161.3,2008,2008,200000,400000,200000,0,0,0
2007,Public Private Partnership,68,Cultural Facilities,University of North Texas - Dallas Campus,ROW162.1,,,78239,78239,0,0,0,0
2007,State-Thomas Tax Increment Financing District,69,Cultural Facilities,Woodside Plaza,ROW163.1,,,278039,278039,0,0,0,0
2007,Technology,74,Cultural Facilities,"3-1-1, Code Enforcement, and Service Request Systems Replacement",ROW164.1,,,6200000,6200000,0,0,0,0
2007,Technology,74,Cultural Facilities,9-1-1 Computer Aided Dispatch Upgrade,ROW165.1,,,3000000,3000000,0,0,0,0
2007,Technology,74,Cultural Facilities,Active Directory Security Initiatives,ROW166.1,,,1525000,1525000,0,0,0,0
2007,Fleet Replacement,74,Cultural Facilities,Asphalt Paver,ROW167.1,,,320000,320000,0,0,0,0
2007,Technology,74,Cultural Facilities,Auto Pound Cameras,ROW168.1,2008,2008,0,179000,179000,0,0,0
2007,Fleet Replacement,74,Cultural Facilities,Aviation - Fleet Replacement,ROW168.2,,,21000,21000,0,0,0,0
2007,Professional Services and Debt Issuance,74,Cultural Facilities,Bond Sale Expense - Equipment Acquisition Notes,ROW168.13,2008,2008,0,88450,88450,0,0,0
2007,Technology,74,Cultural Facilities,CIS Equipment,ROW169.1,,,270000,270000,0,0,0,0
2007,Technology,74,Cultural Facilities,Citywide LAN and Network Operating Center Improvements,ROW169.2,,,2943601,2943601,0,0,0,0
2007,Technology,74,Cultural Facilities,Communication Information Services (CIS) - Technology,ROW169.2,2008,2008,0,11913436,11913436,0,0,0
2007,Technology,74,Cultural Facilities,Computer Server Refresh Program,ROW169.2,,,300000,300000,0,0,0,0
2007,Technology,74,Cultural Facilities,CRMS Hardware and Software,ROW170.1,,,3920241,3920241,0,0,0,0
2007,Technology,74,Cultural Facilities,Customer Service IVR System,ROW171.1,,,175495,175495,0,0,0,0
2007,Fleet Replacement - Public Safety,75,Cultural Facilities,Dallas Fire Department - Apparatus Replacement,ROW172.1,2008,2008,8581700,12338063,3756363,0,0,0
2007,Fleet Replacement - Public Safety,75,Cultural Facilities,Dallas Police Department - Fleet Replacement,ROW172.2,2008,2008,1135402,2833143,1697741,0,0,0
2007,Fleet Replacement - Public Safety,75,Cultural Facilities,Dallas Police Department - Motorcycles Replacement,ROW172.3,,,123727,123727,0,0,0,0
2007,Fleet Replacement,75,Cultural Facilities,Dallas Water Utilities - Fleet Replacement,ROW172.2,,,7505387,7505387,0,0,0,0
2007,Technology,75,Cultural Facilities,Data Processing Equipment to Implement Windows 2000 Server System,ROW173.1,,,965000,965000,0,0,0,0
2007,Fleet Replacement,75,Cultural Facilities,Equipment Services Fleet Replacement,ROW173.2,,,617523,617523,0,0,0,0
2007,Technology - Public Safety,75,Cultural Facilities,Fire Station Alert System - Replacement,ROW173.50,,,550000,550000,0,0,0,0
2007,Fleet Replacement,75,Cultural Facilities,Fleet Replacement - General Fleet,ROW174.1,2008,2008,8977349,14429027,5451678,0,0,0
2007,Technology,75,Cultural Facilities,HRIS Upgrade Cost Accounting Module Implementation,ROW175.1,2008,2008,0,1730000,1730000,0,0,0
2007,Technology,75,Cultural Facilities,Land Development Software,ROW176.1,,,2750000,2750000,0,0,0,0
2007,Technology,75,Cultural Facilities,Mainframe and Server Disk Storage,ROW177.1,,,3050000,3050000,0,0,0,0
2007,Fleet Replacement,75,Cultural Facilities,Milling Machine Replacement,ROW178.1,,,420000,420000,0,0,0,0
2007,Technology,75,Cultural Facilities,Network Infrastructure Security,ROW179.1,,,695000,695000,0,0,0,0
2007,Fleet Replacement,76,Cultural Facilities,Police Marked Squad Car - Replacement,ROW180.1,,,11350902,11350902,0,0,0,0
2007,Fleet Replacement - Public Safety,76,Cultural Facilities,Police Marked Squad SUVs Tactical and Canine Unit,ROW180.2,,,728000,728000,0,0,0,0
2007,Operational Equipment,76,Cultural Facilities,Police Property Room Shelving,ROW180.2,2008,2008,0,460000,460000,0,0,0
2007,Technology,76,Cultural Facilities,Public Safety Moblie Data Terminals - Replacement,ROW180.2,,,11674300,11674300,0,0,0,0
2007,Technology,76,Cultural Facilities,Revenue Collection Software,ROW181.1,,,2000000,2000000,0,0,0,0
2007,Fleet Replacement,76,Cultural Facilities,Sanitation - Fleet Replacement,ROW182.1,2008,2008,14513431,21711413,7197982,0,0,0
2007,Fleet Replacement,76,Cultural Facilities,Sanitation Collection and Disposal Equipment Replacement,ROW182.2,,,10422353,10422353,0,0,0,0
2007,Technology,76,Cultural Facilities,Siren Warning System - Replacement,ROW183.1,,,250000,250000,0,0,0,0
2007,Operational Equipment,76,Cultural Facilities,Street Department - Operational Equipment,ROW184.1,,,630000,630000,0,0,0,0
2007,Operational Equipment,76,Cultural Facilities,Streets Services - Sanders,ROW185.1,2008,2008,0,195800,195800,0,0,0
2007,Operational Equipment,76,Cultural Facilities,Structural Analysis Equipment for Pavement Management,ROW186.1,2008,2008,0,173000,173000,0,0,0
2007,Erosion Control,80,Flood Protection And Storm Drainage,Alice Creek,ROW187.1,,,985675,985675,0,0,0,0
2007,Erosion Control,80,Flood Protection And Storm Drainage,Altadena at Alley,ROW188.1,,,55853,55853,0,0,0,0
2007,Flood Management,80,Flood Protection And Storm Drainage,Ash Creek - S. Fork - Bridges at Lakeland,ROW189.1,2010,2010,0,4309482,0,0,646422,3663060
2007,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Ash Creek Estates at Meadow Way,ROW189.2,2009,2010,0,413459,0,62019,351440,0
2007,Erosion Control,80,Flood Protection And Storm Drainage,Ash Creek Tributary at Kiltartan,ROW189.3,2008,2008,20947,140282,119335,0,0,0
2007,Flood Management,80,Flood Protection And Storm Drainage,Ash Creek Voluntary Purchase - Arturo Area,ROW189.4,,,2246016,2246016,0,0,0,0
2007,Flood Management,80,Flood Protection And Storm Drainage,Auto Trash Cleaners at Pump Stations,ROW190.1,2008,2010,0,4581277,1145320,1173322,1124572,1138063
2007,Flood Management,80,Flood Protection And Storm Drainage,Bachman Branch - Flood Plain Management Study (FPMS) Update,ROW191.1,,,0,359120,0,0,0,359120
2007,Erosion Control,80,Flood Protection And Storm Drainage,Beckley Club Branch at 122 South Shore,ROW192.1,2008,2009,0,142946,21442,121504,0,0
2007,Professional Services and Debt Issuance,80,Flood Protection And Storm Drainage,Bond Sale Expense - Flood and Storm,ROW192.14,,,110711,110711,0,0,0,0
2007,Professional Services and Debt Issuance,80,Flood Protection And Storm Drainage,Bond Sale Expense - Flood and Storm,ROW192.15,2008,2008,0,148420,148420,0,0,0
2007,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Bryn Mawr 5513,ROW193.1,,,117293,117293,0,0,0,0
2007,Storm Drainage Relief System,80,Flood Protection And Storm Drainage,Bryn Mawr 5513,ROW193.2,,,6609,6609,0,0,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Cavender 425,ROW194.1,2008,2009,0,102104,15316,86788,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Cedarhurst,ROW195.1,,,181316,181316,0,0,0,0
2007,Professional Services and Debt Issuance,81,Flood Protection And Storm Drainage,CIP Engineering - Flood Protection,ROW195.10,2008,2008,0,645000,645000,0,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Claremont 8022,ROW196.1,2008,2009,0,66368,9955,56413,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Clarksdale 2132 and 2126,ROW197.1,2008,2009,0,347154,52073,295081,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Clearbrook Ln. 10500 Blk,ROW198.1,2008,2008,14855,99473,84618,0,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Cockrell Hill over Five Mile Creek,ROW199.1,2008,2008,24757,165788,141031,0,0,0
2007,Storm Drainage Relief System,81,Flood Protection And Storm Drainage,Conrad 216 and 221,ROW200.1,2009,2010,0,94098,0,14115,79983,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Coolgreene 8220,ROW201.1,2008,2009,0,76578,11487,65091,0,0
2007,Flood Management,81,Flood Protection And Storm Drainage,Coombs Creek Culvert at Clarendon,ROW202.1,,,159975,159975,0,0,0,0
2007,Flood Management,81,Flood Protection And Storm Drainage,Coombs Creek Culvert at Clarendon,ROW202.2,,,123184,123184,0,0,0,0
2007,Flood Management,81,Flood Protection And Storm Drainage,Coombs Creek Culvert at Irwindell,ROW202.3,,,335122,335122,0,0,0,0
2007,Erosion Control,81,Flood Protection And Storm Drainage,Coombs Creek over Five Mile Creek,ROW202.4,,,143102,143102,0,0,0,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Cypress Hills Dr. 15012,ROW203.1,2008,2009,0,76578,11487,65091,0,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Deep Hill Cir. 2631 and 2635,ROW204.1,2008,2010,0,276957,41544,0,235413,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Deep Hill Cir. 2647 and 2651,ROW204.2,2008,2010,0,394377,59157,0,335220,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Deep Hill Cir. 2695 and 2699,ROW204.3,2008,2010,0,394377,59157,0,335220,0
2007,Flood Management,82,Flood Protection And Storm Drainage,Dixon Branch Flood Management Plan Update,ROW205.1,2008,2008,0,250000,250000,0,0,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Dove Creek Way 4518,ROW206.1,2008,2009,0,102104,15316,86788,0,0
2007,Flood Management,82,Flood Protection And Storm Drainage,Elam Creek Channel - Lake June to Seco (Phase I),ROW207.1,,,4947434,4947434,0,0,0,0
2007,Flood Management,82,Flood Protection And Storm Drainage,Elam Creek Channel - Seco to Umphress (Phase II),ROW207.2,2010,2010,0,5171379,0,0,5171379,0
2007,Flood Management,82,Flood Protection And Storm Drainage,Elmwood Branch Bridge at Franklin,ROW208.1,2010,2010,0,373489,0,0,56023,317466
2007,Flood Management,82,Flood Protection And Storm Drainage,Elmwood Bridge at Lansford Ave.,ROW208.2,,,22341,22341,0,0,0,0
2007,Flood Management,82,Flood Protection And Storm Drainage,FEMA Updates,ROW209.1,,,526001,526001,0,0,0,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Fernwood 1827 and 1835,ROW210.1,,,116175,116175,0,0,0,0
2007,Erosion Control,82,Flood Protection And Storm Drainage,Five Mile Pkwy. ( W) 622,ROW211.1,2008,2009,0,191445,28717,162728,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Five Mile Pkwy. (W) 1612,ROW211.2,,,268098,268098,0,0,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Five Mile Pkwy. (W) 2463,ROW211.3,2008,2009,0,134012,20102,113910,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Five Mile Pkwy. (W) 938,ROW211.4,2008,2009,0,306312,45947,260365,0,0
2007,Flood Management,83,Flood Protection And Storm Drainage,Flood Alert Expansion,ROW212.1,,,135222,135222,0,0,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,"Galway 9538, 9546, 9606, 9614 and 9622",ROW213.1,,,898876,898876,0,0,0,0
2007,Storm Drainage Relief System,83,Flood Protection And Storm Drainage,Gilford - Roanoke Area Relief System (Phase I),ROW214.1,,,86639,86639,0,0,0,0
2007,Storm Drainage Relief System,83,Flood Protection And Storm Drainage,Gilford - Roanoke Area Relief System (Phase I),ROW214.2,,,1893265,1893265,0,0,0,0
2007,Flood Management,83,Flood Protection And Storm Drainage,Glen Oaks 326,ROW215.1,2008,2008,0,193998,193998,0,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Glen Oaks 906,ROW215.2,2008,2010,0,262918,39438,0,223480,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Glencliff Dr. 1035,ROW216.1,2010,2010,0,268023,0,0,268023,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Griffith Ave. 630,ROW217.1,,,175043,175043,0,0,0,0
2007,Storm Drainage Relief System,83,Flood Protection And Storm Drainage,Hampton Rd. (S) 1304,ROW217.2,,,28740,28740,0,0,0,0
2007,Erosion Control,83,Flood Protection And Storm Drainage,Hampton Rd. (S) 3223,ROW217.3,2008,2009,0,153156,22973,130183,0,0
2007,Storm Drainage Relief System,84,Flood Protection And Storm Drainage,Hawthorne - Bowser Area,ROW218.1,,,172029,172029,0,0,0,0
2007,Storm Drainage Relief System,84,Flood Protection And Storm Drainage,Hawthorne - Bowser Area,ROW218.2,,,1148,1148,0,0,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Healey 2102 and 2103,ROW219.1,2008,2009,0,319075,47861,271214,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Holliday 3417,ROW220.1,2008,2009,0,107209,16081,91128,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Holliday 3429,ROW220.2,2008,2009,0,107209,16081,91128,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Holliday 3509,ROW220.3,2008,2009,0,191445,28717,162728,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Holliday 3529,ROW220.4,2008,2009,0,91894,13784,78110,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Hunnicut 8165,ROW221.1,2008,2009,0,102104,15316,86788,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Hunters View 5919,ROW222.1,2008,2010,0,182511,27377,0,155134,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Hunters View 5925 and 5929,ROW222.2,,,39601,39601,0,0,0,0
2007,Erosion Control,84,Flood Protection And Storm Drainage,Hunters View 5925 and 5929,ROW222.3,,,301608,301608,0,0,0,0
2007,Storm Drainage Relief System,84,Flood Protection And Storm Drainage,Indian Ridge 7209,ROW223.1,2009,2010,0,253346,0,38002,215344,0
2007,Flood Management,84,Flood Protection And Storm Drainage,Inland Port Area - Regional Detention,ROW224.1,,,2694090,2694090,0,0,0,0
2007,Erosion Control,85,Flood Protection And Storm Drainage,Joes Creek at Merrell Rd.,ROW225.1,2008,2008,19805,132630,112825,0,0,0
2007,Erosion Control,85,Flood Protection And Storm Drainage,Justin over Arcadia Creek,ROW226.1,2008,2008,13331,89271,75940,0,0,0
2007,Storm Drainage Relief System,85,Flood Protection And Storm Drainage,Kiest Meadow Dr. 3900,ROW227.1,2009,2010,0,142572,0,21386,121186,0
2007,Erosion Control,85,Flood Protection And Storm Drainage,Kiest Valley Pkwy. Erosion Control,ROW228.1,,,340122,340122,0,0,0,0
2007,Storm Drainage Relief System,85,Flood Protection And Storm Drainage,Kleberg Rd. 11700,ROW228.2,2009,2010,0,253346,0,38002,215344,0
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Eagle Ford Sump,ROW229.1,2010,2010,0,2424971,0,0,363746,2061225
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Hampton-Oak Lawn Sump,ROW229.2,2008,2010,11393925,47881197,34487272,0,2000000,0
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Pavaho Sump,ROW229.3,2008,2008,7369256,37739587,30370331,0,0,0
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Pressure Sewers,ROW229.4,2008,2010,2928727,14883264,9225112,829425,1900000,0
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Sump A,ROW229.5,2010,2010,0,56157200,0,0,8423580,47733620
2007,Flood Management,85,Flood Protection And Storm Drainage,Levee Drainage System - Trinity - Portland Sump,ROW229.6,2010,2010,0,4339420,0,0,650913,3688507
2007,Erosion Control,85,Flood Protection And Storm Drainage,Los Alamitos 7740,ROW230.1,2008,2008,38088,255059,216971,0,0,0
2007,Erosion Control,85,Flood Protection And Storm Drainage,Manus (N) 300,ROW231.1,,,246320,246320,0,0,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Marianne 17506,ROW232.1,,,105460,105460,0,0,0,0
2007,Erosion Control,86,Flood Protection And Storm Drainage,Matagorda 1404,ROW233.1,2008,2009,0,91894,13784,78110,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Matilda 4318,ROW234.1,,,20107,20107,0,0,0,0
2007,Flood Management,86,Flood Protection And Storm Drainage,McCree Branch - Fieldcrest Dr. Bridge,ROW235.1,,,69042,69042,0,0,0,0
2007,Flood Management,86,Flood Protection And Storm Drainage,McCree Branch - Fieldcrest Dr. Bridge,ROW235.2,,,390974,390974,0,0,0,0
2007,Flood Management,86,Flood Protection And Storm Drainage,McCree Branch - White Rock Trail Bridge,ROW235.3,2010,2010,0,1192291,0,0,178844,1013447
2007,Flood Management,86,Flood Protection And Storm Drainage,McKamy Branch (Upper) - Purchase and Swale,ROW236.1,,,1905497,1905497,0,0,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Meadowcreek 5840,ROW237.1,,,67625,67625,0,0,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Mercedes Ave. 5500 Blk at Worcola,ROW238.1,2009,2010,0,102104,0,15316,86788,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase I - to Fair Park,ROW239.1,2009,2009,3325920,22172802,0,18846882,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase II - Fair Park to Haskell,ROW239.2,2009,2009,1870831,12472202,0,10601371,0,0
2007,Erosion Control,86,Flood Protection And Storm Drainage,Midpark 8545,ROW240.1,,,93140,93140,0,0,0,0
2007,Storm Drainage Relief System,86,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,ROW241.1,2009,2009,8588414,57256094,0,48667680,0,0
2007,Erosion Control,87,Flood Protection And Storm Drainage,Millbrook Dr. 2707,ROW242.1,2008,2010,0,229734,34460,0,195274,0
2007,Storm Drainage Relief System,87,Flood Protection And Storm Drainage,Munger 3900 at Johnson,ROW243.1,,,55854,55854,0,0,0,0
2007,Storm Drainage Relief System,87,Flood Protection And Storm Drainage,Munger 3900 at Johnson,ROW243.2,,,7503,7503,0,0,0,0
2007,Storm Drainage Relief System,87,Flood Protection And Storm Drainage,Northwest Hwy. at Tulane (Engineering),ROW243.4,2010,2010,0,893250,0,0,893250,0
2007,Erosion Control,87,Flood Protection And Storm Drainage,"Park Vista Dr., 2400 Block",ROW244.1,,,89366,89366,0,0,0,0
2007,Storm Drainage Relief System,87,Flood Protection And Storm Drainage,Peavy at Galway - Fuller,ROW245.1,2009,2010,0,204208,0,30631,173577,0
2007,Storm Drainage Relief System,87,Flood Protection And Storm Drainage,Pentagon Drainage - Marsalis/Yewpon (Phase I Engineering),ROW246.1,,,173687,173687,0,0,0,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW246.53,,,37500,37500,0,0,0,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW246.54,,,20041,20041,0,0,0,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW246.55,,,14257,14257,0,0,0,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,ROW246.56,2008,2010,53795,220320,3534,145758,17233,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW246.57,,,150000,150000,0,0,0,0
2007,Public Art,87,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW246.58,2008,2010,215179,881279,14138,583031,68931,0
2007,Public Art,88,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW246.59,,,53557,53557,0,0,0,0
2007,Public Art,88,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,ROW246.60,,,80161,80161,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Public Storm Drainage Improvements - Phase I,ROW246.3,,,724264,724264,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Public Storm Drainage Improvements - Phase II,ROW246.4,,,147195,147195,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Public Storm Drainage Improvements - Phase III,ROW246.5,,,128733,128733,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Public Storm Drainage Improvements - Phase IV,ROW246.6,,,257539,257539,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Public Storm Drainage Improvements - Phase V,ROW246.7,,,696183,696183,0,0,0,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Rex Dr. 6247,ROW247.1,,,133339,133339,0,0,0,0
2007,Flood Management,88,Flood Protection And Storm Drainage,Ricketts Branch - Detention Basin,ROW248.1,2010,2010,0,3956530,0,0,3956530,0
2007,Storm Drainage Relief System,88,Flood Protection And Storm Drainage,Ridgedale 5535,ROW249.1,,,204424,204424,0,0,0,0
2007,Erosion Control,88,Flood Protection And Storm Drainage,Ripplewood 2804,ROW250.1,2008,2010,0,319075,47861,0,271214,0
2007,Erosion Control,88,Flood Protection And Storm Drainage,Ripplewood 2832,ROW250.2,2008,2010,0,191445,28717,0,162728,0
2007,Erosion Control,88,Flood Protection And Storm Drainage,Rocky Branch at Middle Downs,ROW251.1,2008,2010,0,214418,32163,0,182255,0
2007,Flood Management,89,Flood Protection And Storm Drainage,Rugged Branch - Culvert Improvement at Elmwood,ROW252.1,,,78195,78195,0,0,0,0
2007,Flood Management,89,Flood Protection And Storm Drainage,Rush Creek - Culvert at Dalgreen,ROW253.1,,,364163,364163,0,0,0,0
2007,Flood Management,89,Flood Protection And Storm Drainage,Rush Creek - Culvert at Fisher,ROW253.2,,,346291,346291,0,0,0,0
2007,Flood Management,89,Flood Protection And Storm Drainage,Rush Creek - Culvert at Patrick,ROW253.3,,,268095,268095,0,0,0,0
2007,Flood Management,89,Flood Protection And Storm Drainage,Rush Creek - Culvert at Trammel,ROW253.4,,,306076,306076,0,0,0,0
2007,Storm Drainage Relief System,89,Flood Protection And Storm Drainage,Rush Creek - Relief/Diversion System,ROW253.5,2010,2010,1282562,8550412,0,0,7267850,0
2007,Storm Drainage Relief System,89,Flood Protection And Storm Drainage,Samcar Trl.,ROW254.1,,,32750,32750,0,0,0,0
2007,Storm Drainage Relief System,89,Flood Protection And Storm Drainage,Shorecrest 3852,ROW255.1,,,7503,7503,0,0,0,0
2007,Storm Drainage Relief System,89,Flood Protection And Storm Drainage,Shorecrest 3852,ROW255.2,,,55854,55854,0,0,0,0
2007,Erosion Control,89,Flood Protection And Storm Drainage,Springwater 9203,ROW256.1,2008,2009,0,91894,13784,78110,0,0
2007,Erosion Control,89,Flood Protection And Storm Drainage,Spruce Valley over Five Mile Creek,ROW257.1,,,67025,67025,0,0,0,0
2007,Erosion Control,89,Flood Protection And Storm Drainage,Spruce Valley over Five Mile Creek,ROW257.2,,,85000,85000,0,0,0,0
2007,Storm Drainage Relief System,89,Flood Protection And Storm Drainage,State-Thomas - Antique District (Fairmount and Routh),ROW257.5,2009,2009,161508,1076719,0,915211,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,State-Thomas - Clyde Alley,ROW257.6,,,167234,167234,0,0,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,State-Thomas - McKinney Ave.,ROW257.7,2009,2009,585228,3901521,0,3316293,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers,ROW257.8,2008,2009,0,11653895,1748084,9905811,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers (Study),ROW257.9,,,191445,191445,0,0,0,0
2007,Erosion Control,90,Flood Protection And Storm Drainage,Summer Creek 6129,ROW258.1,2008,2009,0,127631,19145,108486,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,Sylvan Ave. 1667,ROW259.1,2009,2010,0,251066,0,37660,213406,0
2007,Erosion Control,90,Flood Protection And Storm Drainage,Tranquilla Dr. 1231,ROW260.1,2008,2009,0,114867,17230,97637,0,0
2007,Professional Services and Debt Issuance,90,Flood Protection And Storm Drainage,Transfer to Debt Service Fund - Flood Protection and Storm Drainage,ROW260.4,2008,2008,0,500000,500000,0,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,Turtle Creek Effluence Capture Pilot System,ROW261.1,2008,2008,104213,694751,590538,0,0,0
2007,Erosion Control,90,Flood Protection And Storm Drainage,Valley View Park,ROW262.1,,,312778,312778,0,0,0,0
2007,Storm Drainage Relief System,90,Flood Protection And Storm Drainage,Van Buren (N) 824,ROW263.1,2009,2010,0,57029,0,8554,48475,0
2007,Erosion Control,90,Flood Protection And Storm Drainage,Walnut Hill Bridge at Joes Creek,ROW263.3,2008,2008,11426,76517,65091,0,0,0
2007,Erosion Control,90,Flood Protection And Storm Drainage,Walnut Hill Bridge at White Rock Creek,ROW263.4,2008,2008,49514,331576,282062,0,0,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,West Dallas - Eagle Ford Sump Basin,ROW263.4,2010,2010,0,2398945,0,0,2398945,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,West Dallas - Westmoreland Hampton Sump Basin,ROW263.5,2010,2010,0,6464223,0,0,6464223,0
2007,Erosion Control,91,Flood Protection And Storm Drainage,Wheatland at Woody Branch Tributary,ROW264.1,2008,2008,29366,196650,167284,0,0,0
2007,Erosion Control,91,Flood Protection And Storm Drainage,Williamson Rd. - Bridges at McCommas Branch,ROW265.1,2008,2008,51419,344330,292911,0,0,0
2007,Erosion Control,91,Flood Protection And Storm Drainage,Willocrest Erosion Control,ROW266.1,2008,2010,0,704517,105677,0,598840,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,ROW267.1,,,103888,103888,0,0,0,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,ROW267.2,,,8336,8336,0,0,0,0
2007,Erosion Control,91,Flood Protection And Storm Drainage,Wixom Lane 881,ROW268.1,2008,2009,0,76577,11487,65090,0,0
2007,Erosion Control,91,Flood Protection And Storm Drainage,Woody Branch,ROW269.1,,,2433984,2433984,0,0,0,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,Yewpon - Kingsley Area,ROW270.1,2010,2010,0,1996008,0,0,1996008,0
2007,Storm Drainage Relief System,91,Flood Protection And Storm Drainage,Zang to Illinois Drainage Relief System,ROW271.1,2009,2009,0,3970000,0,3970000,0,0
2007,"Code Compliance, Safety and Security",98,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,ROW272.1,,,384000,384000,0,0,0,0
2007,"Code Compliance, Safety and Security",98,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,ROW272.2,2008,2010,150000,1000000,150000,100000,300000,300000
2007,Neighborhood Park Facilities,98,Park And Recreation,Alta Mesa Site Improvements,ROW273.1,,,192564,192564,0,0,0,0
2007,Recreation Facilities and Site Development,98,Park And Recreation,Alta Mesa Site Improvements,ROW273.2,,,176905,176905,0,0,0,0
2007,Community Parks,98,Park And Recreation,Anderson-Bonner Site Improvements,ROW274.1,,,282908,282908,0,0,0,0
