cip_year,project_type,source_page,department,project_name,start_year,end_year,previous_appropriations,project_total,year_2011,year_2012,year_2013,year_2014
2010,Recreation Facilities and Site Development,116,Park And Recreation,Lake Highlands North Recreation Center,,,766000,766000,0,0,0,0
2010,Community Parks,116,Park And Recreation,Lake Highlands North Site Improvements,,,1761571,1761571,0,0,0,0
2010,Playground Improvement,117,Park And Recreation,Lake Highlands Playground,2011,2011,32924,169398,136474,0,0,0
2010,Trail Development,117,Park And Recreation,Lake Highlands Trail (Ferndale to Lake Highlands High School),2012,2012,0,694750,0,694750,0,0
2010,Recreation Facilities and Site Development,117,Park And Recreation,Lakeland Hills,2011,2012,193086,612137,312686,106365,0,0
2010,Recreation Facilities and Site Development,117,Park And Recreation,Lakewood Creek Bank Stabilization,,,1019189,1019189,0,0,0,0
2010,Neighborhood Park Facilities,117,Park And Recreation,Lakewood Site Improvements,,,459016,459016,0,0,0,0
2010,Park Land Acquisition,117,Park And Recreation,Land Acquisition,2011,2011,3889414,4139414,250000,0,0,0
2010,Citywide Parks,117,Park And Recreation,Land Acquisition and Planning,,,2332488,2332488,0,0,0,0
2010,Playground Improvement,118,Park And Recreation,Lawnview Playground,,,164621,164621,0,0,0,0
2010,Playground Improvement,118,Park And Recreation,Lochwood Playground,,,163929,163929,0,0,0,0
2010,Downtown Parks,118,Park And Recreation,Main St. Garden,,,7352086,7352086,0,0,0,0
2010,Citywide Parks,118,Park And Recreation,Maintenance Facility Infrastructure Improvements,,,152045,152045,0,0,0,0
2010,Major Maintenance - City Facilities,118,Park And Recreation,Marcus Recreation Center,2012,2012,374750,628009,0,253259,0,0
2010,Major Maintenance - Park Facilities,118,Park And Recreation,Martin Luther King Recreation Center,,,1195305,1195305,0,0,0,0
2010,Recreation Facilities and Site Development,118,Park And Recreation,Martin Weiss,,,45896,45896,0,0,0,0
2010,Aquatic Facilities,118,Park And Recreation,Martin Weiss Pool Renovation,,,178525,178525,0,0,0,0
2010,Major Maintenance - Park Facilities,119,Park And Recreation,Martin Weiss Recreation Center,2011,2012,0,553000,150000,403000,0,0
2010,Aquatic Facilities,119,Park And Recreation,McCree Pool Renovation,,,62725,62725,0,0,0,0
2010,Recreation Facilities and Site Development,119,Park And Recreation,Meadowstone Site Improvements,2012,2012,247654,330829,0,83175,0,0
2010,Major Maintenance - Park Facilities,119,Park And Recreation,Mildred Dunn Recreation Center,,,196500,196500,0,0,0,0
2010,Playground Improvement,119,Park And Recreation,Moore Playground,2011,2011,19300,169892,150592,0,0,0
2010,Recreation Facilities and Site Development,119,Park And Recreation,Moss Pavillion,2012,2012,57000,268248,0,211248,0,0
2010,Community Parks,119,Park And Recreation,Nash Davis Improvements,,,401912,401912,0,0,0,0
2010,Recreation Facilities and Site Development,119,Park And Recreation,Nash Davis Recreation Center Replace and Renovations,,,4656400,4656400,0,0,0,0
2010,Public Private Partnership,119,Park And Recreation,Neighborhood Partnership Matching Funds,2011,2012,423394,969644,300000,246250,0,0
2010,Neighborhood Park Facilities,119,Park And Recreation,Netherland Master Plan,,,23750,23750,0,0,0,0
2010,Community Parks,120,Park And Recreation,Northaven Site Improvements,,,295780,295780,0,0,0,0
2010,Trail Development,120,Park And Recreation,Northaven Trail (75 to Hillcrest),2011,2011,248950,1281150,1032200,0,0,0
2010,Recreation Facilities and Site Development,120,Park And Recreation,Oak Cliff Founders Trail,,,354275,354275,0,0,0,0
2010,Linear/Linkage Areas,120,Park And Recreation,Old Trinity Trail Development,,,962500,962500,0,0,0,0
2010,Playground Improvement,120,Park And Recreation,Opportunity Playground,,,135394,135394,0,0,0,0
2010,Community Parks,120,Park And Recreation,Opportunity Site Improvements,,,966273,966273,0,0,0,0
2010,Downtown Parks,120,Park And Recreation,Pacific Plaza Land Acquisition,,,8637499,8637499,0,0,0,0
2010,Recreation Facilities and Site Development,120,Park And Recreation,Park in the Woods Parking Improvements,2011,2011,43000,191500,148500,0,0,0
2010,Recreation Facilities and Site Development,120,Park And Recreation,Park in the Woods Recreation Center,,,36604,36604,0,0,0,0
2010,Recreation Facilities and Site Development,120,Park And Recreation,Park in the Woods Security Lighting,2011,2011,0,98500,98500,0,0,0
2010,Administrative and Internal Service Facilities,120,Park And Recreation,Park Service Center Replacement,2011,2012,263263,6468763,1344350,4861150,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Park Signage,2012,2012,427500,870750,0,443250,0,0
2010,Playground Improvement,121,Park And Recreation,Peavy Rd.,,,228688,228688,0,0,0,0
2010,Playground Improvement,121,Park And Recreation,Pemberton Hill Playground Expansion,,,113237,113237,0,0,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Pike Master Plan and Schematic,2011,2011,0,207750,207750,0,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Pike Plaza Restoration,2011,2011,76600,394200,317600,0,0,0
2010,Major Maintenance - Park Facilities,121,Park And Recreation,Pike Recreation Center,,,314400,314400,0,0,0,0
2010,Community Parks,121,Park And Recreation,Pike Site Improvements,,,170990,170990,0,0,0,0
2010,Major Park Facilities,121,Park And Recreation,Pinnacle Athletic Complex,2011,2012,0,3940000,400000,3540000,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Pleasant Oaks Recreation Center Renovation,2012,2012,313500,1613700,0,1300200,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Preston Green Pavilion,2012,2012,57000,268248,0,211248,0,0
2010,Playground Improvement,121,Park And Recreation,Preston Hollow Playground Expansion,,,133582,133582,0,0,0,0
2010,Recreation Facilities and Site Development,121,Park And Recreation,Preston Ridge Trail Amentities,2012,2012,0,394000,0,394000,0,0
2010,Linear/Linkage Areas,122,Park And Recreation,Preston Ridge Trail Site Improvements,,,971558,971558,0,0,0,0
2010,Recreation Facilities and Site Development,122,Park And Recreation,Randall Complex,,,2723737,2723737,0,0,0,0
2010,Playground Improvement,122,Park And Recreation,Randall Playground,,,6314,6314,0,0,0,0
2010,Neighborhood Park Facilities,122,Park And Recreation,Recreation Center and Park Development,,,923916,923916,0,0,0,0
2010,Park Land Acquisition,123,Park And Recreation,Reunion Gateway Land Acquisition,,,13225,13225,0,0,0,0
2010,Recreation Facilities and Site Development,123,Park And Recreation,Reverchon Master Plan Implementation,,,570000,570000,0,0,0,0
2010,Site Development,123,Park And Recreation,Reverchon Park,,,149916,149916,0,0,0,0
2010,Major Maintenance - Park Facilities,123,Park And Recreation,Reverchon Recreation Center,,,484382,484382,0,0,0,0
2010,Community Parks,123,Park And Recreation,Reverchon Site Improvements,,,2818746,2818746,0,0,0,0
2010,Playground Improvement,123,Park And Recreation,Ricketts Branch Playground Replacement,2012,2012,32924,169398,0,136474,0,0
2010,Recreation Facilities and Site Development,123,Park And Recreation,Ridgewood-Belcher Recreation Center,,,953607,953607,0,0,0,0
2010,Recreation Facilities and Site Development,123,Park And Recreation,Robert E. Lee Croquet Courts Restoration,2011,2011,51517,351517,300000,0,0,0
2010,Recreation Facilities and Site Development,123,Park And Recreation,Rochester Park (West) Furnishings,2012,2012,0,69566,0,69566,0,0
2010,Neighborhood Park Facilities,123,Park And Recreation,Rose Haggar Site Improvements,,,605012,605012,0,0,0,0
2010,Recreation Facilities and Site Development,123,Park And Recreation,Royal Pavillion and Paving,,,690504,690504,0,0,0,0
2010,Trail Development,123,Park And Recreation,Runyon Creek Greenbelt Trail Design,2012,2012,0,198500,0,198500,0,0
2010,Major Park Facilities,124,Park And Recreation,Samuell Garland Soccer Toilet Building,,,212714,212714,0,0,0,0
2010,Playground Improvement,124,Park And Recreation,Samuell Grand Playground,,,169398,169398,0,0,0,0
2010,Aquatic Facilities,124,Park And Recreation,Samuell Grand Pool Renovation,2011,2011,0,195000,195000,0,0,0
2010,Recreation Facilities and Site Development,124,Park And Recreation,Samuell Grand Recreation Center,2011,2012,1263000,3340500,300000,1777500,0,0
2010,Playground Improvement,124,Park And Recreation,Sand Springs Playground,2011,2011,32924,169398,136474,0,0,0
2010,Recreation Facilities and Site Development,124,Park And Recreation,Sargent Concession and Restroom,2012,2012,0,492500,0,492500,0,0
2010,Playground Improvement,124,Park And Recreation,Scotland Playground Replacement,,,164621,164621,0,0,0,0
2010,Playground Improvement,124,Park And Recreation,Seaton,2011,2011,32412,166839,134427,0,0,0
2010,Code Compliance Safety and Security - Park Facilities,124,Park And Recreation,Security Cameras,2012,2012,285000,580500,0,295500,0,0
2010,Code Compliance Safety and Security - Park Facilities,124,Park And Recreation,Security Lights,2012,2012,582242,1370242,0,788000,0,0
2010,Citywide Parks,124,Park And Recreation,Service Center Replacements,,,1720051,1720051,0,0,0,0
2010,Recreation Facilities and Site Development,125,Park And Recreation,Singing Hills Recreation Center,2012,2012,230200,1065475,0,835275,0,0
2010,Major Maintenance - Park Facilities,125,Park And Recreation,Singing Hills Recreation Center -HVAC Improvements,2011,2012,57900,297900,120000,120000,0,0
2010,Recreation Facilities and Site Development,125,Park And Recreation,South Central and Joppa Gateway,2011,2011,684000,1156800,472800,0,0,0
2010,Community Parks,125,Park And Recreation,St. Augustine Site Improvements,,,418864,418864,0,0,0,0
2010,Citywide Parks,125,Park And Recreation,Stevens,,,753604,753604,0,0,0,0
2010,Major Park Facilities,125,Park And Recreation,Stevens Golf Course,2011,2011,198501,2779001,2580500,0,0,0
2010,Community Parks,125,Park And Recreation,Stevens Site Improvements,,,876740,876740,0,0,0,0
2010,Citywide Parks,125,Park And Recreation,Stormwater Quality Site Improvements,,,591220,591220,0,0,0,0
2010,Playground Improvement,125,Park And Recreation,Sugarberry Playground Replacement,2012,2012,32924,169398,0,136474,0,0
2010,Special Use Areas,126,Park And Recreation,Swiss Ave.,,,139232,139232,0,0,0,0
2010,Special Use Areas,126,Park And Recreation,T&P Depot (Elm/Lamar) Park Match,,,46750,46750,0,0,0,0
2010,Major Park Facilities,126,Park And Recreation,Tenison Glen Golf Course,,,2481250,2481250,0,0,0,0
2010,Major Park Facilities,126,Park And Recreation,Texas Horse Park Land Acquisition and Development,,,10942847,10942847,0,0,0,0
2010,Recreation Facilities and Site Development,126,Park And Recreation,Tietze,2011,2011,54883,347698,292815,0,0,0
2010,Aquatic Facilities,126,Park And Recreation,Tietze Pool Renovation,,,149575,149575,0,0,0,0
2010,Recreation Facilities and Site Development,126,Park And Recreation,Timberglen Site Improvements,2011,2011,0,1331413,1331413,0,0,0
2010,Trail Development,126,Park And Recreation,Timberglen Trail (Timberglen to Barry Barker),2011,2011,0,148875,148875,0,0,0
2010,Recreation Facilities and Site Development,126,Park And Recreation,Tommie Allen Fencing and Footbridge,2011,2011,195296,504972,309676,0,0,0
2010,Aquatic Facilities,126,Park And Recreation,Tommie Allen Pool Renovation,2011,2011,0,225000,225000,0,0,0
2010,Major Maintenance - Park Facilities,126,Park And Recreation,Tommie Allen Recreation Center,2011,2012,0,555000,455000,100000,0,0
2010,Recreation Facilities and Site Development,127,Park And Recreation,Tommie Allen Security Lights,,,71250,71250,0,0,0,0
2010,Hike and Bike Trails,127,Park And Recreation,Trail Development,,,731377,731377,0,0,0,0
2010,Major Park Facilities,127,Park And Recreation,Trinity Park Development,,,812650,812650,0,0,0,0
2010,Major Park Facilities,127,Park And Recreation,Trinity River Standing Wave,,,780000,780000,0,0,0,0
2010,Recreation Facilities and Site Development,127,Park And Recreation,Trinity Standing Wave,,,3606000,3606000,0,0,0,0
2010,Trail Development,127,Park And Recreation,Trinity Strand,,,1453750,1453750,0,0,0,0
2010,Major Maintenance - City Facilities,127,Park And Recreation,Turner Plaza,,,105000,105000,0,0,0,0
2010,Recreation Facilities and Site Development,127,Park And Recreation,Turtle Creek Pkwy. Erosion and Reforestation,,,967096,967096,0,0,0,0
2010,Linear/Linkage Areas,127,Park And Recreation,Turtle Creek Pkwy. Site Improvements,,,247222,247222,0,0,0,0
2010,Trail Development,127,Park And Recreation,Turtle Creek Trail Site Improvements,,,287250,287250,0,0,0,0
2010,Major Maintenance - Park Facilities,127,Park And Recreation,Umphress Recreation Center,,,39300,39300,0,0,0,0
2010,Community Parks,128,Park And Recreation,Umphress Site Improvements,,,473616,473616,0,0,0,0
2010,Recreation Facilities and Site Development,128,Park And Recreation,Valley View Bridge and Trail Reconstruction,,,823067,823067,0,0,0,0
2010,Recreation Facilities and Site Development,128,Park And Recreation,Valley View Parking,,,191500,191500,0,0,0,0
2010,Recreation Facilities and Site Development,128,Park And Recreation,Valley View West Trail and Trailhead,,,333880,333880,0,0,0,0
2010,Trail Development,128,Park And Recreation,Veloway,,,2115468,2115468,0,0,0,0
2010,Community Parks,128,Park And Recreation,Wagging Tail Dog Park,,,78868,78868,0,0,0,0
2010,Playground Improvement,128,Park And Recreation,Walford Playground Replacement,,,164621,164621,0,0,0,0
2010,Aquatic Facilities,128,Park And Recreation,Walnut Hill Pool Renovations,,,188175,188175,0,0,0,0
2010,Major Maintenance - Park Facilities,128,Park And Recreation,Walnut Hill Recreation Center,2011,2012,525629,2392526,1536729,330168,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,Webb Chapel Pavilion,,,383125,383125,0,0,0,0
2010,Playground Improvement,129,Park And Recreation,Weischsel Loop Trail (Design Only),2012,2012,18385,154859,0,136474,0,0
2010,Major Park Facilities,129,Park And Recreation,West Dallas Gateway,2012,2012,342000,1760400,0,1418400,0,0
2010,Environmental,129,Park And Recreation,Westhaven Creek Bank Stabilization,,,503755,503755,0,0,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,Westhaven Creek Footbridge,,,179603,179603,0,0,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,Westmoreland Pavilion,2011,2011,57000,268248,211248,0,0,0
2010,Playground Improvement,129,Park And Recreation,Wheatley Pavilion,,,120592,120592,0,0,0,0
2010,Trail Development,129,Park And Recreation,White Rock Creek Trail,2011,2011,181420,933420,752000,0,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,White Rock Hills Recreation Center,2012,2012,142500,4919750,0,4777250,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,White Rock Lake East Lawther Trail Replacement,2011,2011,84737,1372737,1288000,0,0,0
2010,Recreation Facilities and Site Development,129,Park And Recreation,White Rock Lake Mockingbird Point Improvements,2011,2011,383000,971000,588000,0,0,0
2010,Playground Improvement,129,Park And Recreation,White Rock Lake Park (Nautical Area) Playground Replacement (Big Thicket No. 2),2011,2011,0,136474,136474,0,0,0
2010,Recreation Facilities and Site Development,130,Park And Recreation,White Rock Lake Security Lights,2012,2012,95000,489000,0,394000,0,0
2010,Metropolitan Parks,130,Park And Recreation,White Rock Spillway,,,1096820,1096820,0,0,0,0
2010,Trail Development,130,Park And Recreation,White Rock Trail Extension,2011,2011,0,148875,148875,0,0,0
2010,Major Maintenance - Park Facilities,130,Park And Recreation,Willie B Johnson Recreation Center,2011,2012,200159,987983,580386,207438,0,0
2010,Recreation Facilities and Site Development,130,Park And Recreation,Willie Mae Butler Sprayground,2012,2012,127763,657642,0,529879,0,0
2010,Playground Improvement,130,Park And Recreation,Willoughby Playground Replacement,2012,2012,32924,169398,0,136474,0,0
2010,Playground Improvement,130,Park And Recreation,Wonderview Playground Replacement,2011,2011,19300,169892,150592,0,0,0
2010,Downtown Parks,130,Park And Recreation,Woodall Rodgers Deck Plaza Development,,,16069592,16069592,0,0,0,0
2010,Playground Improvement,130,Park And Recreation,Woodland Springs Expand Playground and Equipment,,,114562,114562,0,0,0,0
2010,Street Resurfacing,139,Street And Thoroughfare,Abbott Ave.,,,221164,221164,0,0,0,0
2010,Alley Reconstruction,139,Street And Thoroughfare,Aberdeen Ave. and Mimosa,2012,2012,0,236116,0,236116,0,0
2010,Alley Reconstruction,139,Street And Thoroughfare,Aberdeen Ave. and Mimosa Ln.,2011,2011,22835,257674,234839,0,0,0
2010,Street Resurfacing,139,Street And Thoroughfare,Abrams Rd.,,,122853,122853,0,0,0,0
2010,Barrier Free Ramps,139,Street And Thoroughfare,Abrams Rd. at Meadowknoll,,,10700,10700,0,0,0,0
2010,Bridge Repair and Modification,139,Street And Thoroughfare,Abrams Rd. at White Rock Creek,,,69631,69631,0,0,0,0
2010,Intelligent Transportation Systems,139,Street And Thoroughfare,Adaptive Signal Timing System,,,200000,200000,0,0,0,0
2010,Streetscape/Urban Design,139,Street And Thoroughfare,Akard St.,2012,2012,3315987,3552202,0,236215,0,0
2010,Street Petitions,139,Street And Thoroughfare,Alabama Ave.,,,574133,574133,0,0,0,0
2010,Street Resurfacing,139,Street And Thoroughfare,Alderson St.,,,83894,83894,0,0,0,0
2010,Alley Reconstruction,140,Street And Thoroughfare,Alley Reconstruction Citywide (Dallas Water Utilities),,,661744,661744,0,0,0,0
2010,Street Resurfacing,140,Street And Thoroughfare,Almazan Dr.,,,371446,371446,0,0,0,0
2010,Thoroughfares,140,Street And Thoroughfare,Alpha Rd. - Dallas Pkwy. to Preston Rd.,2012,2012,237774,1128121,0,890347,0,0
2010,Streetscape/Urban Design,140,Street And Thoroughfare,Alpha Rd.,2012,2012,496250,6418546,0,5922296,0,0
2010,Intergovernmental Partnership Projects,140,Street And Thoroughfare,Alpha Rd. at Noel Rd./NB of Dallas Pkwy.,,,325000,325000,0,0,0,0
2010,Street Resurfacing,140,Street And Thoroughfare,Anaheim Dr.,,,191647,191647,0,0,0,0
2010,Barrier Free Ramps,140,Street And Thoroughfare,Anita 5500 at McMillan,,,3820,3820,0,0,0,0
2010,Street Resurfacing,140,Street And Thoroughfare,Ann Arbor Ave.,,,364864,364864,0,0,0,0
2010,Barrier Free Ramps,140,Street And Thoroughfare,Aqua at Northlake,,,5100,5100,0,0,0,0
2010,Barrier Free Ramps,140,Street And Thoroughfare,Aqua at Waterview,,,4870,4870,0,0,0,0
2010,Street Resurfacing,140,Street And Thoroughfare,Arapaho Rd.,2012,2012,28501,729445,0,700944,0,0
2010,Street Petitions,141,Street And Thoroughfare,Arden Rd.,,,935891,935891,0,0,0,0
2010,Street Resurfacing,141,Street And Thoroughfare,Arvana St.,,,123776,123776,0,0,0,0
2010,Street Petitions,141,Street And Thoroughfare,Avon St.,2011,2011,17704,118783,101079,0,0,0
2010,Alley Reconstruction,141,Street And Thoroughfare,Azalea and Rex,2011,2011,17200,128056,110856,0,0,0
2010,Thoroughfares,141,Street And Thoroughfare,Bachman Pedestrian Bridge,,,397000,397000,0,0,0,0
2010,Street Petitions,141,Street And Thoroughfare,Bagley St. (N),,,526959,526959,0,0,0,0
2010,Street Petitions,141,Street And Thoroughfare,Bainbridge Dr.,2011,2011,129901,884680,754779,0,0,0
2010,Street Resurfacing,141,Street And Thoroughfare,Bambi St.,2011,2011,0,144094,144094,0,0,0
2010,Alley Reconstruction,141,Street And Thoroughfare,Bandera Ave. and Del Norte,,,93941,93941,0,0,0,0
2010,Street Resurfacing,141,Street And Thoroughfare,Barret Dr.,2011,2011,0,167451,167451,0,0,0
2010,Barrier Free Ramps,142,Street And Thoroughfare,Barrier Free Ramps,,,1097045,1097045,0,0,0,0
2010,Street Resurfacing,142,Street And Thoroughfare,Barry Ave. (N),,,15301,15301,0,0,0,0
2010,Street Resurfacing,142,Street And Thoroughfare,Baxtershire Dr.,,,139013,139013,0,0,0,0
2010,Street Reconstruction,142,Street And Thoroughfare,Beatrice St.,2011,2011,197850,1180599,982749,0,0,0
2010,Intergovernmental Partnership Projects,142,Street And Thoroughfare,Beckley Ave. at Colorado and West Commerce,,,128354,128354,0,0,0,0
2010,Streetscape/Urban Design,142,Street And Thoroughfare,Beckley Ave.,,,114062,114062,0,0,0,0
2010,Street Resurfacing,142,Street And Thoroughfare,Beckley Ave. (N),2011,2011,0,232542,232542,0,0,0
2010,Barrier Free Ramps,142,Street And Thoroughfare,Beckley Ave. (S),,,7658,7658,0,0,0,0
2010,Thoroughfares,142,Street And Thoroughfare,Belleview,2011,2011,148875,992500,843625,0,0,0
2010,Barrier Free Ramps,142,Street And Thoroughfare,Belmont Ave. 5619,,,5560,5560,0,0,0,0
2010,Bridge Repair and Modification,143,Street And Thoroughfare,Belt Line Rd. over Hickory Creek,,,374833,374833,0,0,0,0
2010,Sidewalk Improvements,143,Street And Thoroughfare,Beltline,,,173547,173547,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Beltline (S) Merrydale Dr. to Vida Ln.,,,356290,356290,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Beltline Rd. (S),,,370598,370598,0,0,0,0
2010,Barrier Free Ramps,143,Street And Thoroughfare,Bennett Ave. at Live Oak St.,,,2920,2920,0,0,0,0
2010,Participation With Other Government Agencies - Intersections,143,Street And Thoroughfare,Bennett Ave. at Ross Ave.,,,34147,34147,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Bent Branch Ln.,2011,2011,0,52711,52711,0,0,0
2010,Alley Reconstruction,143,Street And Thoroughfare,Berkley and Newport,2011,2011,23550,249082,225532,0,0,0
2010,Barrier Free Ramps,143,Street And Thoroughfare,Berkshire 6015,,,190,190,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Bernal Dr.,,,263010,263010,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Betty Jane Ln.,,,182216,182216,0,0,0,0
2010,Street Resurfacing,143,Street And Thoroughfare,Betty Jane Pl..,,,41416,41416,0,0,0,0
2010,Thoroughfares,144,Street And Thoroughfare,Bexar St.,2012,2012,817039,5446929,0,4629890,0,0
2010,Streetscape/Urban Design,144,Street And Thoroughfare,Bexar St. Corridor- US 175 to Rochester,,,3253764,3253764,0,0,0,0
2010,Intergovernmental Partnership Projects,144,Street And Thoroughfare,Bicycle Safety Program,,,129000,129000,0,0,0,0
2010,Streetscape/Urban Design,144,Street And Thoroughfare,Bishop Ave.,2011,2011,551027,3673511,3122484,0,0,0
2010,Intergovernmental Partnership Projects,144,Street And Thoroughfare,Bishop Ave. Area Improvements,,,876844,876844,0,0,0,0
2010,Barrier Free Ramps,144,Street And Thoroughfare,Bishop Ave. at Yarmouth,,,2550,2550,0,0,0,0
2010,Alley Petitions,144,Street And Thoroughfare,Bishop Ave. North and Haines Ave.,,,89164,89164,0,0,0,0
2010,Street Resurfacing,144,Street And Thoroughfare,Black Gold Dr.,,,168543,168543,0,0,0,0
2010,Barrier Free Ramps,144,Street And Thoroughfare,Blossomheath Ln. 13139 at Alpha Rd.,,,5610,5610,0,0,0,0
2010,Barrier Free Ramps,144,Street And Thoroughfare,Blue Creek Dr. at Horizon Dr.,,,3710,3710,0,0,0,0
2010,Alley Reconstruction,144,Street And Thoroughfare,Blue Scope and Keeneland Ct.,,,127594,127594,0,0,0,0
2010,Street Resurfacing,144,Street And Thoroughfare,Bluewood Dr.,2011,2011,0,184298,184298,0,0,0
2010,Street Resurfacing,145,Street And Thoroughfare,Boedeker Cir.,,,90947,90947,0,0,0,0
2010,Street Resurfacing,145,Street And Thoroughfare,Bollero Ave.,2011,2011,0,57561,57561,0,0,0
2010,Street Resurfacing,145,Street And Thoroughfare,Bonnie View,2011,2012,11033904,19810149,6873792,1902453,0,0
2010,Intergovernmental Partnership Projects,145,Street And Thoroughfare,Bonnie View Rd.,2012,2012,942875,7853712,0,6910837,0,0
2010,Barrier Free Ramps,145,Street And Thoroughfare,Bonnie View Rd. at Highland Hills Dr.,,,1390,1390,0,0,0,0
2010,Intelligent Transportation Systems,145,Street And Thoroughfare,Bonnieview at IH 20 (Camera),,,10000,10000,0,0,0,0
2010,Street Reconstruction,145,Street And Thoroughfare,Boundbrook Ave.,2011,2012,89534,1355661,879408,386719,0,0
2010,Street Resurfacing,145,Street And Thoroughfare,Bowman Blvd.,,,244097,244097,0,0,0,0
2010,Street Reconstruction,145,Street And Thoroughfare,Bremen Ave.,,,58006,58006,0,0,0,0
2010,Barrier Free Ramps,145,Street And Thoroughfare,Brentfield at Meadow Creek,,,5560,5560,0,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Briargrove Ln.,2011,2011,0,233563,233563,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Briarnoll Dr.,2011,2011,0,62922,62922,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Bridal Wreath Ln.,2011,2011,0,36119,36119,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Bridges St.,2011,2011,0,171407,171407,0,0,0
2010,Barrier Free Ramps,146,Street And Thoroughfare,Bristol Dr. at W. Saner Ave.,,,190,190,0,0,0,0
2010,Sidewalk Improvements,146,Street And Thoroughfare,Brockbank,,,2983163,2983163,0,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Brockbank Dr.,,,58143,58143,0,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Broken Tree Trl.,2011,2011,0,35864,35864,0,0,0
2010,Street Petitions,146,Street And Thoroughfare,Bronx Ave.,,,739846,739846,0,0,0,0
2010,Street Resurfacing,146,Street And Thoroughfare,Brookhaven Dr.,,,30237,30237,0,0,0,0
2010,Barrier Free Ramps,146,Street And Thoroughfare,Bruton Rd.,,,15570,15570,0,0,0,0
2010,Alley Petitions,147,Street And Thoroughfare,Bruton Springs,,,35975,35975,0,0,0,0
2010,Barrier Free Ramps,147,Street And Thoroughfare,Bryan St. at N Fitzhugh Ave.,,,4060,4060,0,0,0,0
2010,Barrier Free Ramps,147,Street And Thoroughfare,Bryan St. at N Peak St.,,,2780,2780,0,0,0,0
2010,Barrier Free Ramps,147,Street And Thoroughfare,Bryan St. at N Prairie Ave.,,,6260,6260,0,0,0,0
2010,Street Resurfacing,147,Street And Thoroughfare,Bryson Dr.,,,198388,198388,0,0,0,0
2010,Streetscape/Urban Design,147,Street And Thoroughfare,Buckner Blvd. (Phase II),,,2180355,2180355,0,0,0,0
2010,Participation With Other Government Agencies - Intersections,147,Street And Thoroughfare,Buckner Blvd. at Garland Rd.,,,38446,38446,0,0,0,0
2010,Intelligent Transportation Systems,147,Street And Thoroughfare,Buckner Blvd. at Samuell Blvd.,,,10000,10000,0,0,0,0
2010,Street Resurfacing,147,Street And Thoroughfare,Burbank St.,,,1766318,1766318,0,0,0,0
2010,Barrier Free Ramps,147,Street And Thoroughfare,Butler St. at Harry Hines Blvd.,,,1390,1390,0,0,0,0
2010,Thoroughfares,147,Street And Thoroughfare,Cadiz -S. Industrial Blvd. to railroad unperpass,2012,2012,475109,3167396,0,2692287,0,0
2010,Street Resurfacing,147,Street And Thoroughfare,Camp Wisdom (W) RL Thornton,2012,2012,0,556722,0,556722,0,0
2010,Intergovernmental Partnership Projects,148,Street And Thoroughfare,Camp Wisdom at Houston School and Polk,,,160491,160491,0,0,0,0
2010,Bridge Repair and Modification,148,Street And Thoroughfare,Camp Wisdom at Mountain Creek,,,88770,88770,0,0,0,0
2010,Intelligent Transportation Systems,148,Street And Thoroughfare,Camp Wisdom at R.L. Thornton,,,10000,10000,0,0,0,0
2010,Street Reconstruction,148,Street And Thoroughfare,Campbell at DART crossing,2011,2012,25903,140653,35573,79177,0,0
2010,Sidewalk Improvements,148,Street And Thoroughfare,Campbell,,,214244,214244,0,0,0,0
2010,Traffic Signal Upgrades - Citywide,148,Street And Thoroughfare,Campbell at Davenport,,,80981,80981,0,0,0,0
2010,Bridge Repair and Modification,148,Street And Thoroughfare,Canada Dr. over W. Fork Trinity River,,,127631,127631,0,0,0,0
2010,Street Reconstruction,148,Street And Thoroughfare,Cantegral St.,2012,2012,299999,657299,0,357300,0,0
2010,Alley Reconstruction,149,Street And Thoroughfare,Carillon Dr. (13908 - 14030) Peyton,2011,2011,10436,189078,178642,0,0,0
2010,Participation With Other Government Agencies - Intersections,149,Street And Thoroughfare,Carroll Ave. at Ross Ave.,,,40442,40442,0,0,0,0
2010,Street Resurfacing,149,Street And Thoroughfare,Carroll Ave. (N),,,896307,896307,0,0,0,0
