cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
2014,Water - Distribution Sys - Transmission,383,Public Utilities,La Jolla Scenic Drive 16inch Main,2015,2017,Council District: 1; Community Plan: La Jolla,724089,9079098,"This project provides for replacement of 6-inch, 8-inch, and 12-inch pipelines with 15,635 lin- ear feet of 16-inch pipe from the Soledad Reservoir that travels south along La Jolla Scenic Drive South; contin- ues onto La Jolla Rancho Road, La Jolla Mesa Drive, Muirlands Drive, and El Camino Del Teatro; rejoins Muirlands Drive and Nautilus Street; and terminates at Fairway Road and the Muirlands Pump Station (PS). It will connect the Muirlands PS to the south Soledad Muirlands (725 Zone) to provide backup supply to the 725 Zone, and to solve fire flow deficiency and maintain peak pressures.","The current distribution grid has insufficient capacity to meet fire flow requirements, and is a bottleneck that leads to two isolated portions of the 725 Zone. If either of the pump/reservoir tandems that feed the zone go out of service, feed from the other tandem could not effectively be moved across the zone.",0,500000,3927505,3927504,0,0,0
2014,Water - Distribution Sys - Transmission,384,Public Utilities,Large Diameter Water Transmission PPL,2015,2019,Council District: Citywide; Community Plan: Citywide,350113,29229403,This annual allocation allows for the replacement of 16-inch and larger diameter water pipelines at various locations throughout the City.,This annual allocation provides for the replacement of large diameter pipelines that are in a deteriorated condition or have reached the end of their service life.,0,4002532,12837980,9024089,2164314,850375,0
2014,Water - Distribution Sys - Transmission,385,Public Utilities,"Lindbergh Field 16"" CI Main Replacement",,,"Council District: 2, 3; Community Plan: Midway - Pacific Highway",3477779,3477779,This project replaces 1.34 miles of pipeline and relocates the 16-inch cast iron transmission main from adjacent to the departure taxiway at Lindbergh Field to the public street which is more accessible for oper- ation and maintenance.,"In case of a pipe failure requiring Water Operations to perform emergency repair, the pipeline must be relocated to a location outside the secured Airport property that is more accessible for operation and maintenance. The 12-inch and 16-inch cast iron pipe was installed in the 1940s.",0,0,0,0,0,0,0
2014,Water - Distribution Sys - Transmission,386,Public Utilities,Little McGonigle Ranch Road Pipeline,,,"Council District: 1; Community Plan: Del Mar Mesa, Pacific Highlands Ranch",757000,757000,"This project provides for the construction of approximately 15,800 linear feet of 30-inch diame- ter water transmission pipeline in Carmel Mountain Road and Little McGonigle Ranch Road within the Del Mar Mesa and Pacific Highlands Ranch communities to provide capacity for both Del Mar Mesa and Pacific Highlands Ranch.",The pipeline is required to provide capacity in the water system to adequately supply the demand resulting from the build-out of the Del Mar Mesa and Pacific Highlands Ranch communities.,0,0,0,0,0,0,0
2014,Bldg - Water - Reservoirs/Dams,387,Public Utilities,Lower Otay Outlet Tower,2015,2018,Council District: Non-city; Community Plan: Non City,50000,5555384,This project provides for the upgrade/replacement of the Lower Otay Outlet Tower.,Seismic analysis concluded that the tower's concrete has an overstress in flexural tension. Both the tower and the tower foundation are in danger of failure.,0,250000,538152,3113668,1603564,0,0
2014,Bldg - Water - Reservoirs/Dams,388,Public Utilities,Lower Otay Reservoir Emer Outlet Improve,2015,2015,Council District: 8; Community Plan: Otay Mesa - Nestor,2000000,2300000,This project provides for the installation of two sluice gates on the auxiliary spillway to improve drawdown capacity.,The State Department of Safety of Dams requires an emergency draw-down capability of 10 percent of reservoir capacity in 10 days. Lower Otay Reservoir (backed up by Savage Dam) requires 56 days for 10 percent drawdown in order to prevent a risk of dam failure.,0,300000,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,389,Public Utilities,MBC Biosolids Storage Silos,,,Council District: 6; Community Plan: Non City,9047838,9047838,This project provides for two additional biosolid storage silos (numbers 9 and 10). Approxi- mately 34 percent of all Metro Sewer Utility Fund,"When a silo is out of service, silo storage capacity is frequently exceeded. In order to accom- modate such events and to restore adequate silo capacity, it is essential to build two more storage silos.",0,0,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,390,Public Utilities,MBC Dewatering Centrifuges Replacement,2015,2015,Council District: 6; Community Plan: Non City,7528654,11442554,This project provides for the replacement of six of the eight existing dewatering centrifuges with six larger capacity units to better handle biosolids flows during maintenance of the centrifuges and its associ- ated equipment and to handle larger future biosolids flows. The existing units are also near the end of their use- ful life. Approximately 34 percent of all Metro Sewer Utility Fund,"This project will increase the production capacity of the dewatering centrifuges to accommo- date plant shutdowns for maintenance and construction, to accommodate future flows, and to address diverse types of constraining operational factors that limit current capacity. To achieve the required capacity, the exist- ing dewatering centrifuge units must be replaced with larger units.",0,3913900,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,391,Public Utilities,MBC Odor Control Facility Upgrades,2015,2015,Council District: 6; Community Plan: Non City,4518493,6200000,This project provides for upgrading the odor control system fans and ducting to reduce system headlosses and improve overall foul air collection efficiency at the various process areas. Access platforms will also be installed at monitoring instruments locations. Approximately 34 percent of all Metro Sewer Utility Fund,"Several areas at the Metro Biosolids Center (MBC) have been identified to cause significant odor problems due to foul air collection deficiencies because of insufficient fan capacity and high headlosses, including poorly located foul air collection registers. Installing access platforms at the monitoring instruments and air volume control dampers will provide safe and timely access for operation and maintenance needs.",0,1681507,0,0,0,0,0
2014,Bldg - Other City Facility / Structures,392,Public Utilities,MOC Complex Solar Project,2015,2015,Council District: 6; Community Plan: Kearny Mesa,0,2675000,"This project includes the design, installation, and interconnection of 550 kilowatts (kw) worth of solar photovoltaics at various locations throughout the MOC Complex in Kearny Mesa.",Project complies with the City's Solar Implementation Plan and will provide solar electricity to offset energy used at the MOC Complex buildings when averaged over the year.,0,2675000,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,393,Public Utilities,Metro Facilities Control Systems Upgrade,,,"Council District: 1, 2; Community Plan: University, Peninsula",8270388,8270388,"This project provides for replacement and upgrade of existing control systems at various Metro- politan Wastewater treatment and pump station facilities. These include Metro Biosolids Center (MBC), North City Water Reclamation Plant (NCWRP), and Point Loma Water Treatment Plant (PLWTP). Approximately 34 percent of all Metro Sewer Utility Fund",This project is needed to provide replacement of existing control systems at various facilities. The existing control systems are microprocessor/computer-based. The life cycle of these systems is seven to 10 years. Replacement will also provide an upgrade in technology. The change in technology will provide the facil- ities with greater control system capabilities and are essential for future facility expansion.,0,0,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,394,Public Utilities,Metro Treatment Plants,2015,2019,"Council District: 2, 6, 7, 8; Community Plan: Peninsula, University, Tijuana River Valley",16776654,28069117,"This annual allocation provides for replacement or improvements of facilities at Metro Treat- ment Plants: Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP), and Metro Biosolids Center (MBC). Approxi- mately 34 percent of all Metro Sewer Utility Fund",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,4000000,4314117,1948347,830000,200000,0
2014,Bldg - MWWD - Pump Stations,395,Public Utilities,Metropolitan System Pump Stations,2015,2019,Council District: Citywide; Community Plan: Citywide,10390123,15631932,"This annual allocation provides for comprehensive upgrades, design modifications, and renova- tions or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metro- politan System Pump Stations 1, 2, Otay River and Grove Avenue. Approximately 34 percent of all Metro Sewer Utility Fund",These improvements will allow pump stations to run more efficiently and increase the reliabil- ity of the Metropolitan Wastewater System.,0,1000000,997827,2340689,703293,200000,0
2014,Wastewater - Collection Sys - Trunk Swr,396,Public Utilities,Metropolitan Waste Water Department Trunk Sewers,2015,2019,Council District: Citywide; Community Plan: Citywide,28702858,66692736,"This annual allocation provides for the replacement of trunk sewers at various locations, includ- ing canyons, within the City limits. Approximately 34 percent of all Metro Sewer Utility Fund","This annual allocation provides for the upgrading of trunk sewers, to improve the level of ser- vice to residents of the City of San Diego and to comply with regulatory agencies by reducing the possibility of sewer spills.",0,2000000,6605636,16884440,11399802,1100000,0
2014,Bldg - Water - Standpipes,397,Public Utilities,Miramar Clearwell Improvements,2015,2019,Council District: 5; Community Plan: Scripps Miramar Ranch,6040000,84419276,This project will construct two new clearwells just west of the Miramar Water Treatment Plant and a lift station after the filters.,This project will replace the existing clearwells at Miramar Water Treatment Plant. The exist- ing clearwells were determined to have significant structural issues. The lift station will improve filter perfor- mance and increase hydraulic grade line to 712 feet.,0,400000,7400000,25478039,27281961,17819276,0
2014,Bldg - Water - Treatment Plants,398,Public Utilities,Miramar Contract A Roof System Redesign,,,Council District: 5; Community Plan: Scripps Miramar Ranch,314000,314000,This project is to replace and/or rehab the leaking roof systems on buildings at the Miramar Water Treatment Plant (WTP) facility.,"The Miramar WTP is a key facility within the City's water system that supplies nearly 50 per- cent of the City of San Diego's treated water demand. Leaks from the failing roof systems could result in a water treatment plant shutdown, potentially leaving customers out of water service.",0,0,0,0,0,0,0
2014,Bldg - Water - Treatment Plants,399,Public Utilities,Miramar WTP Upgrade & Expansion,,,Council District: 5; Community Plan: Scripps Miramar Ranch,120568505,120568505,"This project provides for upgrades to and expansion of the Miramar Water Treatment Plant, including construction of state-of-the-art filters, rapid mix and de-aeration facilities, chlorine and chemical facilities, four flocculation and sedimentation basins, an ozone structure with generation equipment, site paving, landscaping, and an administration building.","The Safe Drinking Water Act, mandated by the Environmental Protection Agency and the Department of Public Health, dictates the need to upgrade the existing treatment plant. Increasing demands on the plant by the rapidly growing North City area also necessitate its expansion.",0,0,0,0,0,0,0
2014,Wastewater - Collection Sys - Trunk Swr,400,Public Utilities,Montezuma Trunk Sewer,2015,2015,"Council District: 7, 9; Community Plan: College Area",6182094,6282094,"This project provides for the replacement of approximately 6,769 feet of the existing 12-inch and 15-inch trunk sewer with 21-inch pipe.",This trunk sewer will be upgraded with a larger pipe to accommodate future flow capacity.,0,100000,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,401,Public Utilities,Montezuma,2015,2017,"Council District: 7, 9; Community Plan: College Area, Eastern Area (Mid-City), Navajo",2518200,17200000,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the existing 48-inch Mid-City Pipeline, which crosses Highway 8. Approximate pipeline length is 6,505 linear feet.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego, south of Highway 8. The project will provide a back-up supply for the aging 54- inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second sup- ply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connec- tions for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,2000000,2481800,10200000,0,0,0
2014,Bldg - Water - Reservoirs/Dams,402,Public Utilities,Morena Reservoir Outlet Tower Upgrade,2016,2016,Council District: Non-city; Community Plan: Non City,5680000,8180000,"This project upgrades the outlet tower to meet seismic requirements, replaces the electrical sys- tem and outlet tower piping, interior and exterior valves, and platforms. It will add a 100-foot long, 6-foot wide pedestrian bridge from the dam to the outlet tower and two sluice gates at the emergency spillway.","The aging outlet tower components are in need of replacement for safety and ease of operation. Furthermore, the electrical system needs to be upgraded to meet current standards, provide better control, and provide safety and better accessibility.",0,0,2500000,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,403,Public Utilities,Municipal Fac Control Systems Upgrade,,,"Council District: 1, 5; Community Plan: Torrey Pines, Miramar Ranch North",0,0,This project provides for replacement and upgrade of existing control systems at Pump Station 64 and Penasquitos Pump Station.,This project is needed to provide replacement of existing control systems at various facilities. The existing control systems are microprocessor/computer-based. The lifecycle of these systems is seven to 10 years. Replacement will also provide an upgrade in technology. The change in technology will provide the facil- ities with greater control system capabilities and are essential for future facility expansion.,0,0,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,404,Public Utilities,NCWRP Sludge Pump Station Upgrade,2015,2015,Council District: 1; Community Plan: University,857096,957096,This project provides for the correction of a vibration problem at the North City Water Reclama- tion Plant (NCWRP) Sludge Pump Station. The project involves the replacement of the existing sludge pump with a smaller more efficient pump. It also includes the addition of 14 combination air release valves. Approx- imately 34 percent of all Metro Sewer Utility Fund,"Excessive vibration of the pump and flywheel contribute to wear and tear of equipment. The vibration also generates tremendous heat. The excessive vibration and heat can cause premature failure of equipment, impact operational efficiency, and have structural impacts at the facility.",0,100000,0,0,0,0,0
2014,Reclaimed Water System - Pipelines,405,Public Utilities,North City Reclamation System,,,Council District: Citywide; Community Plan: Citywide,4059544,4059544,"This annual allocation provides recycled water to the Northern Service Area extending from Black Mountain Road west, along the I-56 corridor, to Carmel Valley. Portions of the recycled water pipeline expansion have been completed and are bringing service to the Olivenhain Municipal Water District and the communities of Black Mountain Ranch and Santa Luz. Recycled water pipelines are planned in Carmel Valley, Pacific Highlands, Los Penasquitos Canyon, and Camino Del Sur. Projects under this annual allocation are eli- gible for reimbursement by State Proposition 50 (Integrated Regional Water Management Plan) and Bureau of Reclamation Title 16 Grant funds.",Segments of recycled water pipelines have been constructed by private developers or Caltrans. The City needs to construct the remaining portions to complete the system and start delivering recycled water. The City also needs to expand the distribution system to customers already retrofitted to use recycled water.,0,0,0,0,0,0,0
2014,Water - Distribution Sys - Transmission,406,Public Utilities,Otay 1st/2nd PPL Abandon E of Highland,2015,2015,"Council District: 4, 9; Community Plan: Mid-City: City Heights, Mid-City: Eastern Area",1963250,7221721,"This project will abandon approximately 13,630 feet of aged 30-inch and 36-inch pipes, identi- fied as Otay 1st and 2nd water transmission pipelines. These pipelines sections will be abandoned from High- land Avenue and Wightman Street east to 54th Street. This project will also install approximately 8,120 feet of new 16-inch distribution mains from a 12-inch line at University Avenue and Winona Avenue to 54th Street and Chollas Station Road.","This project will abandon approximately 13,630 feet of existing Cast Iron Cement Lined, Rein- forced Concrete Steel Cylinder and Cement Mortar Lined Coated Steel pipes in accordance with California Department of Public Health's compliance order 04-14-96CO-022. These pipelines, constructed as early as 1915, have reached the end of their lifecycle and have become a liability to the City. In order to provide system redundancy and maintain distribution needs, approximately 8,120 feet of new 16-inch distribution mains will be installed.",0,5258471,0,0,0,0,0
2014,Water - Distribution Sys - Transmission,407,Public Utilities,Otay 1st/2nd PPL West of Highland Avenue,2015,2019,"Council District: 3, 9; Community Plan: Greater North Park, Mid-City: City Heights",488051,25935000,"This project provides for replacement of the Otay 1st and 2nd Pipeline (west of Highland Ave- nue, along the existing Otay 2nd alignment). It will replace 14,572 linear feet of existing cast iron Otay 2nd Pipeline with a new 42-inch Wightman Street Pipeline, primarily along existing Otay 2nd alignment from High- land Avenue and Polk Avenue to the University Heights Reservoir at Howard Avenue and Idaho Street. The reach on Highland Avenue includes replacement of 1,328 linear feet of the existing cast iron Otay 1st Pipeline. It will also replace 3,242 linear feet of the cast iron Otay 1st Pipeline from Boundary and Polk to the University Heights Reservoir with a 16-inch distribution line.","This project will develop a replacement and/or abandonment plan to remove the existing cast iron segments of pipeline west of Highland Avenue. Cast iron reaches of the Otay 1st and 2nd Pipelines are nei- ther safe nor reliable facilities, and may contribute to poor water quality.",0,925000,1300000,1501949,8710000,13010000,0
2014,Water - Distribution Sys - Transmission,408,Public Utilities,Otay Second Pipeline Improvements,,,"Council District: 4, 9; Community Plan: Skyline - Paradise Hills, Southeastern San Diego",2935773,2935773,This project provides funding to evaluate the condition of existing water pipelines and to make appropriate upgrades and replacements to the pipeline.,"This pipeline was originally installed in 1928 and has exceeded its useful life expectancy of 60 years. Breaks in the pipeline have revealed severe pipe corrosion in certain locations, requiring upgrades and replacement.",0,0,0,0,0,0,0
2014,Bldg - Water - Treatment Plants,409,Public Utilities,Otay WTP Upgrade & Expansion,2015,2015,Council District: Non-city; Community Plan: Non City,28789552,28839552,"This project provides for upgrading the treatment processes at the Otay Water Treatment Plant (Phases 1 and 2) to comply with the Safe Drinking Water Act standards. The Safe Drinking Water Act is a fed- eral act, enforced by the State of California.",New standards required by the Safe Drinking Water Act dictate the need to upgrade the existing water treatment plant standards.,0,50000,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,410,Public Utilities,PS 84 Upgrade & PS 62 Abandon,2015,2015,"Council District: 1, 5; Community Plan: Rancho Bernardo, Rancho Penasquitos",9320400,10320400,This project provides for the elimination of Sewer Pump Station 62 through the installation of various pipelines and the upsizing of the existing Sewer Pump Station 84.,This project is needed to optimize the sewage system and to eliminate Sewer Pump Station 62.,0,1000000,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,411,Public Utilities,PS Upgrades Group 1 North County,,,Council District: Citywide; Community Plan: Citywide,16116826,16116827,"This project provides for the upgrade of 23 pump stations, divided into four groups, located throughout San Diego. The upgrades involve providing new and backup pumps and motors, new control pan- els, new generators, redundant force mains, underground storage tanks, and miscellaneous civil work.","This project will provide for the upgrading of deteriorated pump stations, improvement of the level of service to the residents of San Diego, and compliance with regulatory agencies by reducing the impact of sewer spills.",0,0,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,412,Public Utilities,PS2 Power Reliability & Surge Protection,2015,2017,Council District: 2; Community Plan: Midway - Pacific Highway,3230000,31200000,This project will improve the reliability of the Pump Station 2. It will also provide the required surge protection and backup power against an electrical outage in compliance with the Environmental Protec- tion Agency (EPA) recommendation of standby power for essential facilities. Approximately 34 percent of all Metro Sewer Utility Fund,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provide 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be provided at all times during pump station operation and in the event of a total power failure.",0,3000000,12970000,12000000,0,0,0
2014,Water - Distribution Sys - Transmission,413,Public Utilities,Pacific Beach Pipeline South (W),2016,2017,"Council District: 2, 6; Community Plan: Pacific Beach, Midway - Pacific Highway, Mission Bay Park",2650000,20718000,"Replacement of approximately 7.33 miles of existing transmission and distribution mains known as Pacific Beach Pipeline along Ingraham Street, West Mission Bay Drive, Sports Arena Boulevard, Midway Drive, Enterprise Street, Pacific Highway, Kurtz Street, Hancock Street, California Street, West Walnut Ave- nue, Vine Street, and Kettner Boulevard from the Buena Vista Street and Ingraham Street intersection through the Upas and Kettner Boulevard intersection. The project also includes demolition of the existing Pacific Beach Reservoir, abandonment of existing 16-inch pipeline from this reservoir through Tourmaline Street and Foothill Boulevard, and replacement of adjacent water mains along West Mission Bay Drive from Mission Boulevard through Ingraham Street, along Hancock Street from Estudillo Street through Noell Street, along West Wash- ington Street from Hancock Street through Pacific Highway, and along Anna Avenue from Pacific Highway to Lovelock Street.","This project is needed to replace cast iron pipe, provide supply reliability to Pacific Beach, improve water quality, reduce energy waste at the Miramar County Water Authority Pumpback facility, reduce peaking problems in the Miramar Water Treatment Plant service area, and to provide supply flexibility (Alvar- ado vs. Miramar).",0,0,7900000,10168000,0,0,0
2014,Wastewater - Collection Sys - Main,414,Public Utilities,Pipeline Rehabilitation,2015,2019,Council District: Citywide; Community Plan: Citywide,75316643,177816643,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and man- holes at various locations within the municipal wastewater system.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the possibility of sewer spills.",0,22500000,20000000,20000000,20000000,20000000,0
2014,Bldg - MWWD - Treatment Plants,415,Public Utilities,Point Loma Grit Processing Improvements,2015,2015,Council District: 2; Community Plan: Peninsula,34614085,34926129,This project provides for upgrading the existing grit removal process at the Point Loma Waste- water Treatment Plant which includes new grit agitation blowers enclosed in a sound dampening facility and the associated air piping. Approximately 34 percent of all Metro Sewer Utility Fund,The Point Loma Wastewater Treatment Plant has six aerated grit removal tanks. The plant is not achieving desirable grit removal because the existing grit processing equipment is unable to extract fine sand or silt. The grit accumulated downstream of the grit tanks reduces the efficiency of processing equipment and minimizes the biosolid treatment in the digesters.,0,312044,0,0,0,0,0
2014,Water - Distribution Sys - Transmission,416,Public Utilities,Pressure Reduction Facility Upgrades,,,Council District: Citywide; Community Plan: Citywide,100000,100000,This annual allocation provides for replacing existing pressure reducing stations or expanding pressure capacities to meet present and future water demands.,Increasing demands for water throughout the City requires pressure reducing stations to better control water pressure throughout the City's system. This annual allocation will continue to fund the replace- ment and expansion of pressure reduction facilities.,0,0,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,417,Public Utilities,"Pump Station 64,65, Penasquitos, E Mission Gorge",2015,2015,Council District: Citywide; Community Plan: Citywide,4064099,7064099,"This annual allocation provides for the comprehensive upgrades, design modifications, and ren- ovations or replacement of equipment, such as pumps, valves, tanks, controls, and odor control systems at the pump stations.",These improvements will allow the pump stations to run efficiently and increase the reliability of the Municipal Wastewater System.,0,3000000,0,0,0,0,0
2014,Bldg - MWWD - Pump Stations,418,Public Utilities,Pump Station Restorations,2015,2019,Council District: Citywide; Community Plan: Citywide,6553202,22176673,This annual allocation provides for the replacement of deteriorated municipal pumping equip- ment and/or pipeline appurtenances.,"Many existing sewer pump stations have reached or exceeded their anticipated service life. However, because of the widely varying actual lengths of service life, the scheduling of pump station restora- tions is difficult. This project allows flexibility in replacing deteriorated pumping equipment.",0,1750000,1386139,4531573,6891824,1063935,0
2014,Reclaimed Water System - Pipelines,419,Public Utilities,Reclaimed Water Extension,,,Council District: Citywide; Community Plan: Citywide,209125,209125,This annual allocation provides for pipeline extensions of the City's Recycled Water Distribu- tion System to serve potential customers adjacent or in close proximity to the existing system.,This project provides recycled water to customers served by the pipeline extensions.,0,0,0,0,0,0,0
2014,Reclaimed Water System - Pipelines,420,Public Utilities,Reclaimed Water Retrofit,,,Council District: Citywide; Community Plan: Citywide,250002,250002,This annual allocation provides for supplying city facilities with the proper connections and metering for the new reclaimed water distribution system.,The City of San Diego has embarked on an aggressive water reclamation program to provide reclaimed water to large users of potable water for irrigation purposes. This will allow the City to increase its available potable water to serve new potential customers.,0,0,0,0,0,0,0
2014,Reclaimed Water System - Pipelines,421,Public Utilities,Recycled Water System Upgrades,,,"Council District: 1, 5, 6; Community Plan: University, Black Mountain Ranch, Mira Mesa, Scripps Miramar Ranch",2350000,2350000,"This project is needed to ensure that spills from the recycled water system flow into the sewer rather than the storm water system. This project would include 15 Pressure Reducing Station vaults to be retro- fitted to divert the drainage inside the vault from the storm drain to the sewer system, as required by the Regional Water Quality Control Board.",This project is needed to comply with the latest regulatory requirements of the Regional Water Quality Control Board that recycled water be drained to the sewer system rather than the storm drain system when emergency spills or main breaks occur inside the vaults.,0,0,0,0,0,0,0
2014,Reclaimed Water System - Pipelines,422,Public Utilities,Recycled Water Systems Upgrades,,,Council District: Citywide; Community Plan: Citywide,337422,337422,This annual allocation provides for the upgrade and replacement of recycled water system com- ponents as necessary.,Replacement and upgrades are necessary for the ongoing operation of the recycled water sys- tem.,0,0,0,0,0,0,0
2014,Reclaimed Water System - Reservoirs,423,Public Utilities,Recycled Water Tank Modifications,2015,2015,"Council District: 1, 5, 8; Community Plan: Scripps Miramar Ranch, Rancho Penasquitos, Tijuana River Valley",791984,991984,"This project provides three recycled water tank drain modifications to comply with new regula- tory requirements. The tanks being modified are three nine-million gallon tanks (Miramar Recycled Water Tank, Black Mountain Ranch Tank, and South Bay Reclamation Tank).",This project is needed in order to comply with the latest regulatory requirements of the Regional Water Quality Control Board that recycled water be drained to the sewer system rather than the storm drain system.,0,200000,0,0,0,0,0
2014,Bldg - MWWD - Treatment Plants,424,Public Utilities,SBWR Plant Demineralization,2015,2015,Council District: 8; Community Plan: Tijuana River Valley,3279133,5973695,This project provides demineralization of reclaimed water using the Electrodialysis Reversal (EDR) process. The project will relocate two trailer mounted EDR units from the North City Water Reclama- tion Plant to the South Bay Water Reclamation Plant to reduce the Total Dissolved Solids (TDS) in the reclaimed water. Approximately 34 percent of all Metro Sewer Utility Fund,The majority of reclaimed water is used for irrigation. Demineralization will reduce the level of total dissolved solids in the reclaimed water.,0,2694562,0,0,0,0,0
2014,Bldg - Water - Pump Stations,425,Public Utilities,Scripps Ranch Pump Station,,,"Council District: 5; Community Plan: Scripps Miramar Ranch, Miramar Ranch North",13079000,13079000,This project provides for the construction of a new pump station with a total pump station capac- ity of 17.2 million gallons per day. This pump station will replace the Scripps Miramar pump as the lead pump to the 1020 zone (Scripps Ranch Pump Station).,The existing pump station is past its useful lifespan and has become inefficient and unreliable and lacks adequate fire flow capacity.,0,0,0,0,0,0,0
2014,Water - Distribution Sys - Distribution,426,Public Utilities,Seismic Upgrades,2015,2018,Council District: Citywide; Community Plan: Citywide,0,7533944,This annual allocation provides for seismic retrofits and upgrades to existing facilities to protect the water system in case of an earthquake.,Many existing facilities throughout the City have serious structural and seismic deficiencies. This annual allocation provides funding to upgrade these facilities to meet current compliance requirements and guidelines. This project allows City crews the ability to rapidly restore water services to affected areas after a large earthquake.,0,400000,420748,828851,5884345,0,0
2014,Bldg - MWWD - Treatment Plants,427,Public Utilities,Sewer CIP Emergency Reserve,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This project acts as an emergency financial reserve for Wastewater Fund capital improvement projects.,This reserve is required to comply with the stipulation from Bond Counsel.,0,0,0,0,0,0,0
2014,Wastewater - Collection Sys - Main,428,Public Utilities,Sewer Main Replacements,2015,2019,Council District: Citywide; Community Plan: Citywide,143098570,369466364,This annual allocation provides for the replacement of deteriorated and undersized sewer mains at various locations within the Municipal Wastewater System.,This annual allocation provides for the replacement of sewer mains that are in a deteriorated condition or are undersized.,0,55367797,50999997,40000000,40000000,40000000,0
2014,Bldg - MWWD - Treatment Plants,429,Public Utilities,South Metro Sewer Rehabilitation Ph 3B,2017,2018,Council District: 2; Community Plan: Peninsula,157506,9214957,"This project will rehabilitate the remaining 5,000 feet of the 108-inch pipeline from Winship Lane to Pump Station 2. Approximately 34 percent of all Metro Sewer Utility Fund",Sections of the South Metro Interceptor have deteriorated significantly due to the corrosive effects of sewer gases over 40 years.,0,0,0,4200000,4857451,0,0
2014,Wastewater - Collection Sys - Trunk Swr,430,Public Utilities,South Mission Valley Trunk Sewer,,,"Council District: 3, 7; Community Plan: Mission Valley, Old San Diego",15801937,15801938,"This project includes the installation of approximately 3,000 feet of new 36-inch trunk sewer along Interstate 8 between Taylor Street and Hotel Circle Place, and approximately 600 feet of new 24-inch trunk sewer at the Interstate 5/Interstate 8 interchange.",This project will increase the flow capacity of the South Mission Valley Trunk Sewer.,0,0,0,0,0,0,0
2014,Bldg - Water - Standpipes,431,Public Utilities,Standpipe and Reservoir Rehabilitations,2015,2018,Council District: Citywide; Community Plan: Citywide,10061613,24753746,This annual allocation provides for reconstructing standpipes and reservoirs to improve opera- tions and extend their service life.,Many existing standpipes and reservoirs in the water system have deteriorated to a point where they must be reconstructed or replaced to meet the current Occupational Safety and Health Act and Environ- mental Protection Agency safety and water quality standards.,0,6637485,6737485,244518,1072645,0,0
2014,Bldg - Water - Pump Stations,432,Public Utilities,Tierrasanta (Via Dominique) Pump Station,2015,2016,Council District: 7; Community Plan: Tierrasanta,2014736,11208000,"This project provides for a new station with a total pump station capacity of 13.9 million gallons per day (MGD), and 2,900 feet of 16-inch transmission mains. It will replace the existing temporary Tierrasanta Pump Station and Via Dominique Pump Station, and will serve the Tierrasanta Norte 900 Zone and the Tierras- anta 752 Zone.",The existing pump stations are past their useful life and are heavily deteriorated and inefficient.,0,2193264,7000000,0,0,0,0
