cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
2016,Landfills,110,Environmental Services,Minor Improvements to Landfills,,,Council District: Citywide; Community Plan: Citywide,1634975,1634975,"This annual allocation provides for minor improvements to existing sanitary landfills to comply with operating permits and regulatory requirements. Such improvements may include fencing, access roads, drains, small structures, and environmental protection projects. This project also provides for minor improve- ments to existing groundwater monitoring networks at all closed and operating landfills managed by the City. Improvements include new facilities as well as engineering reports and/or design specifications necessary to mitigate groundwater issues or modify groundwater monitoring programs.","This project provides the flexibility for timely initiation of minor improvements and construc- tion needed to meet operational and solid waste regulatory mandates such as drainage, grading, and groundwa- ter monitoring improvements.",0,0,0,0,0,0,0
2016,Landfills,111,Environmental Services,Miramar Landfill Gas Recovery Improvemen,,,Council District: 1; Community Plan: University,1000000,1000000,This project provides for a consolidated blower system and well field improvements to ensure all collectable landfill gas is extracted and distributable to energy utilization facilities. In 2019 the remaining privately owned portion of the well field will be purchased as the City takes back the gas rights.,This project is needed to ensure the landfill will meet regulatory requirements concerning gas emissions and greenhouse gas reduction measures.,0,0,0,0,0,0,0
2016,Landfills,112,Environmental Services,Miramar Landfill Greenery Expansion,,,Council District: Citywide; Community Plan: Citywide,397858,397858,"This project provides for the expansion of the existing Miramar Greenery currently located at the Miramar Landfill. The expansion of curbside greens collection to additional neighborhoods in the City will increase the tonnage coming into the facility, requiring additional acreage and equipment.",Expansion of curbside greens collection will increase the diversion of solid waste required by the State of California. A larger facility is required to process the increased tonnage expected as a result of expanded curbside pickup.,0,0,0,0,0,0,0
2016,Landfills,113,Environmental Services,Miramar Landfill Storm Water Improvement,,,Council District: 1; Community Plan: University,1000000,1000000,This project provides for the design and construction of Storm Water Basin and Best Manage- ment Practices (BMP) improvements. To remain in compliance with new Industrial National Pollutant Elimina- tion System (NPDES) requirements.,The storm water basin and associated BMP engineered structures at the Miramar Landfill must be properly designed and constructed to ensure compliance with NPDES requirements and to avoid regulatory violations.,0,0,0,0,0,0,0
2016,Landfills,114,Environmental Services,Miramar PubTipping,,,Council District: 6; Community Plan: Kearny Mesa,9612262,9612262,"This project will establish a new refuse tipping, sorting, and transfer facility at Miramar Landfill. The facility will permit the ongoing collection of refuse within the City of San Diego once the Miramar Landfill reaches capacity and is put into permanent closure, currently anticipated to occur in 2030 with the implantation of the zero waste imitative. The facility will provide the most efficient management of refuse to ensure that incoming loads are processed/sorted to separate organic materials for renewable energy production, recyclables which had not been properly sorted/separated by City residents at the point of curbside collection, and waste streams to be hauled to off-site locations for disposal.",This project will help ensure the City meets its goals associated with the Zero Waste Initiative and the refuse collection can continue within the City of San Diego once the Miramar Landfill closes.,0,0,0,0,0,0,0
2016,Landfills - Supporting Fac / Struct,115,Environmental Services,South Chollas Landfill Improvements,,,Council District: 4; Community Plan: Eastern Area (Mid-City),15828624,15828624,"This project provides for cover material, grading, drainage, and site improvements at the inac- tive South Chollas Landfill. The project will also result in improvements to the Chollas Operations Yard required by the Regional Water Quality Control Board in order to bring the site into compliance. A Corrective Action Plan has been developed to identify the corrective measures and timelines to mitigate the groundwater issues.",This project is required to maintain compliance with various State and federal regulatory requirements and to avoid code violations.,0,0,0,0,0,0,0
2016,Bldg - Other City Facility / Structures,116,Environmental Services,West Miramar Landfill - Phase 2,,,Council District: Citywide; Community Plan: Citywide,3060000,3060000,This project provides for a landfill gas collection system for the West Miramar Landfill - Phase 2. Bio-degradation of buried waste produces landfill gas. The landfill gas collection system consists of a net- work of gas extraction wells connected by piping.,This improvement is required to maintain compliance with various State and federal regulatory requirements. It will also prevent code violations and enhance public health and safety.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,124,Fire-Rescue,Children's Pool Lifeguard Station,,,Council District: 1; Community Plan: La Jolla,4384607,4384607,This project provides for a new lifeguard station and family restroom at the Children's Pool in La Jolla.,"The previous Lifeguard Tower structure was no longer safe and has been abandoned. It did not meet the current or future needs of Lifeguard Services. It did not provide adequate safety to the employees, and can no longer keep up with the growing community of La Jolla and the larger number of visitors every year. The scope of this project is also to remodel the existing public restrooms facilities.",0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,125,Fire-Rescue,College Area Fire Station,,,Council District: 9; Community Plan: College Area,270000,12000000,"This project provides for the design and construction of a new permanent fire station of approxi- mately 10,500 SF located in the College Community Area as well as the purchase of a new fire engine appara- tus. The facility will accommodate up to ten personnel and will include apparatus bay, dorm rooms, kitchen, watch room, ready room, station alerting system and any infrastructure associated with the new fire station facility that meets SDFD operational requirements.",This project will provide for the much needed Fire Station to meet the emergency response times for the College Community area and SDFD Citygate Study Priority No.3 and the College Community Plan.,11730000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,126,Fire-Rescue,Fire Station No. 02 - Bayside,,,Council District: 3; Community Plan: Centre City - Little Italy,20000000,20000000,"This project provides for the program, design, and construction of a new fire station of approxi- mately 24,680 SF of work and living spaces, underground parking, 3 apparatus bays, dorm rooms, kitchen, watch room, ready room, and station alerting system, to accommodate the 24-hour SDFD crew of 12 and the acquisition of a new fire apparatus.",This project will add the much needed brand new fire station west of the existing railroad tracks in order to meet current SDFD operational needs and response times. The new station will also meet future growth population of downtown San Diego's and the surrounding communities' ongoing redevelopment.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,127,Fire-Rescue,Fire Station No. 05 - Hillcrest,,,Council District: 3; Community Plan: Uptown,9179923,9179923,"This project provides for an approximately 10,500 square foot fire station located at 3902 9th Avenue. The existing fire station will be demolished and replaced by a new, modern fire station. This station will house a crew of eight and one Battalion Chief. It will accommodate one engine and one aerial truck.",The current station is 49 years old. The water and sewer service to the existing station is deteri- orating and requires immediate repairs. The station is too small to accommodate a new style fire engine and the larger type of aerial ladder truck. The current station is inadequate to serve future population growth.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,128,Fire-Rescue,Fire Station No. 07 - Barrio Logan,,,Council District: 8; Community Plan: Barrio Logan,850000,12000000,"This project provides for land acquisition and the program, design and construction of a new fire station, demolition of the old station and design and assembly of a temporary fire station. The new permanent station will provide approximately 10,500 Square Feet of work and living spaces, conference/training room, apparatus bay, dorm rooms, kitchen, watch room, ready room, station alerting system, to accommodate the 24- hour SDFD staff. The design of a temporary station, at a location to be determined, will include the site plan, utility hook-ups to address the temporary displacement of the crew during demolition of the old and construc- tion of the new station facility.","This project will replace the existing 1957 Fire Station 7, which does not meet current SDFD operational needs. The new station will also meet future growth population of Barrio Logan and the surrounding communities, consistent with San Diego Association of Governments 2050.",11150000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,129,Fire-Rescue,Fire Station No. 08 - Mission Hills,,,Council District: 2; Community Plan: Uptown,1238500,1238500,This station is located at 3974 Goldfinch Street and it serves Mission Hills and surrounding areas. This project provides for the design and construction of the facility's working areas to provide the full functionality of the fire station operational requirements.,This project will allow for the accommodation of modern fire apparatus to meet current opera- tional requirements for emergency responses.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,130,Fire-Rescue,Fire Station No. 15 - Ocean Beach Expansion,,,Council District: 2; Community Plan: Ocean Beach,500000,735000,Fire Station 15 serves the community of Ocean Beach and surrounding areas and is located at 4711 Voltaire Street. The project provides for the expansion of the existing fire station facility to meet current department standards and operational needs (meeting room or dorm rooms) to serve the growing population.,Expansion of the existing station is needed to keep up with increased operational activity over the years. The project provides for the expansion of the existing fire station facility to meet current department standards and operational requirements to serve the needs of the community.,235000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,131,Fire-Rescue,Fire Station No. 17 - Mid-City,,,Council District: 9; Community Plan: City Heights (Mid-City),10328625,10328624,"This project provides for reconstructing the 50-year-old fire station at 4206 Chamoune Avenue in the Mid-City area. The station will accommodate up to ten personnel, two fire vehicles, and one paramedic unit. The cost of one fire truck is included in the project cost.",Fire Station No. 17 is one of the busiest engine companies in the United States and is currently in a state of deterioration. Reconstruction of Fire Station No.17 will allow for assignment of one additional fire crew to divide emergency response between two units.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,132,Fire-Rescue,Fire Station No. 22 - Point Loma,,,Council District: 2; Community Plan: Peninsula,8063161,8463161,This project provides for the demolition of an existing station and reconstruction of a new sta- tion located at 1055 Catalina Boulevard in Point Loma.,The existing fire station was built in the early 1940s and is now too small to accommodate new fire engines. Many of the major components have exceeded their expected service life. The needs of modern technology and a diversified workforce also require changes in fire facility configuration.,400000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,133,Fire-Rescue,Fire Station No. 38 - Mira Mesa Remodel,,,Council District: 6; Community Plan: Mira Mesa,1030000,1030000,This project provides for design and construction of approximately 637 square feet to expand the existing fire station to accommodate Emergency Medical Services (EMS) staff living quarters and increased operational needs. This project will also include design and construction of a 385 square foot ambulance garage if the existing funding is adequate.,The existing facility does not accomodate staff adequately. This project will provide for the housing of two medics who are currently housed in a rented trailer/modular building. This project will ensure consistency with the Citygate Report's recommendations.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,134,Fire-Rescue,Fire Station No. 39 Replacement,2017,2017,Council District: 7; Community Plan: Tierrasanta,0,9370000,"This project would provide for the replacement of existing fire station No. 39, located at 4949 La Cuenta Drive. This new Station will be approximately 9,000 sq ft and accommodate up to six personnel. The program will include the temporary relocation of the existing crew. The design will include dorm space for 6 persons and a 2-bay apparatus floor to accommodate a fire engine and ambulance or battalion chief officer.",The current station is a retrofitted residential home that can no longer adequately accommodate modern fire apparatus and personnel staffing.,8520000,850000,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,135,Fire-Rescue,Fire Station No. 45 - E Mission Valley,,,Council District: 7; Community Plan: Mission Valley,10968692,10968692,"This project provides for an updated fire station in Mission Valley. The station will accommo- date up to 18 personnel, one engine, one aerial truck, two hazardous material apparatus, one paramedic ambu- lance, and one Battalion Chief vehicle.",A fire station is needed to serve the Mission Valley community. This project is consistent with City Council policy to meet response time guidelines.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,136,Fire-Rescue,Fire Station No. 48 - Black Mountain Ranch,,,Council District: 5; Community Plan: Black Mountain Ranch,2700000,2700000,"This project provides for the acquisition, design and construction of a new permanent Fire Sta- tion of approximately 10,500 square feet. The facility will accommodate eight crewmembers and will include apparatus bay, dorm rooms, kitchen, watch room, ready room, station alerting system, and training classroom/ multi-purpose room. The new station will be located at Carmel Valley Rd. and Winecreek Rd. in the Black Mountain Community. The fire station design and construction will be implemented through facilities financing development and reimbursement agreement with the private developer. This is one of the new stations recom- mended by the Citygate Report #18.",This project will provide for the much needed Fire Station to meet the emergency response times of the community.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,137,Fire-Rescue,Fire Station No. 49 - Otay Mesa,2019,2020,"Council District: 8; Community Plan: Otay Mesa - Nestor, Otay Mesa",76414,8400000,"This project provides for an approximately 10,500 square foot double-house fire station to serve the Otay Mesa and Otay Mesa/Nestor Communities. The fire station will be located across the intersection of Ocean View Hills Parkway and Sea Fire Point and will serve the community in addition to Fire Station 6 located at 693 Twining Avenue. The fire station will accommodate two fire apparatus and a paramedic ambu- lance and will also have a training room. The one-time cost of $800,000 for one fire engine is included in the project.",A second fire station is needed to serve the Otay Mesa Community and it will ensure consis- tency with the Citygate Report's recommendations.,0,0,0,1861176,6462410,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,138,Fire-Rescue,Fire Station No. 50 - North University City,,,Council District: 1; Community Plan: University,14000000,14000000,"This new facility will provide support to the University City area and will provide emergency response times that meet City and national standards. This project will include design, construction, and equip- ment for a new fire station to accommodate up to eleven crew members, a fire engine, service aerial truck, ambulance and training room. The size of the station will be approximately 12,300 square feet. The site of the station has been selected.",An additional fire station is needed in this area to ensure consistency with the Citygate Report's recommendations.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,139,Fire-Rescue,Fire Station No. 51 - Skyline Hills,,,Council District: 4; Community Plan: Skyline - Paradise Hills,1000000,13312000,"This project provides for the design and construction of a permanent station to be built at 7180 Skyline Drive to better serve the growing community of Skyline/Paradise Hills. This is one of the 12 projects included in the Fire Rescue Facility Improvement Program approved by the City Council on February 27, 2001 per Council Resolution R-294609 and amended by the City Council on April 16, 2002 per Council Ordinance O-19054.",An additional fire station is needed in this area to meet response time guidelines in this growing community.,12312000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,140,Fire-Rescue,Fire Station No. 54 - Paradise Hills,,,Council District: 4; Community Plan: Skyline - Paradise Hills,83654,12000000,This project provides for the design and construction of a new fire station in the Paradise Hills area to serve the Paradise Hills/ Skyline area as well as the purchase of a fire engine apparatus. The site for this project has not been identified.,This station is needed to serve the Paradise Hills/Skyline community and will ensure consis- tency with the Citygate Report's recommendations.,11916346,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,141,Fire-Rescue,Fire-Rescue Air Operations Facility,,,Council District: 6; Community Plan: Tierrasanta,1648081,12500000,"This project provides for the program, design and improvement of a Montgomery-Gibbs Execu- tive Airport owned building for permanent stationing of the Fire-Rescue Air Operations (""Air Ops"") Facility. The station area will provide approximately 6,000 square feet of office and living spaces to accommodate 24 hour staffing that includes one battalion chief, two captains, two pilots, and four firefighters. The aircraft hangar will be approximately 15,000 square feet to accommodate two helicopters.","Air Ops personnel is currently operating from mobile trailers with no hangar space for the department's two helicopters. The proposed improved facility will included offices, dormitories and hangar space. This project will provide a much needed permanent solution for the Fire-Rescue Air Operations Facility.",10851919,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,142,Fire-Rescue,Home Avenue Fire Station,,,Council District: 9; Community Plan: Mid-City: City Heights,2000000,12000000,"This project provides for the design and construction of a new permanent fire station of approxi- mately 10,500 square feet. The project will also include the purchase of a new fire engine apparatus. The facil- ity will accommodate ten crews and will include apparatus bay, dorm rooms, kitchen, watch room, ready room, station alerting system, and training classroom/multipurpose room.",This project will provide for the much needed Fire Station to meet emergency response times for the community.,10000000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,143,Fire-Rescue,La Jolla Cove Lifeguard Station,,,Council District: 1; Community Plan: La Jolla,1754627,1754627,"This project provides for the La Jolla Cove Lifeguard Station, located at 1100 Coast Boulevard, which will be a year-round facility replacing the current station. The structure will include an observation tower, first aid room, and locker room/restroom areas. This project will also provide for an accessible ramp for the mid-landing.","The existing facility consists of a station constructed in the 1950s and an observation tower added in 1980, which is inadequate to accommodate staff or provide adequate water safety protection.",0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,144,Fire-Rescue,La Jolla Shores Lifeguard Station,,,Council District: 1; Community Plan: La Jolla,3652143,3652142,"This project provided for a new lifeguard station at La Jolla Shores, located at 8100 Camino del Oro. The structure includes an observation tower, first aid room, reception area, kitchen, locker room/restroom areas, and a separate facility for rescue vehicles and emergency equipment.",The old facility was built in 1981 and was inadequate to accommodate current and future staff and to allow for adequate water safety protection to the public.,0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,145,Fire-Rescue,North Pacific Beach Lifeguard Station,,,Council District: 2; Community Plan: Pacific Beach,937903,7257870,"This project provides for the North Pacific Beach Lifeguard Station located at the foot of Law Street, which will be a year-round facility replacing the current station. The structure will include an observa- tion tower, first aid room, reception area, kitchen, locker room/restroom areas and a rescue vehicles facility.",North Pacific Beach has become a highly frequented beach over the years and new facilities will benefit both the public and the employees. Lifeguards are currently operating from a seasonal tower struc- ture supported by a container-type of facility where medical aids and other daily activities like food preparation take place. This can create health issues for both the public and the employees.,6319967,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,146,Fire-Rescue,Ocean Beach Lifeguard Station,,,Council District: 2; Community Plan: Ocean Beach,10247,4560247,"This project provides for the design and construction of a new Ocean Beach Lifeguard Station located at 1950 Abbott Street to replace the current station. The structure will include an observation tower, first aid room, reception area, kitchen, locker room/restroom areas, and a garage for rescue vehicles and emergency equipment.","The existing facility consists of a station constructed in 1980. Since that time, the beach has become a very popular area for swimming and surfing. The existing station is inadequate to accommodate staff and equipment. This project will result in a more effective deployment of lifeguard personnel and equipment, therefore improving the safety of the public and the community.",4550000,0,0,0,0,0,0
2016,Bldg - Pub Safety - Fire Fac / Struct,147,Fire-Rescue,Skyline Hills FS Land Acquisition,,,Council District: 4; Community Plan: Skyline - Paradise Hills,1589176,1589176,This project provides for the demolition and land clearing for the site of a temporary fire station to meet community emergency response needs.,"An additional fire station is needed in this area to meet General Plan recommended revisions. To treat medical patients and control small fires, the first-due unit should arrive within 7.5 minutes, 90 percent of the time from the receipt of the 911 call in fire dispatch. The purpose of this project is soley to provide land acquisition, complete an underground tank assessment, and construct a temporary fire station. The design and construction of the permenant facility will be completed under S-14017 (Fire Station No. 51 - Skyline Hills). This temporary fire station will mitigate priority number 4 of the Citygate study.",0,0,0,0,0,0,0
2016,Bldg - Pub Safety - Lifeguard Stations,148,Fire-Rescue,South Mission Beach Lifeguard Station,,,Council District: 2; Community Plan: Mission Beach,4982126,4982126,"The project provides for a replacement for the South Mission Beach Station located at 700 North Jetty Road. The new structure will include an observation tower, first aid room, reception area, kitchen, locker room and restroom areas, and a rescue vehicle and emergency equipment facility.",The existing facility was constructed in 1974 and was intended to be a temporary lifeguard sta- tion. It is inadequate to accommodate staff or to provide adequate water safety protection.,0,0,0,0,0,0,0
2016,Bldg - Libraries,156,Library,Balboa Branch Library,,,Council District: 6; Community Plan: Clairemont Mesa,262289,262289,"This project provides for a new 15,000 square-foot branch library on the current site to replace the existing facility at 4255 Mount Abernathy. This project is part of the 21st Century Library System/Library Department Facility Improvements Program.","The existing undersized facility has no meeting room, computer lab, nor adequate seating to provide adequate library services to the community.",0,0,0,0,0,0,0
2016,Bldg - Libraries,157,Library,Kensington,,,Council District: 9; Community Plan: Kensington - Talmadge (Mid-City),100000,2346530,"This project provides for a 2,000 square-foot expansion of the existing building at 4121 Adams Avenue. This project will benefit the Kensington/Normal Heights residents.",The expansion is to provide adequate library services to the community. The Kensington/Nor- mal Heights Branch Library is the smallest branch in the Library System. The community has expressed a desire for the library to remain at the same location.,2246530,0,0,0,0,0,0
2016,Bldg - Libraries,158,Library,Library Collection Conversion to RFID,,,Council District: Citywide; Community Plan: Citywide,700000,700000,"This project provides for re-labeling all library materials with Radio Frequency Identification (RFID) tags, purchasing self-checks and security gates that will detect the RFID tags/signals, and where cost effective, modify existing equipment to detect the RFID tag/signal.","All library materials that are checked out to the public are currently labeled with barcodes. RFID technology offers enhanced security, ergonomic benefits, and lends itself better to automation and self- service in libraries; all critical considerations for the Library. Barcodes were once the industry standard for labeling items; however, libraries are increasingly adding RFID tags/signals. Increased efficiency and better customer service are primary reasons for adopting RFID technology. RFID increases the speed of circulation as multiple items can be checked out/checked in simultaneously, rather than one-by-one as in barcode technology. Hand-held RFID readers can also assist staff in the stacks allowing for faster processing of holds, weeding the collection, and performing materials inventory tasks. RFID technology coupled with materials handling sys- tems enhances the speed with which items are back on the shelf and available for check-out.",0,0,0,0,0,0,0
2016,Bldg - Libraries,159,Library,Mission Hills-Hillcrest Library,2017,2017,Council District: 3; Community Plan: Uptown,7847523,17847523,"This project provides for a 15,000 square-foot library at a site adjacent to the Florence Elemen- tary School, on a block bounded by Front Street, Washington Street, Albatross Street, and University Avenue. This project will serve the Mission Hills and Hillcrest neighborhoods and is part of the 21st Century Library System/Library Department Facility Improvements Program.","The existing facility has no meeting room, computer lab, nor adequate seating and collection space to provide adequate library services to the community.",0,10000000,0,0,0,0,0
2016,Bldg - Libraries,160,Library,Ocean Beach Branch Library,,,Council District: 2; Community Plan: Ocean Beach,146500,8011360,"This project provides for a 15,000 square-foot library using the current site and adjacent prop- erty to serve the Ocean Beach community. This project is part of the 21st Century Library System/Library Department Facility Improvements Program.","The existing facility was originally built in 1927 and has no meeting room, computer lab, nor adequate seating and collection space to provide adequate library services to the community.",7864860,0,0,0,0,0,0
2016,Bldg - Libraries,161,Library,Pacific Highlands Ranch Branch Library,2018,2020,Council District: 1; Community Plan: Pacific Highlands Ranch,4666000,19275422,"This project provides for a new 18,000 square foot branch library facility on a three-acre site in Pacific Highlands Ranch to serve the entire North City Future Urbanizing Area (NCFUA).",This project will provide branch library service to the NCFUA for future development and pop- ulation.,0,0,6237422,0,8372000,0,0
